mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
low,A0,141.69126694853477,45.05088143821089,35.96784999094782,2.6511179737306185,0.0,0.0,0.0
low,A1S,118.0918629203804,37.49994345405107,32.05143719146838,2.2124502192644755,0.0,0.0,0.0
low,A2S,117.59627913020705,36.79887304843431,30.513293022571283,2.2054701219697472,0.0,0.0,0.0
