day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.917169885385958,0.0,0.0,0.0,Digging,13.57070752865351,250.0,false
1,2,08:15,1,0.0,0.0,0.0,0.0,Charging,14.8,248.63790307884045,false
1,3,08:30,1,4.967090118906024,0.0,0.0,0.0,Digging,13.558227470273495,248.63790307884045,false
1,4,08:45,1,4.8671498426615125,0.0,0.0,0.0,Digging,12.341440009608117,248.63790307884045,false
1,5,09:00,1,4.846747622549963,0.0,0.0,0.0,Digging,11.129753103970627,248.63790307884045,false
1,6,09:15,1,0.0,0.0,4.568434181178208,0.0,Traveling,9.987644558676074,248.63790307884045,false
1,7,09:30,1,0.0,0.0,0.0,0.0,Charging,11.987644558676074,246.5326399209457,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,13.987644558676003,244.42737676305106,false
1,9,10:00,1,4.717690298720717,0.0,0.0,0.0,Digging,12.808221983995823,244.42737676305106,false
1,10,10:15,1,4.7305259843610505,0.0,0.0,0.0,Digging,11.62559048790556,244.8340365606638,false
1,11,10:30,1,4.788023817481726,0.0,0.0,0.0,Digging,10.42858453353513,245.30335746756072,false
1,12,10:45,1,4.880658634713983,0.0,0.0,0.0,Digging,9.208419874856634,245.77267837445763,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,9.208419874856634,246.24244808297294,false
1,14,11:15,1,0.0,0.0,4.910243966195298,0.0,Traveling,7.98085888330781,246.71161204039277,false
1,15,11:30,1,0.0,3.3212694210733544,0.0,0.0,Loading/Swinging,7.150541528039471,247.17382153864972,false
1,16,11:45,1,4.777776117160995,0.0,0.0,0.0,Digging,5.956097498749223,247.6458753908774,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,5.956097498749223,248.11792924310507,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,5.956097498749223,248.58383844331698,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,5.956097498749223,249.05589229554462,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,5.956097498749223,249.52794614777233,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,5.956097498749223,250.0,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,5.956097498749223,250.0,false
1,23,13:30,1,0.0,0.0,0.0,0.0,Charging,7.684073815855305,248.18107756094096,false
1,24,13:45,1,0.0,0.0,0.0,0.0,Charging,9.593127693902353,246.1715471629967,false
1,25,14:00,1,4.752285683117001,0.0,0.0,0.0,Digging,8.405056273123103,246.1715471629967,false
1,26,14:15,1,4.552603911696518,0.0,0.0,0.0,Digging,7.266905295198973,246.1715471629967,false
1,27,14:30,1,0.0,0.0,0.0,0.0,Charging,9.092715510779003,244.24964167291245,false
1,28,14:45,1,0.0,0.0,4.917956608521258,0.0,Traveling,7.863226358648689,244.24964167291245,false
1,29,15:00,1,0.0,3.2582141027008595,0.0,0.0,Loading/Swinging,7.048672832973474,244.24964167291245,false
1,30,15:15,1,0.0,3.226848752299888,0.0,0.0,Loading/Swinging,6.241960644898502,244.24964167291245,false
1,31,15:30,1,0.0,3.0419033578690122,0.0,0.0,Loading/Swinging,5.481484805431249,244.24964167291245,false
1,32,15:45,1,0.0,0.0,0.0,0.0,Charging,7.453553431293093,242.1737799614789,false
1,33,16:00,1,0.0,3.1390140401258657,0.0,0.0,Loading/Swinging,6.668799921261627,242.1737799614789,false
1,34,16:15,1,0.0,0.0,4.610594482895776,0.0,Traveling,5.5161513005376825,242.1737799614789,false
1,35,16:30,1,4.73046856733142,0.0,0.0,0.0,Digging,4.333534158704827,242.1737799614789,false
1,36,16:45,1,0.0,3.145963342501045,0.0,0.0,Loading/Swinging,3.547043323079566,242.1737799614789,false
1,37,17:00,1,0.0,0.0,0.0,0.0,Charging,5.547043323079572,240.06851680358417,false
1,38,17:15,1,0.0,0.0,0.0,0.0,Charging,7.2869977198379186,238.23698585962802,false
1,39,17:30,1,0.0,0.0,0.0,0.0,Charging,9.286997719837919,236.13172270173328,false
1,40,17:45,1,0.0,0.0,0.0,0.0,Charging,11.286997719837919,234.02645954383854,false
1,41,18:00,1,0.0,0.0,0.0,0.0,Charging,13.286997719837919,231.9211963859438,false
1,42,18:15,1,0.0,0.0,0.0,0.0,Charging,14.8,230.2447395658196,false
1,43,18:30,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,44,18:45,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,45,19:00,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,46,19:15,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,47,19:30,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,48,19:45,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,49,20:00,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,50,20:15,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,51,20:30,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,52,20:45,1,0.0,0.0,0.0,0.0,,14.8,230.2447395658196,false
1,53,21:00,1,0.0,0.0,0.0,0.0,,14.8,230.7167934180473,false
1,54,21:15,1,0.0,0.0,0.0,0.0,,14.8,231.188847270275,false
1,55,21:30,1,0.0,0.0,0.0,0.0,,14.8,231.6609011225027,false
1,56,21:45,1,0.0,0.0,0.0,0.0,,14.8,232.1329549747304,false
1,57,22:00,1,0.0,0.0,0.0,0.0,,14.8,232.6050088269581,false
1,58,22:15,1,0.0,0.0,0.0,0.0,,14.8,233.07706267918581,false
1,59,22:30,1,0.0,0.0,0.0,0.0,,14.8,233.54911653141352,false
1,60,22:45,1,0.0,0.0,0.0,0.0,,14.8,234.02117038364122,false
1,61,23:00,1,0.0,0.0,0.0,0.0,,14.8,234.02117038364122,false
1,62,23:15,1,0.0,0.0,0.0,0.0,,14.8,234.49322423586892,false
1,63,23:30,1,0.0,0.0,0.0,0.0,,14.8,234.8942767287132,false
1,64,23:45,1,0.0,0.0,0.0,0.0,,14.8,234.8942767287132,false
1,65,00:00,1,0.0,0.0,0.0,0.0,,14.8,235.3663305809409,false
1,66,00:15,1,0.0,0.0,0.0,0.0,,14.8,235.8383844331686,false
1,67,00:30,1,0.0,0.0,0.0,0.0,,14.8,236.31043828539632,false
1,68,00:45,1,0.0,0.0,0.0,0.0,,14.8,236.78249213762402,false
1,69,01:00,1,0.0,0.0,0.0,0.0,,14.8,237.25454598985172,false
1,70,01:15,1,0.0,0.0,0.0,0.0,,14.8,237.72659984207942,false
1,71,01:30,1,0.0,0.0,0.0,0.0,,14.8,238.19865369430713,false
1,72,01:45,1,0.0,0.0,0.0,0.0,,14.8,238.67070754653483,false
1,73,02:00,1,0.0,0.0,0.0,0.0,,14.8,239.14276139876253,false
1,74,02:15,1,0.0,0.0,0.0,0.0,,14.8,239.61481525099023,false
1,75,02:30,1,0.0,0.0,0.0,0.0,,14.8,240.08686910321794,false
1,76,02:45,1,0.0,0.0,0.0,0.0,,14.8,240.55892295544564,false
1,77,03:00,1,0.0,0.0,0.0,0.0,,14.8,241.03097680767334,false
1,78,03:15,1,0.0,0.0,0.0,0.0,,14.8,241.50303065990104,false
1,79,03:30,1,0.0,0.0,0.0,0.0,,14.8,241.97508451212875,false
1,80,03:45,1,0.0,0.0,0.0,0.0,,14.8,242.44713836435645,false
1,81,04:00,1,0.0,0.0,0.0,0.0,,14.8,242.91919221658415,false
1,82,04:15,1,0.0,0.0,0.0,0.0,,14.8,243.39124606881185,false
1,83,04:30,1,0.0,0.0,0.0,0.0,,14.8,243.86329992103956,false
1,84,04:45,1,0.0,0.0,0.0,0.0,,14.8,244.33535377326726,false
1,85,05:00,1,0.0,0.0,0.0,0.0,,14.8,244.80740762549496,false
