Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,7.893368421051769,1.9733421052629423,0.1325,Charging,Serving CEV,-0.026657894737057708
4,08:45,0.0,2.0,4.78,Digging,Idle,0.0,1.9733421052629423,5.3659,Digging,Idle,-0.026657894737057708
5,09:00,0.0,2.0,4.7843,Digging,Idle,0.0,1.9733421052629423,3.4832,Digging,Idle,-0.026657894737057708
6,09:15,0.0,2.0,4.5721,Traveling,Idle,0.0,1.9733421052629423,4.6066,Traveling,Idle,-0.026657894737057708
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,8.0,3.973342105262942,0.0,Charging,Serving CEV,-0.02665789473705793
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,3.3202437673161276,4.803403047091974,0.0,Charging,Serving CEV,-1.1965969529080187
9,10:00,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,4.803403047091974,4.8905,Digging,Idle,-1.1965969529080187
10,10:15,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,4.803403047091974,4.8544,Digging,Idle,-1.1965969529080187
11,10:30,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,4.803403047091974,4.7809,Digging,Idle,-1.1965969529080187
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.00000000000001,6.803403047091977,0.0,Charging,Serving CEV,-1.196596952908016
13,11:00,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,6.803403047091977,2.4555,Loading/Swinging,Idle,-1.196596952908016
14,11:15,0.0,7.999999999999993,4.6483,Traveling,Idle,0.0,6.803403047091977,4.6083,Traveling,Idle,-1.196596952908016
15,11:30,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,6.803403047091977,3.4832,Digging,Idle,-1.196596952908016
16,11:45,0.0,7.999999999999993,5.4411,Digging,Idle,0.0,6.803403047091977,4.4919,Digging,Idle,-1.196596952908016
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.803403047091976,0.0,Charging,Serving CEV,-1.196596952908017
