mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
high,A0,27.788890508820597,8.972886487979695,6.639648274932646,1.950097579566366,-0.0,0.2321498526811977,0.0
high,A1S,28.479261925929652,8.668878981600882,7.029468257663518,2.154224073170726,0.0,0.25,0.0
high,A2S,29.007134417117197,8.896054379476487,7.188568605649254,2.103479835887739,0.0,0.25,0.0
