Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,4.2026,Digging,Traveling,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0
2,08:15,0.0,0.0,4.8544,Digging,Idle,4.4237894736884495,1.1059473684221124,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Idle,1.1059473684221124,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,0.0,1.1059473684221124,5.2098,Digging,Idle,0.0,0.0,5.3389,Digging,Idle,-0.8940526315778876,-2.0
4,08:45,0.0,2.0,5.1226,Digging,Idle,0.0,1.1059473684221124,5.3389,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,-0.8940526315778876,-2.0
5,09:00,0.0,2.0,4.5629,Digging,Idle,8.0,3.1059473684221124,0.5059,Charging,Serving CEV,8.0,2.0,1.3131,Charging,Serving CEV,1.1059473684221124,0.0
6,09:15,0.0,2.0,4.7095,Traveling,Idle,0.0,3.1059473684221124,3.4832,Digging,Idle,8.0,4.0,0.4689,Charging,Serving CEV,1.1059473684221124,2.0
7,09:30,8.0,4.0,0.5059,Charging,Serving CEV,0.0,3.1059473684221124,4.2765,Traveling,Idle,6.061789473684215,5.515447368421054,0.0,Charging,Serving CEV,-0.8940526315778876,1.5154473684210537
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.105947368422113,0.061,Charging,Serving CEV,0.0,5.515447368421054,4.6483,Traveling,Idle,-0.8940526315778801,-0.48455263157893924
9,10:00,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.105947368422113,4.2026,Digging,Idle,0.0,5.515447368421054,4.7843,Digging,Idle,-0.8940526315778801,-0.48455263157893924
10,10:15,0.0,5.999999999999993,4.2026,Digging,Idle,0.0,5.105947368422113,4.8277,Digging,Idle,0.0,5.515447368421054,4.2907,Digging,Idle,-0.8940526315778801,-0.48455263157893924
11,10:30,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,5.105947368422113,5.8726,Loading/Swinging,Idle,0.0,5.515447368421054,3.0004,Loading/Swinging,Idle,-0.8940526315778801,-0.48455263157893924
12,10:45,8.0,7.999999999999993,0.061,Charging,Serving CEV,6.627894736842145,6.762921052632649,0.2481,Charging,Serving CEV,8.0,7.515447368421054,0.4689,Charging,Serving CEV,-1.237078947367344,-0.48455263157893924
13,11:00,0.0,7.999999999999993,5.4411,Digging,Idle,0.0,6.762921052632649,4.8544,Digging,Idle,0.0,7.515447368421054,4.7809,Digging,Idle,-1.237078947367344,-0.48455263157893924
14,11:15,0.0,7.999999999999993,5.0591,Traveling,Idle,0.0,6.762921052632649,4.6559,Traveling,Idle,0.0,7.515447368421054,4.5721,Traveling,Idle,-1.237078947367344,-0.48455263157893924
15,11:30,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,6.762921052632649,5.3389,Digging,Idle,0.0,7.515447368421054,5.3659,Digging,Idle,-1.237078947367344,-0.48455263157893924
16,11:45,0.0,7.999999999999993,4.5629,Digging,Idle,0.0,6.762921052632649,5.4411,Digging,Idle,0.0,7.515447368421054,4.7843,Digging,Idle,-1.237078947367344,-0.48455263157893924
