replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,13.698,12.595,11.493,10.39,10.39,9.341,8.239,7.136,6.034,6.957,6.214,5.165,4.062,2.96,4.062,2.96,4.96,6.96,6.978,6.978,6.978,6.978,6.978,6.978,5.875,4.826,3.724,2.981,4.981,4.238,3.495,5.495,4.446,3.703,2.96,4.96,6.96,8.96,10.96,12.96,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:15,13.698,12.49,11.371,10.253,10.253,9.18,8.061,6.943,5.824,5.824,7.388,6.27,5.197,4.079,4.079,2.96,2.96,2.96,2.96,3.486,5.486,7.486,9.486,11.486,10.368,9.249,8.177,7.459,9.459,8.742,8.025,7.307,9.307,8.235,7.517,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:30,13.698,12.49,11.261,10.162,10.162,9.129,8.03,6.93,5.831,7.291,6.192,5.159,4.059,2.96,4.059,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,14.1,13.067,11.968,11.268,11.268,11.268,10.569,9.869,8.836,8.137,8.137,7.437,7.437,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:45,13.698,12.49,11.261,10.09,10.09,9.067,7.956,6.845,5.734,7.316,6.205,5.182,4.071,2.96,4.071,2.96,2.96,4.291,6.291,6.291,8.291,8.291,8.291,8.291,7.181,6.157,5.435,4.713,6.713,5.99,5.268,4.245,3.522,5.522,4.8,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:00,13.698,12.49,11.261,10.09,12.071,11.08,9.962,8.844,7.727,7.727,6.609,5.618,6.313,5.196,4.078,2.96,2.96,2.96,2.96,2.96,4.274,6.274,8.274,10.274,9.156,8.166,7.463,6.761,6.761,6.058,5.356,5.356,4.365,3.662,2.96,4.8,6.8,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:15,13.698,12.49,11.261,10.09,12.071,11.028,9.898,8.768,7.638,7.638,6.508,5.466,4.336,3.206,4.09,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.67,12.628,11.886,11.145,11.145,10.403,9.662,8.619,7.878,9.541,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:30,13.698,12.49,11.261,10.09,12.071,11.028,9.794,8.69,7.587,7.587,6.483,5.425,4.322,3.218,4.064,2.96,2.96,2.96,4.8,6.8,8.8,10.8,12.8,14.8,13.696,12.639,11.935,11.231,11.231,10.527,9.823,8.765,8.061,8.061,8.061,7.357,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:45,13.698,12.49,11.261,10.09,12.071,11.028,9.794,8.681,7.551,9.551,8.42,7.371,6.24,5.11,5.11,3.979,5.979,7.979,9.979,11.979,13.979,14.8,14.8,14.8,13.669,12.62,11.894,11.168,13.168,12.442,11.715,10.666,9.94,11.94,11.214,13.214,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:00,13.698,12.49,11.261,10.09,12.071,11.028,9.794,8.681,7.86,7.86,7.16,6.122,5.422,4.722,4.722,4.022,4.022,4.022,4.8,6.8,8.8,10.8,12.8,14.8,13.7,12.662,11.562,10.462,11.5,10.8,12.8,14.8,13.7,12.662,11.562,10.462,10.462,10.462,10.462,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:15,13.698,12.49,11.261,10.09,12.071,11.028,9.794,8.681,7.86,9.716,8.999,7.943,6.819,5.694,5.694,4.57,6.57,8.57,10.57,12.57,14.57,14.8,14.8,14.8,13.676,12.62,12.974,12.256,11.539,10.822,10.105,12.105,14.105,13.049,11.924,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
