Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7843,Digging,Traveling,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,4.8905,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.1226,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,4.9634,Digging,Idle,0.0,0.0,4.4919,Digging,Idle,0.0,0.0,2.2701,Loading/Swinging,Idle,-2.0,-2.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,4.6624210526315615,1.1656052631578904,0.061,Charging,Serving CEV,0.0,0.0,1.3131,Idle,Idle,-0.8343947368421096,-2.0
6,09:15,0.0,2.0,4.7093,Traveling,Idle,7.679872576177302,3.085573407202216,0.0264,Charging,Serving CEV,0.0,0.0,4.1464,Traveling,Idle,1.085573407202216,-2.0
7,09:30,8.0,4.0,0.0264,Charging,Serving CEV,0.0,3.085573407202216,4.7746,Traveling,Idle,0.0,0.0,4.2582,Digging,Idle,-0.9144265927977839,-4.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.085573407202216,0.0,Charging,Serving CEV,0.0,0.0,3.4369,Loading/Swinging,Idle,-0.9144265927977768,-5.999999999999993
9,10:00,0.0,5.999999999999993,4.4919,Digging,Idle,0.0,5.085573407202216,4.9634,Digging,Idle,0.0,0.0,4.9634,Digging,Traveling,-0.9144265927977768,-5.999999999999993
10,10:15,0.0,5.999999999999993,4.5629,Digging,Idle,0.0,5.085573407202216,4.8277,Digging,Idle,8.0,2.0,0.2481,Charging,Serving CEV,-0.9144265927977768,-3.999999999999993
11,10:30,0.0,5.999999999999993,5.3389,Digging,Idle,0.0,5.085573407202216,4.5629,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,-0.9144265927977768,-1.999999999999993
12,10:45,8.0,7.999999999999993,0.0262,Charging,Serving CEV,0.0,5.085573407202216,4.2582,Digging,Idle,0.0,4.0,4.2026,Digging,Idle,-2.914426592797777,-3.999999999999993
13,11:00,0.0,7.999999999999993,4.7653,Digging,Idle,7.999999999999941,7.085573407202201,0.0,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,-0.9144265927977919,-1.999999999999993
14,11:15,0.0,7.999999999999993,5.1579,Traveling,Idle,0.0,7.085573407202201,4.7746,Traveling,Idle,0.0,6.0,4.6176,Traveling,Idle,-0.9144265927977919,-1.999999999999993
15,11:30,0.0,7.999999999999993,4.7425,Digging,Idle,0.0,7.085573407202201,5.3389,Digging,Idle,0.0,6.0,4.8277,Digging,Idle,-0.9144265927977919,-1.999999999999993
16,11:45,0.0,7.999999999999993,4.9634,Digging,Idle,0.0,7.085573407202201,4.2582,Digging,Idle,0.0,6.0,3.4832,Digging,Idle,-0.9144265927977919,-1.999999999999993
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,9.085573407202201,0.0,Charging,Serving CEV,8.0,8.0,0.0,Charging,Serving CEV,-0.9144265927977919,-1.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.060743548622325,10.600759294357783,0.0,Charging,Serving CEV,7.783610890491877,9.94590272262297,0.0,Charging,Serving CEV,-1.3992407056422103,-2.054097277377023
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.600759294357783,0.0,,Traveling,0.0,9.94590272262297,0.0,,Traveling,-1.3992407056422103,-2.054097277377023
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.600759294357783,0.0,,Charging (grid),0.0,9.94590272262297,0.0,,Charging (grid),-1.3992407056422103,-2.054097277377023
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.600759294357783,0.0,,Charging (grid),0.0,9.94590272262297,0.0,,Charging (grid),-1.3992407056422103,-2.054097277377023
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.600759294357783,0.0,,Charging (grid),0.0,9.94590272262297,0.0,,Charging (grid),-1.3992407056422103,-2.054097277377023
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.600759294357783,0.0,,Charging (grid),0.0,9.94590272262297,0.0,,Charging (grid),-1.3992407056422103,-2.054097277377023
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.600759294357783,0.0,,Charging (grid),0.0,9.94590272262297,0.0,,Charging (grid),-1.3992407056422103,-2.054097277377023
25,14:00,0.0,11.999999999999993,4.6773,Digging,Charging (grid),0.0,10.600759294357783,4.7653,Digging,Charging (grid),0.0,9.94590272262297,4.2582,Digging,Charging (grid),-1.3992407056422103,-2.054097277377023
26,14:15,0.0,11.999999999999993,4.2582,Digging,Charging (grid),0.0,10.600759294357783,4.2907,Digging,Charging (grid),0.0,9.94590272262297,4.78,Digging,Charging (grid),-1.3992407056422103,-2.054097277377023
