day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.192363601245481,0.0,0.0,0.0,Digging,13.75190909968863,250.0,false
1,2,08:15,1,4.295223700252853,0.0,0.0,0.0,Digging,12.678103174625416,250.0,false
1,3,08:30,1,4.129264419503825,0.0,0.0,0.0,Digging,11.64578706974946,250.0,false
1,4,08:45,1,4.340879410180397,0.0,0.0,0.0,Digging,10.56056721720436,250.0,false
1,5,09:00,1,0.0,0.0,0.0,0.0,Charging,12.56056721720436,247.89473684210526,false
1,6,09:15,1,0.0,0.0,3.855810673738044,0.0,Traveling,11.59661454876985,247.89473684210526,false
1,7,09:30,1,4.369028226865364,0.0,0.0,0.0,Digging,10.504357492053508,247.89473684210526,false
1,8,09:45,1,4.246668504549374,0.0,0.0,0.0,Digging,9.442690365921825,247.8947368420993,false
1,9,10:00,1,4.37718255012966,0.0,0.0,0.0,Digging,8.34839472838941,247.8947368420993,false
1,10,10:15,1,0.0,0.0,0.0,0.0,Charging,10.34839472838941,245.78947368420455,false
1,11,10:30,1,0.0,0.0,0.0,0.0,Charging,12.348394728405637,243.68421052629273,false
1,12,10:45,1,0.0,0.0,0.0,0.0,Charging,14.348394728405637,241.578947368398,false
1,13,11:00,1,4.3302153340605605,0.0,0.0,0.0,Digging,13.265840894890497,241.578947368398,false
1,14,11:15,1,0.0,0.0,3.84217155164726,0.0,Traveling,12.305298006978681,241.95144997124146,false
1,15,11:30,1,4.3180820156068105,0.0,0.0,0.0,Digging,11.225777503076978,242.32395257408493,false
1,16,11:45,1,4.330694928160142,0.0,0.0,0.0,Digging,10.143103771036943,242.70579994242235,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,10.143103771036943,243.08764731075976,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,10.143103771036943,243.46949467909718,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,10.143103771036943,243.8513420474346,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,10.143103771036943,244.23318941577202,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,10.143103771036943,244.61503678410944,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,10.143103771036943,244.99688415244685,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,10.143103771036943,245.37873152078427,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,10.143103771036943,245.7605788891217,false
1,25,14:00,1,4.28546481879654,0.0,0.0,0.0,Digging,9.071737566337807,246.1424262574591,false
1,26,14:15,1,0.0,2.692381049194092,0.0,0.0,Loading/Swinging,8.398642304039285,246.52427362579652,false
1,27,14:30,1,0.0,0.0,3.6469038324049574,0.0,Traveling,7.486916345938045,246.90612099413394,false
1,28,14:45,1,0.0,2.768881671593534,0.0,0.0,Loading/Swinging,6.794695928039662,246.90612099413394,false
1,29,15:00,1,0.0,0.0,0.0,0.0,Charging,8.794695928039662,244.8008578362392,false
1,30,15:15,1,0.0,2.7697010571962073,0.0,0.0,Loading/Swinging,8.10227066374061,244.8008578362392,false
1,31,15:30,1,4.27909992729202,0.0,0.0,0.0,Digging,7.032495681917605,244.8008578362392,false
1,32,15:45,1,0.0,2.7171083483512453,0.0,0.0,Loading/Swinging,6.3532185948297935,244.8008578362392,false
1,33,16:00,1,0.0,0.0,0.0,0.0,Charging,8.353218594829794,242.69559467834446,false
