Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.8114404432133,250.0
4,248.8114404432133,250.0
5,248.8114404432133,247.89473684210526
6,246.70617728531855,247.89473684210526
7,246.70617728531855,245.78947368421052
8,244.8074515235457,245.78947368421052
9,244.8074515235457,245.78947368421052
10,244.8074515235457,245.78947368421052
11,244.8074515235457,245.78947368421314
12,244.8074515235457,243.6842105263184
13,242.70218836565095,241.57894736842366
14,242.70218836565095,241.57894736842366
15,242.70218836565095,242.01155173534607
16,242.70218836565095,242.4688911016906
17,242.70218836565095,242.9262304680351
18,242.15357340719837,243.41695389563392
19,240.07718472080498,243.90767732323275
20,238.08120517798358,244.39840075083157
21,238.08120517798358,244.8891241784304
22,238.5553227739192,245.37984760602922
23,239.0294403698548,245.87057103362804
24,239.5035579657904,245.87057103362804
25,239.97767556172602,243.7653078757333
26,240.45179315766163,243.7653078757333
27,240.92591075359724,243.7653078757333
28,241.40002834953285,243.7653078757333
29,241.87414594546846,243.7653078757333
30,242.34826354140407,241.66004471783856
31,242.82238113733968,241.66004471783856
32,243.29649873327529,241.66004471783856
33,243.7706163292109,239.55478155994382
34,243.7706163292109,239.55478155994382
35,242.2186318730159,239.55478155994382
36,242.2186318730159,239.55478155994382
37,242.2186318730159,239.55478155994382
38,241.9697335479957,237.44951840204908
39,239.87757030194413,235.34425524415434
40,237.7723071440494,233.2389920862596
41,235.88796116530972,231.13372892836486
42,233.88187411155917,229.02846577047012
43,231.77661095366443,228.4205156319632
44,229.8877346490142,228.4205156319632
45,229.8877346490142,228.4205156319632
46,229.8877346490142,228.4205156319632
47,229.8877346490142,228.4205156319632
48,229.8877346490142,228.4205156319632
49,229.8877346490142,228.4205156319632
50,229.8877346490142,228.4205156319632
51,229.8877346490142,228.4205156319632
52,229.8877346490142,228.4205156319632
53,229.8877346490142,228.4205156319632
54,230.3618522449498,228.91123905956204
55,230.8359698408854,229.40196248716086
56,231.31008743682102,229.89268591475968
57,231.78420503275663,230.3834093423585
58,232.25832262869224,230.87413276995733
59,232.73244022462785,231.36485619755615
60,233.20655782056346,231.85557962515497
61,233.68067541649907,232.3463030527538
62,233.8800017381892,232.83702648035262
63,234.35411933412482,233.32774990795144
64,234.82823693006043,233.81847333555027
65,234.82823693006043,234.2968503168372
66,235.30235452599604,234.78757374443603
67,235.77647212193165,235.27829717203485
68,236.25058971786726,235.76902059963368
69,236.72470731380287,236.2597440272325
70,237.19882490973848,236.75046745483132
71,237.6729425056741,237.24119088243015
72,238.1470601016097,237.73191431002897
73,238.6211776975453,238.2226377376278
74,239.09529529348092,238.71336116522662
75,239.56941288941653,239.20408459282544
76,240.04353048535214,239.69480802042426
77,240.51764808128775,240.18553144802308
78,240.99176567722336,240.6762548756219
79,241.46588327315897,241.16697830322073
80,241.94000086909458,241.65770173081955
81,242.41411846503019,242.14842515841838
82,242.8882360609658,242.6391485860172
83,243.3623536569014,243.12987201361602
84,243.83647125283701,243.62059544121485
85,244.31058884877262,244.11131886881367
86,244.78470644470823,244.6020422964125
87,245.25882404064384,245.09276572401131
88,245.73294163657945,245.58348915161014
89,246.20705923251506,246.07421257920896
90,246.68117682845073,246.56493600680815
91,247.15529442438608,247.0556594344049
92,247.62941202032172,247.54638286200407
93,248.1035296162574,248.03710628960326
94,248.57764721219303,248.52782971720242
95,249.05176480812867,249.01855314480161
96,249.52588240406433,249.5092765724008
97,250.0,250.0
