Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.30264233159133,Digging,Traveling,0.0,0.0,5.30264233159133,Digging,Idle,0.0
2,08:15,5.581728770181082,1.3954321925452704,0.0,Charging,Serving CEV,0.0,0.0,5.341593790671668,Digging,Idle,-1.3954321925452704
3,08:30,0.0,1.3954321925452704,5.341593790671668,Digging,Idle,0.0,0.0,2.723965325503851,Loading/Swinging,Idle,-1.3954321925452704
4,08:45,0.0,1.3954321925452704,5.311687106182523,Digging,Idle,0.0,0.0,5.311687106182523,Digging,Traveling,-1.3954321925452704
5,09:00,7.895348312493125,3.3692692706685516,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.3692692706685516
6,09:15,0.0,3.3692692706685516,4.374301284916125,Digging,Idle,0.0,2.0,5.528697074593177,Traveling,Idle,-1.3692692706685516
7,09:30,7.144246178166382,5.155330815210148,0.0,Charging,Serving CEV,8.000000000010068,4.000000000002517,0.0,Charging,Serving CEV,-1.1553308152076305
8,09:45,0.0,5.155330815210148,5.528697074593177,Traveling,Idle,8.0,6.000000000002517,0.0,Charging,Serving CEV,0.8446691847923695
9,10:00,0.0,5.155330815210148,4.315963615822609,Digging,Idle,0.0,6.000000000002517,4.374301284916125,Digging,Traveling,0.8446691847923695
10,10:15,0.0,5.155330815210148,4.164603327846952,Digging,Idle,0.0,6.000000000002517,4.315963615822609,Digging,Charging (grid),0.8446691847923695
11,10:30,0.0,5.155330815210148,4.102980436264462,Digging,Idle,0.0,6.000000000002517,4.164603327846952,Digging,Charging (grid),0.8446691847923695
12,10:45,8.0,7.155330815210148,0.0,Charging,Serving CEV,0.0,6.000000000002517,4.102980436264462,Digging,Charging (grid),-1.1553308152076305
13,11:00,0.0,7.155330815210148,5.455984629626272,Digging,Idle,0.0,6.000000000002517,0.0,Idle,Charging (grid),-1.1553308152076305
14,11:15,0.0,7.155330815210148,5.754316064415277,Traveling,Idle,0.0,6.000000000002517,5.754316064415277,Traveling,Charging (grid),-1.1553308152076305
15,11:30,0.0,7.155330815210148,4.21946122882601,Digging,Idle,0.0,6.000000000002517,5.455984629626272,Digging,Charging (grid),-1.1553308152076305
16,11:45,0.0,7.155330815210148,4.362990937563483,Digging,Idle,0.0,6.000000000002517,4.21946122882601,Digging,Charging (grid),-1.1553308152076305
17,12:00,8.0,9.155330815210148,0.0,Charging,Serving CEV,0.0,6.000000000002517,0.0,Idle,Charging (grid),-3.1553308152076305
18,12:15,7.999999999999998,11.155330815210148,0.0,Charging,Serving CEV,0.0,6.000000000002517,0.0,Idle,Charging (grid),-5.1553308152076305
19,12:30,0.0,11.155330815210148,0.0,Idle,Traveling,0.0,6.000000000002517,0.0,Idle,Charging (grid),-5.1553308152076305
20,12:45,0.0,11.155330815210148,0.0,Idle,Charging (grid),0.0,6.000000000002517,0.0,Idle,Charging (grid),-5.1553308152076305
21,13:00,0.0,11.155330815210148,0.0,Idle,Charging (grid),0.0,6.000000000002517,0.0,Idle,Charging (grid),-5.1553308152076305
22,13:15,0.0,11.155330815210148,0.0,Idle,Charging (grid),0.0,6.000000000002517,0.0,Idle,Traveling,-5.1553308152076305
23,13:30,0.0,11.155330815210148,0.0,Idle,Charging (grid),8.0,8.000000000002517,0.0,Charging,Serving CEV,-3.1553308152076305
24,13:45,0.0,11.155330815210148,0.0,Idle,Charging (grid),8.0,10.000000000002517,0.0,Charging,Serving CEV,-1.1553308152076305
25,14:00,0.0,11.155330815210148,2.723965325503851,Loading/Swinging,Charging (grid),0.0,10.000000000002517,4.362990937563483,Digging,Idle,-1.1553308152076305
26,14:15,0.0,11.155330815210148,3.591668644212635,Loading/Swinging,Charging (grid),0.0,10.000000000002517,5.30203181398743,Digging,Idle,-1.1553308152076305
27,14:30,0.0,11.155330815210148,3.6551198901338218,Traveling,Charging (grid),0.0,10.000000000002517,3.6551198901338218,Traveling,Idle,-1.1553308152076305
28,14:45,0.0,11.155330815210148,3.615576493887413,Loading/Swinging,Charging (grid),0.0,10.000000000002517,3.591668644212635,Loading/Swinging,Idle,-1.1553308152076305
29,15:00,0.0,11.155330815210148,0.0,Idle,Charging (grid),3.634026809403047,10.908506702353279,0.0,Charging,Serving CEV,-0.2468241128568689
30,15:15,0.0,11.155330815210148,2.721811204989873,Loading/Swinging,Charging (grid),0.0,10.908506702353279,3.615576493887413,Loading/Swinging,Idle,-0.2468241128568689
31,15:30,0.0,11.155330815210148,2.762627986600055,Loading/Swinging,Charging (grid),0.0,10.908506702353279,5.4084382806022235,Digging,Idle,-0.2468241128568689
32,15:45,0.0,11.155330815210148,2.73009940917204,Loading/Swinging,Charging (grid),0.0,10.908506702353279,2.721811204989873,Loading/Swinging,Idle,-0.2468241128568689
33,16:00,0.0,11.155330815210148,3.8682353066953725,Traveling,Traveling,7.91955185690679,12.888394666579977,0.0,Charging,Serving CEV,1.7330638513698293
34,16:15,3.7464227117403155,12.091936493145226,0.0,Charging,Serving CEV,0.0,12.888394666579977,3.8682353066953725,Traveling,Idle,0.7964581734347504
35,16:30,0.0,12.091936493145226,5.30203181398743,Digging,Idle,0.0,12.888394666579977,2.762627986600055,Loading/Swinging,Idle,0.7964581734347504
36,16:45,0.0,12.091936493145226,5.4084382806022235,Digging,Idle,0.0,12.888394666579977,2.73009940917204,Loading/Swinging,Idle,0.7964581734347504
37,17:00,0.9875252200027705,12.33881779814592,0.0,Charging,Serving CEV,8.0,14.888394666579977,0.0,Charging,Serving CEV,2.549576868434057
38,17:15,8.0,14.33881779814592,0.0,Charging,Serving CEV,8.000000000000009,16.88839466657998,0.0,Charging,Serving CEV,2.5495768684340607
39,17:30,7.52697235684196,16.22056088735641,0.0,Charging,Serving CEV,8.0,18.88839466657998,0.0,Charging,Serving CEV,2.667833779223571
40,17:45,7.603843560166212,18.121521777397962,0.0,Charging,Serving CEV,8.0,20.88839466657998,0.0,Charging,Serving CEV,2.766872889182018
41,18:00,8.0,20.121521777397962,0.0,Charging,Serving CEV,8.0,22.88839466657998,0.0,Charging,Serving CEV,2.766872889182018
42,18:15,8.0,22.121521777397962,0.0,Charging,Serving CEV,3.222334229247043,23.69397822389174,0.0,Charging,Serving CEV,1.5724564464937778
43,18:30,6.757692444201779,23.810944888448407,0.0,Charging,Serving CEV,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
44,18:45,0.0,23.810944888448407,0.0,Idle,Traveling,0.0,23.69397822389174,0.0,Idle,Traveling,-0.11696666455666715
45,19:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
46,19:15,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
47,19:30,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
48,19:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
49,20:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
50,20:15,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
51,20:30,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
52,20:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
53,21:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
54,21:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
55,21:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
56,21:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
57,22:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
58,22:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
59,22:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
60,22:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
61,23:00,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
62,23:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
63,23:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
64,23:45,0.0,23.810944888448407,0.0,Idle,Idle,0.0,23.69397822389174,0.0,Idle,Idle,-0.11696666455666715
65,00:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
66,00:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
67,00:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
68,00:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
69,01:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
70,01:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
71,01:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
72,01:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
73,02:00,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
74,02:15,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
75,02:30,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
76,02:45,0.0,23.810944888448407,0.0,Idle,Charging (grid),0.0,23.69397822389174,0.0,Idle,Charging (grid),-0.11696666455666715
