Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0,5.2098,Digging,Idle,0.0
2,08:15,5.392210526316336,1.348052631579084,0.0,Charging,Serving CEV,0.0,0.0,4.7425,Digging,Idle,-1.348052631579084
3,08:30,0.0,1.348052631579084,4.7425,Digging,Idle,0.0,0.0,5.3659,Digging,Traveling,-1.348052631579084
4,08:45,0.0,1.348052631579084,5.3659,Digging,Idle,8.0,2.0,0.2629,Charging,Serving CEV,0.651947368420916
5,09:00,7.999999999997733,3.3480526315785175,0.0,Charging,Serving CEV,7.980105263157902,3.9950263157894756,0.0,Charging,Serving CEV,0.6469736842109581
6,09:15,0.0,3.3480526315785175,5.2098,Digging,Idle,0.0,3.9950263157894756,4.2582,Digging,Idle,0.6469736842109581
7,09:30,7.703368421061605,5.273894736843919,0.4879,Charging,Serving CEV,0.0,3.9950263157894756,4.6483,Traveling,Idle,-1.278868421054443
8,09:45,0.0,5.273894736843919,4.6483,Traveling,Idle,8.0,5.995026315789476,0.1325,Charging,Serving CEV,0.721131578945557
9,10:00,0.0,5.273894736843919,4.8277,Digging,Idle,0.0,5.995026315789476,5.2098,Digging,Idle,0.721131578945557
10,10:15,0.0,5.273894736843919,4.8905,Digging,Idle,0.0,5.995026315789476,5.2098,Digging,Idle,0.721131578945557
11,10:30,0.0,5.273894736843919,4.7425,Digging,Idle,0.0,5.995026315789476,4.8544,Digging,Idle,0.721131578945557
12,10:45,7.767296398885017,7.215718836565173,0.0,Charging,Serving CEV,0.0,5.995026315789476,4.2907,Digging,Idle,-1.2206925207756978
13,11:00,0.0,7.215718836565173,4.6773,Digging,Idle,8.0,7.995026315789476,0.0,Charging,Serving CEV,0.7793074792243022
14,11:15,0.0,7.215718836565173,4.6066,Traveling,Idle,0.0,7.995026315789476,5.0591,Traveling,Traveling,0.7793074792243022
15,11:30,0.0,7.215718836565173,5.3659,Digging,Idle,0.0,7.995026315789476,5.3389,Digging,Charging (grid),0.7793074792243022
16,11:45,0.0,7.215718836565173,4.8905,Digging,Idle,0.0,7.995026315789476,3.7658,Loading/Swinging,Charging (grid),0.7793074792243022
17,12:00,8.0,9.215718836565173,0.0,Charging,Serving CEV,0.0,7.995026315789476,0.0,,Charging (grid),-1.2206925207756978
18,12:15,8.0,11.215718836565173,0.0,Charging,Serving CEV,0.0,7.995026315789476,0.0,,Charging (grid),-3.220692520775698
19,12:30,0.0,11.215718836565173,0.0,,Traveling,0.0,7.995026315789476,0.0,,Charging (grid),-3.220692520775698
20,12:45,0.0,11.215718836565173,0.0,,Charging (grid),0.0,7.995026315789476,0.0,,Charging (grid),-3.220692520775698
21,13:00,0.0,11.215718836565173,0.0,,Charging (grid),0.0,7.995026315789476,0.0,,Traveling,-3.220692520775698
22,13:15,0.0,11.215718836565173,0.0,,Charging (grid),8.0,9.995026315789476,0.0,Charging,Serving CEV,-1.2206925207756978
23,13:30,0.0,11.215718836565173,0.0,,Charging (grid),8.0,11.995026315789476,0.0,Charging,Serving CEV,0.7793074792243022
24,13:45,0.0,11.215718836565173,0.0,,Charging (grid),0.5325826045435783,12.12817196692537,0.0,Charging,Serving CEV,0.9124531303601966
25,14:00,0.0,11.215718836565173,3.4034,Loading/Swinging,Charging (grid),0.0,12.12817196692537,5.1226,Digging,Idle,0.9124531303601966
26,14:15,0.0,11.215718836565173,3.7658,Loading/Swinging,Charging (grid),0.0,12.12817196692537,4.9351,Digging,Idle,0.9124531303601966
27,14:30,0.0,11.215718836565173,4.7093,Traveling,Charging (grid),0.0,12.12817196692537,4.7175,Traveling,Idle,0.9124531303601966
