Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.041839770771916,Digging,Traveling,0.0,0.0,5.041839770771916,Digging,Idle,0.0
2,08:15,4.580357653441588,1.145089413360397,0.0,Charging,Serving CEV,0.0,0.0,5.141680237812048,Digging,Traveling,-1.145089413360397
3,08:30,1.911920913986059e-13,1.1450894133604448,5.141680237812048,Digging,Idle,-1.688959454347981e-10,-4.222398635869952e-11,4.941799685323024,Digging,Idle,-1.1450894134026688
4,08:45,0.0,1.1450894133604448,4.941799685323024,Digging,Idle,8.0,1.999999999957776,0.0,Charging,Serving CEV,0.8549105865973312
5,09:00,7.781328463643183,3.0904215292712403,0.0,Charging,Serving CEV,0.0,1.999999999957776,4.900995245099925,Digging,Idle,-1.0904215293134643
6,09:15,0.0,3.0904215292712403,4.900995245099925,Digging,Idle,8.0,3.999999999957776,0.0,Charging,Serving CEV,0.9095784706865357
7,09:30,6.354346128338896,4.679008061355964,0.0,Charging,Serving CEV,0.0,3.999999999957776,4.755021108027313,Traveling,Idle,-0.6790080613981884
8,09:45,0.0,4.679008061355964,4.755021108027313,Traveling,Idle,0.0,3.999999999957776,4.642880597441433,Digging,Idle,-0.6790080613981884
9,10:00,0.0,4.679008061355964,4.642880597441433,Digging,Idle,0.0,3.999999999957776,4.6685519687221,Digging,Idle,-0.6790080613981884
10,10:15,0.0,4.679008061355964,4.6685519687221,Digging,Idle,-9.331887772026567e-11,3.999999999934446,4.783547634963451,Digging,Idle,-0.6790080614215181
11,10:30,0.0,4.679008061355964,4.783547634963451,Digging,Idle,8.0,5.999999999934446,0.0,Charging,Serving CEV,1.3209919385784819
12,10:45,8.0,6.679008061355964,0.0,Charging,Serving CEV,0.0,5.999999999934446,4.968817269427966,Digging,Idle,-0.6790080614215181
13,11:00,0.0,6.679008061355964,3.0642269057707443,Loading/Swinging,Idle,0.0,5.999999999934446,4.245131084810789,Traveling,Idle,-0.6790080614215181
14,11:15,0.0,6.679008061355964,4.245131084810789,Traveling,Idle,0.0,5.999999999934446,4.7630522343219885,Digging,Idle,-0.6790080614215181
15,11:30,1.4210854715203412e-13,6.679008061356,4.968817269427966,Digging,Idle,-0.0,5.999999999934446,4.712071366234001,Digging,Idle,-0.6790080614215537
16,11:45,0.0,6.679008061356,4.7630522343219885,Digging,Idle,8.0,7.999999999934446,0.0,Charging,Serving CEV,1.3209919385784463
17,12:00,7.910538417968028,8.656642665848008,0.0,Charging,Serving CEV,7.3087821332326035,9.827195533242596,0.0,Charging,Serving CEV,1.1705528673945889
18,12:15,7.5836558727375545,10.552556634032396,0.0,Charging,Serving CEV,0.0,9.827195533242596,0.0,,Traveling,-0.7253611007897991
19,12:30,0.0,10.552556634032396,0.0,,Traveling,0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
20,12:45,0.0,10.552556634032396,0.0,,Charging (grid),-0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
21,13:00,0.0,10.552556634032396,0.0,,Charging (grid),0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
22,13:15,0.0,10.552556634032396,0.0,,Charging (grid),0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
23,13:30,0.0,10.552556634032396,0.0,,Charging (grid),0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
24,13:45,0.0,10.552556634032396,0.0,,Charging (grid),0.0,9.827195533242596,0.0,,Charging (grid),-0.7253611007897991
25,14:00,0.0,10.552556634032396,4.712071366234001,Digging,Charging (grid),0.0,9.827195533242596,4.312707823393034,Digging,Charging (grid),-0.7253611007897991
26,14:15,0.0,10.552556634032396,4.312707823393034,Digging,Charging (grid),0.0,9.827195533242596,3.0642269057707443,Loading/Swinging,Charging (grid),-0.7253611007897991
27,14:30,0.0,10.552556634032396,5.200717763694187,Traveling,Charging (grid),0.0,9.827195533242596,5.200717763694187,Traveling,Charging (grid),-0.7253611007897991
28,14:45,0.0,10.552556634032396,2.8087001115386454,Loading/Swinging,Charging (grid),0.0,9.827195533242596,2.8087001115386454,Loading/Swinging,Traveling,-0.7253611007897991
29,15:00,0.0,10.552556634032396,0.0,Idle,Charging (grid),8.0,11.827195533242596,0.0,Charging,Serving CEV,1.274638899210201
30,15:15,0.0,10.552556634032396,3.2944052051037955,Loading/Swinging,Charging (grid),0.0,11.827195533242596,3.2944052051037955,Loading/Swinging,Idle,1.274638899210201
31,15:30,0.0,10.552556634032396,3.3257823472226997,Loading/Swinging,Charging (grid),0.0,11.827195533242596,4.66843713466284,Digging,Idle,1.274638899210201
32,15:45,0.0,10.552556634032396,2.9515521647677394,Loading/Swinging,Charging (grid),8.0,13.827195533242596,0.0,Charging,Serving CEV,3.274638899210201
33,16:00,0.0,10.552556634032396,4.322120722414302,Traveling,Traveling,0.0,13.827195533242596,3.3257823472226997,Loading/Swinging,Idle,3.274638899210201
34,16:15,7.354183906033184,12.391102610540692,0.0,Charging,Serving CEV,0.0,13.827195533242596,4.322120722414302,Traveling,Idle,1.4360929227019046
35,16:30,0.0,12.391102610540692,4.66843713466284,Digging,Idle,0.0,13.827195533242596,2.9515521647677394,Loading/Swinging,Idle,1.4360929227019046
36,16:45,0.0,12.391102610540692,3.1300131946124976,Loading/Swinging,Idle,0.0,13.827195533242596,3.1300131946124976,Loading/Swinging,Idle,1.4360929227019046
37,17:00,7.452253825235376,14.254166066849535,0.0,Charging,Serving CEV,8.0,15.827195533242596,0.0,Charging,Serving CEV,1.573029466393061
38,17:15,8.0,16.254166066849535,0.0,Charging,Serving CEV,8.0,17.827195533242595,0.0,Charging,Serving CEV,1.5730294663930593
39,17:30,8.0,18.254166066849535,0.0,Charging,Serving CEV,8.0,19.827195533242595,0.0,Charging,Serving CEV,1.5730294663930593
40,17:45,8.0,20.254166066849535,0.0,Charging,Serving CEV,8.0,21.827195533242595,0.0,Charging,Serving CEV,1.5730294663930593
41,18:00,7.999999999999997,22.254166066849535,0.0,Charging,Serving CEV,7.721336255964261,23.75752959723366,0.0,Charging,Serving CEV,1.5033635303841244
42,18:15,5.923565588145578,23.73505746388593,0.0,Charging,Serving CEV,0.0,23.75752959723366,0.0,,Traveling,0.022472133347729795
43,18:30,0.0,23.73505746388593,0.0,,Traveling,0.0,23.75752959723366,0.0,,Idle,0.022472133347729795
44,18:45,0.0,23.73505746388593,0.0,,Idle,0.0,23.75752959723366,0.0,,Idle,0.022472133347729795
45,19:00,0.0,23.73505746388593,0.0,,Idle,0.0,23.75752959723366,0.0,,Idle,0.022472133347729795
