Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.5311240078471,250.0
4,248.5311240078471,250.0
5,248.5311240078471,250.0
6,246.45340076771734,247.89473684210526
7,246.45340076771734,247.89473684210526
8,244.57333598398935,247.89473684210526
9,244.57333598398935,247.89473684210526
10,244.57333598398935,245.78947368421052
11,244.57333598398935,245.78947368421052
12,244.57333598398935,246.2517284116766
13,242.4680728260946,246.74129645690604
14,242.4680728260946,247.2308645021355
15,242.4680728260946,247.72604211024836
16,242.4680728260946,248.23183310946308
17,242.4680728260946,248.48262700235577
18,240.36280966819987,248.9884180015705
19,238.25754651030513,249.49420900078528
20,238.25754651030513,250.0
21,238.71559216522448,250.0
22,239.17363782014382,247.89473684210526
23,239.63168347506317,245.8265405333175
24,240.08972912998252,245.1450808409592
25,240.54777478490186,243.03981768306446
26,241.0058204398212,243.03981768306446
27,241.46386609474055,243.03981768306446
28,241.9219117496599,243.03981768306446
29,242.37995740457924,243.03981768306446
30,242.8380030594986,240.93455452516972
31,243.29604871441794,240.93455452516972
32,243.75409436933728,240.93455452516972
33,244.21214002425663,240.93455452516972
34,244.21214002425663,238.82929136727498
35,243.22623931064075,236.72402820938024
36,243.22623931064075,236.72402820938024
37,243.22623931064075,236.72402820938024
38,242.96636425274528,234.6187650514855
39,240.86110109485054,232.51350189359076
40,238.8803188956816,230.40823873569602
41,236.87930743247998,229.25419347814767
42,234.77404427458524,229.25419347814767
43,232.6687811166905,229.25419347814767
44,230.8904409997953,229.25419347814767
45,230.8904409997953,229.25419347814767
46,230.8904409997953,229.25419347814767
47,230.8904409997953,229.25419347814767
48,230.8904409997953,229.25419347814767
49,230.8904409997953,229.25419347814767
50,230.8904409997953,229.25419347814767
51,230.8904409997953,229.25419347814767
52,230.8904409997953,229.25419347814767
53,230.8904409997953,229.25419347814767
54,231.34848665471463,229.75998447736245
55,231.80653230963398,230.26577547657723
56,232.26457796455333,230.771566475792
57,232.72262361947267,231.2773574750068
58,233.18066927439202,231.78314847422158
59,233.63871492931136,232.28893947343636
60,234.0967605842307,232.79473047265114
61,234.55480623915005,233.30052147186592
62,234.55480623915005,233.30052147186592
63,235.0128518940694,233.8063124710807
64,235.34253904258048,233.81468802512705
65,235.34253904258048,233.81468802512705
66,235.80058469749983,234.32047902434184
67,236.25863035241917,234.82627002355662
68,236.71667600733852,235.3320610227714
69,237.17472166225787,235.83785202198618
70,237.6327673171772,236.34364302120096
71,238.09081297209656,236.84943402041574
72,238.5488586270159,237.35522501963052
73,239.00690428193525,237.8610160188453
74,239.4649499368546,238.3668070180601
75,239.92299559177394,238.87259801727487
76,240.3810412466933,239.37838901648965
77,240.83908690161263,239.88418001570443
78,241.29713255653198,240.3899710149192
79,241.75517821145132,240.895762014134
80,242.21322386637067,241.40155301334877
81,242.67126952129001,241.90734401256356
82,243.12931517620936,242.41313501177834
83,243.5873608311287,242.91892601099312
84,244.04540648604805,243.4247170102079
85,244.5034521409674,243.93050800942268
86,244.96149779588674,244.43629900863746
87,245.4195434508061,244.94209000785224
88,245.87758910572543,245.44788100706702
89,246.33563476064478,245.9536720062818
90,246.7936804155645,246.45946300549656
91,247.2517260704818,246.96525400471134
92,247.70977172540148,247.4710450039261
93,248.1678173803212,247.97683600314087
94,248.62586303524085,248.48262700235563
95,249.08390869016057,248.9884180015704
96,249.54195434508028,249.49420900078522
97,250.0,250.0
