Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,5.3389,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,5.3659,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,0.0,0.0,4.8544,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,7.893368421051769,1.9733421052629423,0.1325,Charging,Serving CEV,0.0,0.0,5.2098,Digging,Idle,-0.026657894737057708,-2.0
4,08:45,0.0,2.0,4.78,Digging,Idle,0.0,1.9733421052629423,5.3659,Digging,Idle,0.0,0.0,5.2098,Digging,Idle,-0.026657894737057708,-2.0
5,09:00,0.0,2.0,4.7843,Digging,Idle,0.0,1.9733421052629423,3.4832,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-0.026657894737057708,0.0
6,09:15,0.0,2.0,4.5721,Traveling,Idle,0.0,1.9733421052629423,4.6066,Traveling,Idle,8.0,4.0,0.0262,Charging,Serving CEV,-0.026657894737057708,2.0
7,09:30,8.0,4.0,0.061,Charging,Serving CEV,8.0,3.973342105262942,0.0,Charging,Serving CEV,2.0574262293848733e-9,4.000000000514357,4.6483,Traveling,Idle,-0.02665789473705793,5.143565573462183e-10
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,3.3202437673161276,4.803403047091974,0.0,Charging,Serving CEV,8.0,6.000000000514357,0.7188,Charging,Serving CEV,-1.1965969529080187,5.143636627735759e-10
9,10:00,0.0,5.999999999999993,4.2582,Digging,Idle,0.0,4.803403047091974,4.8905,Digging,Idle,0.0,6.000000000514357,4.8277,Digging,Idle,-1.1965969529080187,5.143636627735759e-10
10,10:15,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,4.803403047091974,4.8544,Digging,Idle,0.0,6.000000000514357,4.7843,Digging,Idle,-1.1965969529080187,5.143636627735759e-10
