Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,5.39263639875452,Digging,Traveling,0.0,0.0,5.39263639875452,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.289776299747148,Digging,Idle,0.0,0.0,5.289776299747148,Digging,Idle,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,7.999999999947835,1.9999999999869587,0.0,Charging,Serving CEV,-1.3041123736456939e-11
4,08:45,0.0,1.9999999999999998,5.455735580496176,Digging,Idle,0.0,1.9999999999869587,5.455735580496176,Digging,Idle,-1.3041123736456939e-11
5,09:00,0.0,1.9999999999999998,5.2441205898196035,Digging,Idle,0.0,1.9999999999869587,5.2441205898196035,Digging,Idle,-1.3041123736456939e-11
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,8.0,3.999999999986959,0.0,Charging,Serving CEV,-1.3041123736456939e-11
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,0.0,3.999999999986959,5.5643893262619555,Traveling,Idle,-1.0447368421183283
8,09:45,0.0,5.044736842105287,5.5643893262619555,Traveling,Idle,8.0,5.999999999986959,0.0,Charging,Serving CEV,0.9552631578816717
9,10:00,0.0,5.044736842105287,3.6248189508059077,Loading/Swinging,Idle,0.0,5.999999999986959,5.215971773134637,Digging,Idle,0.9552631578816717
10,10:15,0.0,5.044736842105287,5.215971773134637,Digging,Idle,0.0,5.999999999986959,5.3383314954506265,Digging,Idle,0.9552631578816717
11,10:30,0.0,5.044736842105287,5.3383314954506265,Digging,Idle,0.0,5.999999999986959,5.2078174498703405,Digging,Idle,0.9552631578816717
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.0,7.999999999986959,0.0,Charging,Serving CEV,0.9552631578816717
13,11:00,0.0,7.044736842105287,5.2078174498703405,Digging,Idle,0.0,7.999999999986959,5.25478466593944,Digging,Idle,0.9552631578816717
14,11:15,0.0,7.044736842105287,5.57802844835274,Traveling,Idle,0.0,7.999999999986959,5.57802844835274,Traveling,Idle,0.9552631578816717
15,11:30,0.0,7.044736842105287,5.25478466593944,Digging,Idle,0.0,7.999999999986959,5.26691798439319,Digging,Idle,0.9552631578816717
16,11:45,0.0,7.044736842105287,5.26691798439319,Digging,Idle,0.0,7.999999999986959,5.254305071839859,Digging,Idle,0.9552631578816717
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,8.000000000000028,9.999999999986965,0.0,Charging,Serving CEV,0.9552631578816779
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,7.999999999999995,11.999999999986963,0.0,Charging,Serving CEV,0.9552631578816762
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,11.999999999986963,0.0,,Traveling,0.9552631578816762
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,11.999999999986963,0.0,,Charging (grid),0.9552631578816762
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,11.999999999986963,0.0,,Charging (grid),0.9552631578816762
