day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,4.845771176668227,0.0,0.0,0.0,Digging,13.588557205832943,250.0,false
1,2,08:15,1,4.851450991206028,0.0,0.0,0.0,Digging,12.375694458031436,250.0,false
1,3,08:30,1,4.860203006483284,0.0,0.0,0.0,Digging,11.160643706410616,250.0,false
1,4,08:45,1,0.0,0.0,0.0,0.0,Charging,13.160643706410616,247.89473684210526,false
1,5,09:00,1,0.0,3.1672967171927127,0.0,0.0,Loading/Swinging,12.368819527112437,247.89473684210526,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,14.368819527112437,245.78947368421052,false
1,7,09:30,1,0.0,0.0,4.694415268609819,0.0,Traveling,13.195215709960165,245.78947368421032,false
1,8,09:45,1,0.0,0.0,0.0,0.0,Charging,14.8,244.01131934621606,false
1,9,10:00,1,4.7528848473743155,0.0,0.0,0.0,Digging,13.611778788156421,244.01131934621606,false
1,10,10:15,1,4.814112199505706,0.0,0.0,0.0,Digging,12.408250738279994,244.44824906180668,false
1,11,10:30,1,4.972067569679832,0.0,0.0,0.0,Digging,11.165233845860037,244.8851787773973,false
1,12,10:45,1,4.692663559493636,0.0,0.0,0.0,Digging,9.992067955986627,245.32210849298792,false
1,13,11:00,1,0.0,0.0,0.0,0.0,Idle,9.992067955986627,245.76168908413237,false
1,14,11:15,1,0.0,0.0,4.640170509677921,0.0,Traveling,8.832025328567147,246.20126967527682,false
1,15,11:30,1,4.632609231158145,0.0,0.0,0.0,Digging,7.67387302077761,246.65390764076082,false
1,16,11:45,1,4.941552653995257,0.0,0.0,0.0,Digging,6.438484857278796,247.10654560624482,false
1,17,12:00,1,0.0,0.0,0.0,0.0,,6.438484857278796,247.55918357172882,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,6.438484857278796,248.01182153721285,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,6.438484857278796,248.46445950269688,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,6.438484857278796,248.9170974681809,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,6.438484857278796,249.36973543366494,false
