Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,5.3659,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.8277,Digging,Idle,5.648315789473679,1.4120789473684197,0.4879,Charging,Serving CEV,1.4120789473684197
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.4120789473684197,5.2098,Digging,Idle,-0.5879210526315803
4,08:45,0.0,2.0,4.2026,Digging,Idle,0.0,1.4120789473684197,4.78,Digging,Idle,-0.5879210526315803
5,09:00,0.0,2.0,5.1226,Digging,Idle,8.000000000000258,3.4120789473684843,0.061,Charging,Serving CEV,1.4120789473684843
6,09:15,0.0,2.0,4.7746,Traveling,Idle,0.0,3.4120789473684843,5.1226,Digging,Idle,1.4120789473684843
7,09:30,8.0,4.0,0.0262,Charging,Serving CEV,7.403878112808184,5.26304847557053,0.0,Charging,Serving CEV,1.26304847557053
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,4.7095,Traveling,Traveling,-0.7369515244294629
9,10:00,0.0,5.999999999999993,4.8544,Digging,Idle,0.0,5.26304847557053,4.8905,Digging,Charging (grid),-0.7369515244294629
10,10:15,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,5.26304847557053,3.0004,Loading/Swinging,Idle,-0.7369515244294629
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,5.26304847557053,5.1226,Digging,Charging (grid),-0.7369515244294629
12,10:45,8.0,7.999999999999993,0.0262,Charging,Serving CEV,0.0,5.26304847557053,0.0,Idle,Charging (grid),-2.736951524429463
13,11:00,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,5.26304847557053,4.9351,Digging,Charging (grid),-2.736951524429463
14,11:15,0.0,7.999999999999993,4.6066,Traveling,Idle,0.0,5.26304847557053,4.486,Traveling,Charging (grid),-2.736951524429463
15,11:30,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,5.26304847557053,5.3659,Digging,Charging (grid),-2.736951524429463
16,11:45,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,5.26304847557053,2.5796,Loading/Swinging,Charging (grid),-2.736951524429463
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,0.0,,Charging (grid),-4.736951524429463
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,0.0,5.26304847557053,0.0,,Charging (grid),-6.736951524429463
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,5.26304847557053,0.0,,Charging (grid),-6.736951524429463
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Charging (grid),-6.736951524429463
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Charging (grid),-6.736951524429463
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,5.26304847557053,0.0,,Traveling,-6.736951524429463
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),8.0,7.26304847557053,0.0,Charging,Serving CEV,-4.736951524429463
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),7.909684210526303,9.240469528202105,0.0,Charging,Serving CEV,-2.7595304717978877
25,14:00,0.0,11.999999999999993,4.7843,Digging,Charging (grid),0.0,9.240469528202105,4.7653,Digging,Idle,-2.7595304717978877
26,14:15,0.0,11.999999999999993,4.7653,Digging,Charging (grid),0.0,9.240469528202105,4.7653,Digging,Idle,-2.7595304717978877
27,14:30,0.0,11.999999999999993,4.5721,Traveling,Charging (grid),7.5264376731302045,11.122078946484656,0.0262,Charging,Serving CEV,-0.8779210535153368
28,14:45,0.0,11.999999999999993,2.6102,Loading/Swinging,Charging (grid),0.0,11.122078946484656,4.6083,Traveling,Idle,-0.8779210535153368
29,15:00,0.0,11.999999999999993,1.3131,Idle,Charging (grid),0.0,11.122078946484656,4.2582,Digging,Idle,-0.8779210535153368
30,15:15,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,11.122078946484656,3.4369,Loading/Swinging,Idle,-0.8779210535153368
31,15:30,0.0,11.999999999999993,2.4016,Loading/Swinging,Charging (grid),0.0,11.122078946484656,2.6102,Loading/Swinging,Idle,-0.8779210535153368
