Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.9351,Digging,Traveling,0.0,0.0,4.8905,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.7843,Digging,Idle,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,0.0,4.2907,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.5629,Digging,Idle,0.0,0.0,4.78,Digging,Idle,-2.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,8.000000000000108,2.000000000000027,0.0,Charging,Serving CEV,2.708944180085382e-14
6,09:15,0.0,2.0,5.0591,Traveling,Idle,3.449999999999886,2.8624999999999985,0.0,Charging,Serving CEV,0.8624999999999985
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.316105263161107,4.691526315790275,0.0,Charging,Serving CEV,0.6915263157902753
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,4.691526315790275,4.486,Traveling,Idle,-1.3084736842097175
9,10:00,0.0,5.999999999999993,4.78,Digging,Idle,0.0,4.691526315790275,4.2026,Digging,Idle,-1.3084736842097175
10,10:15,0.0,5.999999999999993,4.5629,Digging,Idle,0.0,4.691526315790275,4.2907,Digging,Idle,-1.3084736842097175
11,10:30,0.0,5.999999999999993,5.2098,Digging,Idle,0.0,4.691526315790275,4.7843,Digging,Idle,-1.3084736842097175
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,6.745263157894698,6.37784210526395,0.4689,Charging,Serving CEV,-1.622157894736043
13,11:00,0.0,7.999999999999993,4.7425,Digging,Idle,0.0,6.37784210526395,2.4016,Loading/Swinging,Idle,-1.622157894736043
14,11:15,0.0,7.999999999999993,4.6066,Traveling,Idle,0.0,6.37784210526395,4.5117,Traveling,Idle,-1.622157894736043
15,11:30,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,6.37784210526395,4.7425,Digging,Idle,-1.622157894736043
16,11:45,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,6.37784210526395,5.1226,Digging,Idle,-1.622157894736043
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.4277229916897705,8.234772853186392,0.0,Charging,Serving CEV,-1.7652271468136007
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.0,10.234772853186392,0.0,Charging,Serving CEV,-1.7652271468136007
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.234772853186392,0.0,,Traveling,-1.7652271468136007
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.234772853186392,0.0,,Charging (grid),-1.7652271468136007
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.234772853186392,0.0,,Charging (grid),-1.7652271468136007
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.234772853186392,0.0,,Charging (grid),-1.7652271468136007
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.234772853186392,0.0,,Charging (grid),-1.7652271468136007
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.234772853186392,0.0,,Charging (grid),-1.7652271468136007
25,14:00,0.0,11.999999999999993,4.5629,Digging,Charging (grid),0.0,10.234772853186392,5.8726,Loading/Swinging,Charging (grid),-1.7652271468136007
26,14:15,0.0,11.999999999999993,4.9634,Digging,Charging (grid),0.0,10.234772853186392,3.4361,Loading/Swinging,Charging (grid),-1.7652271468136007
27,14:30,0.0,11.999999999999993,4.4502,Traveling,Charging (grid),0.0,10.234772853186392,4.6483,Traveling,Charging (grid),-1.7652271468136007
28,14:45,0.0,11.999999999999993,4.1586,Loading/Swinging,Charging (grid),0.0,10.234772853186392,5.4411,Digging,Traveling,-1.7652271468136007
29,15:00,0.0,11.999999999999993,0.5059,Idle,Charging (grid),2.954646158332133,10.973434392769425,0.4689,Charging,Serving CEV,-1.0265656072305678
30,15:15,0.0,11.999999999999993,2.9903,Loading/Swinging,Charging (grid),0.0,10.973434392769425,4.6773,Digging,Idle,-1.0265656072305678
31,15:30,0.0,11.999999999999993,2.2701,Loading/Swinging,Charging (grid),0.0,10.973434392769425,3.7658,Loading/Swinging,Idle,-1.0265656072305678
32,15:45,0.0,11.999999999999993,2.4016,Loading/Swinging,Charging (grid),7.003334412719358,12.724267995949265,0.0,Charging,Serving CEV,0.7242679959492726
33,16:00,0.0,11.999999999999993,5.3364,Traveling,Traveling,0.0,12.724267995949265,2.4555,Loading/Swinging,Idle,0.7242679959492726
34,16:15,8.0,13.999999999999993,0.7188,Charging,Serving CEV,0.0,12.724267995949265,5.3364,Traveling,Idle,-1.2757320040507274
35,16:30,0.0,13.999999999999993,2.9366,Loading/Swinging,Idle,0.0,12.724267995949265,4.9351,Digging,Idle,-1.2757320040507274
36,16:45,0.0,13.999999999999993,2.9596,Loading/Swinging,Idle,0.0,12.724267995949265,3.4034,Loading/Swinging,Idle,-1.2757320040507274
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,1.810982399330566,13.177013595781908,0.0,Charging,Serving CEV,-2.27283939464872
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,15.177013595781908,0.0,Charging,Serving CEV,-0.2728393946487202
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,17.177013595781908,0.0,Charging,Serving CEV,1.7271606053512798
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,7.062579873719443,18.94265856421177,0.0,Charging,Serving CEV,1.4928055737811405
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,8.0,20.94265856421177,0.0,Charging,Serving CEV,1.4928055737811405
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,8.0,22.94265856421177,0.0,Charging,Serving CEV,1.4928055737811405
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,6.786180006646344,24.639203565873355,0.0,Charging,Serving CEV,1.1893505754427274
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.639203565873355,0.0,,Traveling,-0.8106494245572726
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.639203565873355,0.0,,Idle,-0.8106494245572726
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
60,22:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
61,23:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
62,23:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
63,23:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
64,23:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
65,00:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
66,00:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.639203565873355,0.0,,Charging (grid),-0.8106494245572726
