Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,247.89473684210526
5,247.89473684210526,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210526,247.89473684210526
8,245.78947368421106,247.89473684210526
9,245.78947368421106,245.78947368421052
10,243.68421052631632,245.78947368421052
11,243.68421052631632,245.78947368421052
12,243.68421052631632,243.68421052631578
13,241.70318025774327,241.57894736842104
14,241.70318025774327,241.57894736842104
15,242.13145779953268,241.94544869559283
16,242.5597353413221,242.31799574428732
17,242.9880128831115,242.69054279298095
18,243.41629042490092,243.06308984167543
19,243.84456796669033,243.43563689036992
20,244.27284550847975,243.8081839390644
21,244.70112305026916,244.18774556256702
22,245.12940059205857,244.56730718606963
23,245.557678133848,244.94686880957224
24,245.9859556756374,245.32643043307485
25,246.4142332174268,245.70599205657746
26,246.84251075921622,246.08555368008007
27,247.27078830100564,246.46511530358268
28,247.69906584279505,246.8446769270853
29,247.69906584279505,246.8446769270853
30,247.07701557130937,244.73941376919055
31,247.07701557130937,244.73941376919055
32,247.07701557130937,244.73941376919055
33,245.26731958048074,244.73941376919055
34,245.26731958048074,242.6341506112958
35,245.26731958048074,242.6341506112958
36,245.26731958048074,242.6341506112958
37,245.26731958048074,242.6341506112958
38,243.162056422586,240.52888745340107
39,241.05679326469127,238.42362429550633
40,238.95153010679653,236.3183611376116
41,237.84800192358028,234.21309797971685
42,235.74273876568554,233.22254623241722
43,233.80635936258614,233.22254623241722
44,233.80635936258614,233.22254623241722
45,233.80635936258614,233.22254623241722
46,233.80635936258614,233.22254623241722
47,233.80635936258614,233.22254623241722
48,233.80635936258614,233.22254623241722
49,233.80635936258614,233.22254623241722
50,233.80635936258614,233.22254623241722
51,233.80635936258614,233.22254623241722
52,233.80635936258614,233.22254623241722
53,233.80635936258614,233.22254623241722
54,234.23463690437555,233.6038519998623
55,234.66291444616496,233.98515776730736
56,235.09119198795437,234.36646353475243
57,235.5194695297438,234.7477693021975
58,235.9477470715332,235.12907506964257
59,236.3760246133226,235.51038083708764
60,236.72339620452826,235.8916866045327
61,236.72339620452826,236.27299237197778
62,236.72339620452826,236.65429813942285
63,236.72339620452826,237.03560390686792
64,236.72339620452826,237.416909674313
65,236.72339620452826,237.79821544175797
66,237.15167374631767,238.17952120920305
67,237.57995128810708,238.56082697664812
68,238.0082288298965,238.9421327440932
69,238.4365063716859,239.32343851153826
70,238.86478391347532,239.70474427898333
71,239.29306145526473,240.0860500464284
72,239.72133899705415,240.46735581387347
73,240.14961653884356,240.84866158131854
74,240.57789408063297,241.2299673487636
75,241.00617162242239,241.61127311620868
76,241.4344491642118,241.99257888365375
77,241.8627267060012,242.37388465109882
78,242.29100424779062,242.7551904185439
79,242.71928178958004,243.13649618598896
80,243.14755933136945,243.51780195343403
81,243.57583687315886,243.8991077208791
82,244.00411441494828,244.28041348832417
83,244.4323919567377,244.66171925576924
84,244.8606694985271,245.0430250232143
85,245.28894704031651,245.42433079065938
86,245.71722458210593,245.80563655810445
87,246.14550212389534,246.18694232554952
88,246.57377966568475,246.5682480929946
89,247.00205720747417,246.94955386043966
90,247.00205720747417,247.33085962788456
91,247.43033474926352,247.71216539532963
92,247.85861229105294,248.09347116277468
93,248.2868898328423,248.47477693021975
94,248.71516737463173,248.8560826976648
95,249.14344491642115,249.23738846510986
96,249.57172245821056,249.61869423255493
97,250.0,250.0
