day,step,clock,status,objective,gap_percent,solve_time_s
1,1,08:00,TIME_LIMIT,85.82648066027708,29.81118092009916,3600.1884331703186
1,2,08:15,TIME_LIMIT,69.04117775469126,3.995284520250474,3600.9488801956177
1,3,08:30,TIME_LIMIT,64.88503073065917,5.890880707195585,3600.604158639908
1,4,08:45,OPTIMAL,64.61690216402316,0.0,3116.0735881328583
1,5,09:00,TIME_LIMIT,65.00270188660843,3.0064271604300385,3600.4373548030853
1,6,09:15,OPTIMAL,64.9530818227181,0.9999498428322949,2916.1597096920013
1,7,09:30,OPTIMAL,64.11183764648213,0.999995328877117,1801.6449139118195
1,8,09:45,OPTIMAL,64.47023723819194,0.9995399852063731,68.56363725662231
1,9,10:00,OPTIMAL,59.5930421450595,0.9999754504733896,46.007280111312866
1,10,10:15,OPTIMAL,60.667129567288974,0.9987526528696719,19.305455923080444
1,11,10:30,OPTIMAL,60.34317617697965,0.9868900661351324,15.013365983963013
1,12,10:45,OPTIMAL,60.750461105180456,0.9980049826715252,10.547657489776611
1,13,11:00,OPTIMAL,60.52026063611141,0.979473675250757,7.347423791885376
1,14,11:15,OPTIMAL,60.61393780165913,0.9542998255419344,10.263280391693115
1,15,11:30,OPTIMAL,61.29604397672182,0.9988930607792055,11.012093782424927
1,16,11:45,OPTIMAL,61.40398854208825,0.47761751530358565,38.72465682029724
1,17,12:00,OPTIMAL,61.79351635395629,0.8491105365112637,18.680030584335327
1,18,12:15,OPTIMAL,61.348770689080766,0.9987795687018636,6.897297620773315
1,19,12:30,OPTIMAL,61.44577334255076,0.444109814112119,3.821502208709717
1,20,12:45,OPTIMAL,61.488740928999945,0.7601039743687622,1.8597898483276367
1,21,13:00,OPTIMAL,61.220216649063154,0.18723115633141924,1.7577857971191406
1,22,13:15,OPTIMAL,56.18674801645597,0.07249342923518796,1.696354627609253
1,23,13:30,OPTIMAL,56.116566080691506,0.7639553416356194,1.3659608364105225
1,24,13:45,OPTIMAL,55.83977034388823,0.2047121156505441,1.2979235649108887
1,25,14:00,OPTIMAL,55.493678858613706,0.4690197023177644,1.0267527103424072
1,26,14:15,OPTIMAL,55.67025718349048,0.4666118668434206,1.0774426460266113
1,27,14:30,OPTIMAL,55.939783410721304,0.7071958706114398,1.1201910972595215
1,28,14:45,OPTIMAL,56.576131134538464,0.3564544164123245,1.4428908824920654
1,29,15:00,OPTIMAL,56.94012861500202,0.009906573161099868,0.7529690265655518
1,30,15:15,OPTIMAL,56.72278887168645,0.0,0.9249277114868164
1,31,15:30,OPTIMAL,56.866985961204804,7.496891812534314e-14,0.621227502822876
1,32,15:45,OPTIMAL,57.27655643672424,0.0,0.34217238426208496
1,33,16:00,OPTIMAL,57.15013421975411,0.0,0.3241298198699951
1,34,16:15,OPTIMAL,156.97498786919786,0.0,0.27308130264282227
