Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.4411,Digging,Traveling,0.0,0.0,5.4411,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.4919,Digging,Idle,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,5.1226,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,8.000000000000192,2.000000000000048,0.0,Charging,Serving CEV,8.0,2.0,0.2629,Charging,Serving CEV,4.796163466380676e-14,0.0
4,08:45,0.0,2.0,5.3659,Digging,Idle,0.0,2.000000000000048,4.7843,Digging,Idle,0.0,2.0,4.8277,Digging,Idle,4.796163466380676e-14,0.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,4.542315789483174,3.1355789473708415,0.0264,Charging,Serving CEV,0.0,2.0,4.4919,Digging,Idle,1.1355789473708415,0.0
6,09:15,0.0,2.0,4.5726,Traveling,Idle,0.0,3.1355789473708415,4.7653,Digging,Idle,8.0,4.0,0.5059,Charging,Serving CEV,1.1355789473708415,2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.257772853187811,4.950022160667794,0.0,Charging,Serving CEV,0.0,4.0,4.5506,Traveling,Idle,0.9500221606677943,0.0
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,0.0,4.950022160667794,4.7746,Traveling,Idle,0.0,4.0,4.8544,Digging,Idle,-1.0499778393321986,-1.999999999999993
9,10:00,0.0,5.999999999999993,4.78,Digging,Idle,0.0,4.950022160667794,4.2582,Digging,Idle,7.999999999999993,5.999999999999998,0.7188,Charging,Serving CEV,-1.0499778393321986,5.329070518200751e-15
10,10:15,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,4.950022160667794,4.4919,Digging,Idle,0.0,5.999999999999998,4.2026,Digging,Idle,-1.0499778393321986,5.329070518200751e-15
11,10:30,0.0,5.999999999999993,4.8905,Digging,Idle,0.0,4.950022160667794,4.2582,Digging,Idle,0.0,5.999999999999998,4.4919,Digging,Idle,-1.0499778393321986,5.329070518200751e-15
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.950022160667794,1.3131,Charging,Serving CEV,0.0,5.999999999999998,3.4832,Digging,Idle,-1.0499778393321986,-1.9999999999999947
13,11:00,0.0,7.999999999999993,5.4411,Digging,Idle,0.0,6.950022160667794,4.4919,Digging,Idle,8.000000000004306,8.000000000001075,0.0,Charging,Serving CEV,-1.0499778393321986,1.0818013151947525e-12
14,11:15,0.0,7.999999999999993,4.7093,Traveling,Idle,0.0,6.950022160667794,4.7305,Traveling,Idle,0.0,8.000000000001075,4.2765,Traveling,Traveling,-1.0499778393321986,1.0818013151947525e-12
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,6.950022160667794,4.8544,Digging,Idle,0.0,8.000000000001075,4.5629,Digging,Charging (grid),-1.0499778393321986,1.0818013151947525e-12
16,11:45,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,6.950022160667794,4.4919,Digging,Idle,0.0,8.000000000001075,4.8544,Digging,Charging (grid),-1.0499778393321986,1.0818013151947525e-12
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.950022160667794,0.0,Charging,Serving CEV,0.0,8.000000000001075,0.0,,Charging (grid),-1.0499778393321986,-1.9999999999989182
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.759473684210528,10.639890581720426,0.0,Charging,Serving CEV,0.0,8.000000000001075,0.0,,Charging (grid),-1.360109418279567,-3.999999999998918
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.639890581720426,0.0,,Traveling,0.0,8.000000000001075,0.0,,Charging (grid),-1.360109418279567,-3.999999999998918
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),0.0,8.000000000001075,0.0,,Charging (grid),-1.360109418279567,-3.999999999998918
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),0.0,8.000000000001075,0.0,,Charging (grid),-1.360109418279567,-3.999999999998918
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),0.0,8.000000000001075,0.0,,Charging (grid),-1.360109418279567,-3.999999999998918
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),0.0,8.000000000001075,0.0,,Traveling,-1.360109418279567,-3.999999999998918
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),7.242466576491971,9.810616644124067,0.0,Charging,Serving CEV,-1.360109418279567,-2.1893833558759255
25,14:00,0.0,11.999999999999993,4.8905,Digging,Charging (grid),0.0,10.639890581720426,2.9903,Loading/Swinging,Charging (grid),0.0,9.810616644124067,4.78,Digging,Idle,-1.360109418279567,-2.1893833558759255
26,14:15,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,10.639890581720426,4.8277,Digging,Charging (grid),0.0,9.810616644124067,2.9366,Loading/Swinging,Idle,-1.360109418279567,-2.1893833558759255
27,14:30,0.0,11.999999999999993,4.5721,Traveling,Charging (grid),0.0,10.639890581720426,4.7305,Traveling,Charging (grid),0.0,9.810616644124067,5.3364,Traveling,Idle,-1.360109418279567,-2.1893833558759255
28,14:45,0.0,11.999999999999993,2.2047,Loading/Swinging,Charging (grid),0.0,10.639890581720426,4.4919,Digging,Charging (grid),0.0,9.810616644124067,2.5796,Loading/Swinging,Idle,-1.360109418279567,-2.1893833558759255
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,10.639890581720426,0.0,Idle,Charging (grid),7.251419106170437,11.623471420666677,0.0262,Charging,Serving CEV,-1.360109418279567,-0.37652857933331596
30,15:15,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,10.639890581720426,3.8487,Loading/Swinging,Charging (grid),0.0,11.623471420666677,2.9903,Loading/Swinging,Idle,-1.360109418279567,-0.37652857933331596
31,15:30,0.0,11.999999999999993,2.4016,Loading/Swinging,Charging (grid),0.0,10.639890581720426,5.8726,Loading/Swinging,Charging (grid),0.0,11.623471420666677,4.9634,Digging,Idle,-1.360109418279567,-0.37652857933331596
32,15:45,0.0,11.999999999999993,3.0004,Loading/Swinging,Charging (grid),0.0,10.639890581720426,2.4016,Loading/Swinging,Traveling,8.0,13.623471420666677,0.2629,Charging,Serving CEV,-1.360109418279567,1.623471420666684
33,16:00,0.0,11.999999999999993,4.6559,Traveling,Traveling,6.670764542936291,12.307581717454498,0.0,Charging,Serving CEV,0.0,13.623471420666677,3.4034,Loading/Swinging,Idle,0.30758171745450547,1.623471420666684
34,16:15,8.0,13.999999999999993,0.0264,Charging,Serving CEV,0.0,12.307581717454498,4.617,Traveling,Idle,0.0,13.623471420666677,4.5117,Traveling,Idle,-1.6924182825454945,-0.37652857933331596
35,16:30,0.0,13.999999999999993,2.8,Loading/Swinging,Idle,7.550907129319142,14.195308499784284,0.4689,Charging,Serving CEV,0.0,13.623471420666677,3.7658,Loading/Swinging,Idle,0.1953084997842911,-0.37652857933331596
36,16:45,0.0,13.999999999999993,3.4361,Loading/Swinging,Idle,0.0,14.195308499784284,2.9596,Loading/Swinging,Idle,0.0,13.623471420666677,2.4016,Loading/Swinging,Idle,0.1953084997842911,-0.37652857933331596
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,16.195308499784282,0.0,Charging,Serving CEV,8.0,15.623471420666677,0.0,Charging,Serving CEV,0.7454555093536541,0.17361843023604884
38,17:15,0.0,15.449852990430628,0.0,,Idle,7.46563646687794,18.061717616503767,0.0,Charging,Serving CEV,8.0,17.623471420666675,0.0,Charging,Serving CEV,2.611864626073139,2.173618430236047
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,20.061717616503767,0.0,Charging,Serving CEV,8.0,19.623471420666675,0.0,Charging,Serving CEV,4.611864626073139,4.173618430236047
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,22.061717616503767,0.0,Charging,Serving CEV,8.0,21.623471420666675,0.0,Charging,Serving CEV,4.611864626073139,4.173618430236047
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,6.764966501743266,23.752959241939582,0.0,Charging,Serving CEV,8.0,23.623471420666675,0.0,Charging,Serving CEV,4.303106251508954,4.173618430236047
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,0.0,23.752959241939582,0.0,,Traveling,0.11727822877190126,23.65279097785965,0.0,Charging,Serving CEV,2.3031062515089538,2.2029379874290207
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,0.30310625150895376,0.2029379874290207
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Traveling,-1.6968937484910462,-1.7970620125709793
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,23.752959241939582,0.0,,Idle,0.0,23.65279097785965,0.0,,Idle,-1.6968937484910462,-1.7970620125709793
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.752959241939582,0.0,,Charging (grid),0.0,23.65279097785965,0.0,,Charging (grid),-1.6968937484910462,-1.7970620125709793
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.752959241939582,0.0,,Charging (grid),0.0,23.65279097785965,0.0,,Charging (grid),-1.6968937484910462,-1.7970620125709793
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.752959241939582,0.0,,Charging (grid),0.0,23.65279097785965,0.0,,Charging (grid),-1.6968937484910462,-1.7970620125709793
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.752959241939582,0.0,,Charging (grid),0.0,23.65279097785965,0.0,,Charging (grid),-1.6968937484910462,-1.7970620125709793
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,23.752959241939582,0.0,,Charging (grid),0.0,23.65279097785965,0.0,,Charging (grid),-1.6968937484910462,-1.7970620125709793
