Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
14,11:15,8.0,8.0,0.0,Charging,Serving CEV,0.0,7.558099617721897,5.048839910309281,Traveling,Idle,8.0,6.0,0.0,Charging,Serving CEV,-0.4419003822781029,-2.0
15,11:30,0.0,8.0,4.845273315283702,Digging,Idle,0.0,7.558099617721897,4.778902569832251,Digging,Idle,0.0,6.0,4.6622272316452165,Digging,Idle,-0.4419003822781029,-2.0
16,11:45,0.0,8.0,4.6622272316452165,Digging,Idle,0.0,7.558099617721897,4.845273315283702,Digging,Idle,0.0,6.0,4.872525412844321,Digging,Idle,-0.4419003822781029,-2.0
17,12:00,8.0,10.0,0.0,Charging,Serving CEV,0.5498379792570205,7.695559112536152,0.0,Charging,Serving CEV,0.0,6.0,0.0,Idle,Idle,-2.304440887463848,-4.0
18,12:15,8.0,12.0,0.0,Charging,Serving CEV,8.0,9.695559112536152,0.0,Charging,Serving CEV,8.0,8.0,0.0,Charging,Serving CEV,-2.304440887463848,-4.0
19,12:30,7.302000000000817,13.825500000000204,0.0,Charging,Serving CEV,8.0,11.695559112536152,0.0,Charging,Serving CEV,8.0,10.0,0.0,Charging,Serving CEV,-2.129940887464052,-3.825500000000204
20,12:45,0.0,13.825500000000204,0.0,Idle,Idle,8.0,13.695559112536152,0.0,Charging,Serving CEV,0.8707778787442392,10.21769446968606,0.0,Charging,Serving CEV,-0.12994088746405197,-3.6078055303141436
21,13:00,0.0,13.825500000000204,0.0,Idle,Idle,0.0,13.695559112536152,0.0,Idle,Idle,0.0,10.21769446968606,0.0,Idle,Idle,-0.12994088746405197,-3.6078055303141436
22,13:15,0.0,13.825500000000204,0.0,Idle,Idle,0.0,13.695559112536152,0.0,Idle,Idle,8.0,12.21769446968606,0.0,Charging,Serving CEV,-0.12994088746405197,-1.6078055303141436
23,13:30,0.0,13.825500000000204,0.0,Idle,Idle,0.0,13.695559112536152,0.0,Idle,Idle,5.155981015108615,13.506689723463214,0.0,Charging,Serving CEV,-0.12994088746405197,-0.3188102765369898
24,13:45,0.0,13.825500000000204,0.0,Idle,Idle,0.0,13.695559112536152,0.0,Idle,Idle,8.0,15.506689723463214,0.0,Charging,Serving CEV,-0.12994088746405197,1.6811897234630102
25,14:00,0.0,13.825500000000204,4.872525412844321,Digging,Idle,0.0,13.695559112536152,4.6622272316452165,Digging,Idle,0.0,15.506689723463214,5.2254933443060985,Digging,Idle,-0.12994088746405197,1.6811897234630102
26,14:15,0.0,13.825500000000204,2.699530200781285,Loading/Swinging,Idle,0.0,13.695559112536152,4.872525412844321,Digging,Idle,0.0,15.506689723463214,5.5513267946419065,Traveling,Idle,-0.12994088746405197,1.6811897234630102
27,14:30,7.999999999999999,15.825500000000204,0.0,Charging,Serving CEV,7.949752644489536,15.682997273658536,0.0,Charging,Serving CEV,0.0,15.506689723463214,2.699530200781285,Loading/Swinging,Idle,-0.14250272634166805,-0.3188102765369898
28,14:45,0.0,15.825500000000204,5.5513267946419065,Traveling,Idle,0.0,15.682997273658536,5.5513267946419065,Traveling,Idle,0.0,15.506689723463214,2.8494316128937736,Loading/Swinging,Idle,-0.14250272634166805,-0.3188102765369898
29,15:00,0.0,15.825500000000204,5.2254933443060985,Digging,Idle,0.0,15.682997273658536,5.2254933443060985,Digging,Idle,8.0,17.506689723463214,0.0,Charging,Serving CEV,-0.14250272634166805,1.6811897234630102
30,15:15,0.0,15.825500000000204,2.8494316128937736,Loading/Swinging,Idle,0.0,15.682997273658536,2.8494316128937736,Loading/Swinging,Idle,0.0,17.506689723463214,3.0876787676755635,Loading/Swinging,Idle,-0.14250272634166805,1.6811897234630102
31,15:30,0.0,15.825500000000204,3.0876787676755635,Loading/Swinging,Idle,0.0,15.682997273658536,3.0876787676755635,Loading/Swinging,Idle,0.0,17.506689723463214,3.0460970679782364,Loading/Swinging,Idle,-0.14250272634166805,1.6811897234630102
32,15:45,7.999999999999999,17.825500000000204,0.0,Charging,Serving CEV,8.0,17.682997273658536,0.0,Charging,Serving CEV,0.0,17.506689723463214,5.799136641346988,Traveling,Idle,-0.14250272634166805,-0.3188102765369898
33,16:00,0.0,17.825500000000204,3.0460970679782364,Loading/Swinging,Idle,0.0,17.682997273658536,3.0460970679782364,Loading/Swinging,Idle,0.0,17.506689723463214,3.1299167052715626,Loading/Swinging,Idle,-0.14250272634166805,-0.3188102765369898
34,16:15,0.0,17.825500000000204,5.799136641346988,Traveling,Idle,0.0,17.682997273658536,5.799136641346988,Traveling,Idle,2.662699879227624,18.17236469327012,0.0,Charging,Serving CEV,-0.14250272634166805,0.3468646932699144
35,16:30,0.0,17.825500000000204,3.1299167052715626,Loading/Swinging,Idle,0.0,17.682997273658536,3.1299167052715626,Loading/Swinging,Idle,8.0,20.17236469327012,0.0,Charging,Serving CEV,-0.14250272634166805,2.3468646932699144
36,16:45,0.0,17.825500000000204,3.2138834865746007,Loading/Swinging,Idle,0.0,17.682997273658536,3.2138834865746007,Loading/Swinging,Idle,0.0,20.17236469327012,3.2138834865746007,Loading/Swinging,Idle,-0.14250272634166805,2.3468646932699144
37,17:00,8.0,19.825500000000204,0.0,Charging,Serving CEV,0.0,17.682997273658536,0.0,Idle,Idle,8.0,22.17236469327012,0.0,Charging,Serving CEV,-2.142502726341668,2.3468646932699144
38,17:15,8.0,21.825500000000204,0.0,Charging,Serving CEV,1.8972644206887352,18.15731337883072,0.0,Charging,Serving CEV,7.939794742242398,24.157313378830718,0.0,Charging,Serving CEV,-3.6681866211694825,2.331813378830514
39,17:30,8.0,23.825500000000204,0.0,Charging,Serving CEV,8.0,20.15731337883072,0.0,Charging,Serving CEV,0.0,24.157313378830718,0.0,Idle,Traveling,-3.6681866211694825,0.331813378830514
40,17:45,0.0,23.825500000000204,0.0,Idle,Idle,8.0,22.15731337883072,0.0,Charging,Serving CEV,0.0,24.157313378830718,0.0,Idle,Idle,-1.6681866211694825,0.331813378830514
41,18:00,0.0,23.825500000000204,0.0,Idle,Idle,8.0,24.15731337883072,0.0,Charging,Serving CEV,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
42,18:15,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Traveling,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
43,18:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
44,18:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
45,19:00,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
46,19:15,0.0,23.825500000000204,0.0,Idle,Traveling,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
47,19:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
48,19:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
49,20:00,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
50,20:15,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
51,20:30,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
52,20:45,0.0,23.825500000000204,0.0,Idle,Idle,0.0,24.15731337883072,0.0,Idle,Idle,0.0,24.157313378830718,0.0,Idle,Idle,0.33181337883051754,0.331813378830514
53,21:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
54,21:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
55,21:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
56,21:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
57,22:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
58,22:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
59,22:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
60,22:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
61,23:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
62,23:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
63,23:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
64,23:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
65,00:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
66,00:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
67,00:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
68,00:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
69,01:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
70,01:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
71,01:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
72,01:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
73,02:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
74,02:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
75,02:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
76,02:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
77,03:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
78,03:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
79,03:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
80,03:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
81,04:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
82,04:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
83,04:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
84,04:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
85,05:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
86,05:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
87,05:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
88,05:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
89,06:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
90,06:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
91,06:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
92,06:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
93,07:00,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
94,07:15,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
95,07:30,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
96,07:45,0.0,23.825500000000204,0.0,Idle,Charging (grid),0.0,24.15731337883072,0.0,Idle,Charging (grid),0.0,24.157313378830718,0.0,Idle,Charging (grid),0.33181337883051754,0.331813378830514
97,08:00,0.0,23.825500000000204,4.899412802928237,Digging,Traveling,0.0,24.15731337883072,4.899412802928237,Digging,Traveling,0.0,24.157313378830718,3.3759231218363563,Loading/Swinging,Traveling,0.33181337883051754,0.331813378830514
98,08:15,0.0,23.825500000000204,5.348739127471076,Digging,Idle,0.0,24.15731337883072,5.348739127471076,Digging,Idle,0.0,24.157313378830718,4.899412802928237,Digging,Idle,0.33181337883051754,0.331813378830514
99,08:30,0.6292535153220751,23.982813378830723,0.0,Charging,Serving CEV,8.0,26.15731337883072,0.0,Charging,Serving CEV,0.0,24.157313378830718,5.348739127471076,Digging,Idle,2.1744999999999983,0.17449999999999477
100,08:45,7.999999999999998,25.982813378830723,0.0,Charging,Serving CEV,0.0,26.15731337883072,4.450041749426232,Digging,Idle,0.0,24.157313378830718,4.450041749426232,Digging,Idle,0.17449999999999832,-1.8255000000000052
101,09:00,0.0,25.982813378830723,4.450041749426232,Digging,Idle,0.0,26.15731337883072,4.288330740747458,Digging,Idle,5.437165320410441,25.51660470893333,0.0,Charging,Serving CEV,0.17449999999999832,-0.4662086698973944
102,09:15,0.0,25.982813378830723,4.288330740747458,Digging,Idle,-2.4486821580814597e-15,26.15731337883072,4.449894948493355,Traveling,Idle,0.0,25.51660470893333,4.449894948493355,Traveling,Idle,0.17449999999999832,-0.4662086698973944
103,09:30,8.0,27.982813378830723,0.0,Charging,Serving CEV,7.999999999999998,28.15731337883072,0.0,Charging,Serving CEV,0.0,25.51660470893333,4.288330740747458,Digging,Idle,0.17449999999999832,-2.4662086698973944
104,09:45,0.0,27.982813378830723,4.449894948493355,Traveling,Idle,0.0,28.15731337883072,5.069262359294856,Digging,Idle,0.0,25.51660470893333,5.069262359294856,Digging,Idle,0.17449999999999832,-2.4662086698973944
105,10:00,0.0,27.982813378830723,5.069262359294856,Digging,Idle,-8.390900610702933e-12,28.157313378828626,4.469222457652019,Digging,Idle,0.0,25.51660470893333,4.469222457652019,Digging,Idle,0.17449999999790222,-2.4662086698973944
106,10:15,0.0,27.982813378830723,4.469222457652019,Digging,Idle,8.0,30.157313378828626,0.0,Charging,Serving CEV,3.979651209904395,26.511517511409426,0.0,Charging,Serving CEV,2.1744999999979022,-1.471295867421297
107,10:30,0.0,27.982813378830723,4.8261390612513155,Digging,Idle,0.0,30.157313378828626,4.8261390612513155,Digging,Idle,0.0,26.511517511409426,4.8261390612513155,Digging,Idle,2.1744999999979022,-1.471295867421297
108,10:45,8.0,29.982813378830723,0.0,Charging,Serving CEV,0.0,30.157313378828626,0.0,Idle,Idle,0.0,26.511517511409426,4.153533649031373,Traveling,Idle,0.17449999999790222,-3.471295867421297
109,11:00,0.0,29.982813378830723,4.756281875126964,Digging,Idle,0.0,30.157313378828626,4.756281875126964,Digging,Idle,0.0,26.511517511409426,4.756281875126964,Digging,Idle,0.17449999999790222,-3.471295867421297
110,11:15,0.0,29.982813378830723,4.153533649031373,Traveling,Idle,0.0,30.157313378828626,4.153533649031373,Traveling,Idle,0.0,26.511517511409426,4.363417389873362,Digging,Idle,0.17449999999790222,-3.471295867421297
111,11:30,0.0,29.982813378830723,4.363417389873362,Digging,Idle,0.0,30.157313378828626,4.363417389873362,Digging,Idle,2.770880993724009,27.204237759840428,0.0,Charging,Serving CEV,0.17449999999790222,-2.7785756189902955
112,11:45,0.0,29.982813378830723,4.98876362797486,Digging,Idle,0.0,30.157313378828626,4.98876362797486,Digging,Idle,0.0,27.204237759840428,4.98876362797486,Digging,Idle,0.17449999999790222,-2.7785756189902955
113,12:00,8.0,31.982813378830723,0.0,Charging,Serving CEV,6.019839789279487,31.662273326148497,0.0,Charging,Serving CEV,8.0,29.204237759840428,0.0,Charging,Serving CEV,-0.32054005268222596,-2.7785756189902955
114,12:15,8.0,33.98281337883073,0.0,Charging,Serving CEV,0.0,31.662273326148497,0.0,Idle,Idle,0.0,29.204237759840428,0.0,Idle,Idle,-2.3205400526822295,-4.778575618990299
115,12:30,8.0,35.98281337883073,0.0,Charging,Serving CEV,8.000000000000279,33.662273326148565,0.0,Charging,Serving CEV,0.0,29.204237759840428,0.0,Idle,Idle,-2.320540052682162,-6.778575618990299
116,12:45,7.999999999999996,37.98281337883073,0.0,Charging,Serving CEV,2.043199999999736,34.1730733261485,0.0,Charging,Serving CEV,8.0,31.204237759840428,0.0,Charging,Serving CEV,-3.80974005268223,-6.778575618990299
117,13:00,0.0,37.98281337883073,0.0,Idle,Idle,5.956799999999994,35.662273326148494,0.0,Charging,Serving CEV,8.0,33.204237759840424,0.0,Charging,Serving CEV,-2.320540052682233,-4.778575618990303
118,13:15,0.0,37.98281337883073,0.0,Idle,Idle,8.0,37.662273326148494,0.0,Charging,Serving CEV,5.486736012040725,34.575921762850605,0.0,Charging,Serving CEV,-0.32054005268223307,-3.406891615980122
119,13:30,0.0,37.98281337883073,0.0,Idle,Idle,2.043200000000006,38.1730733261485,0.0,Charging,Serving CEV,0.0,34.575921762850605,0.0,Idle,Idle,0.19025994731777018,-3.406891615980122
120,13:45,0.0,37.98281337883073,0.0,Idle,Idle,0.0,38.1730733261485,0.0,Idle,Idle,8.0,36.575921762850605,0.0,Charging,Serving CEV,0.19025994731777018,-1.406891615980122
121,14:00,0.0,37.98281337883073,4.419273479689984,Digging,Idle,0.0,38.1730733261485,4.419273479689984,Digging,Idle,0.0,36.575921762850605,4.419273479689984,Digging,Idle,0.19025994731777018,-1.406891615980122
122,14:15,0.0,37.98281337883073,4.383423438795555,Digging,Idle,0.0,38.1730733261485,4.383423438795555,Digging,Idle,0.0,36.575921762850605,4.466697093334729,Traveling,Idle,0.19025994731777018,-1.406891615980122
123,14:30,8.0,39.98281337883073,0.0,Charging,Serving CEV,5.174496918485531,39.46669755576988,0.0,Charging,Serving CEV,0.0,36.575921762850605,4.383423438795555,Digging,Idle,-0.5161158230608436,-3.406891615980122
124,14:45,0.0,39.98281337883073,4.466697093334729,Traveling,Idle,0.0,39.46669755576988,4.466697093334729,Traveling,Idle,0.0,36.575921762850605,3.2845604960075367,Loading/Swinging,Idle,-0.5161158230608436,-3.406891615980122
125,15:00,0.0,39.98281337883073,3.3759231218363563,Loading/Swinging,Idle,0.0,39.46669755576988,3.3759231218363563,Loading/Swinging,Idle,8.0,38.575921762850605,0.0,Charging,Serving CEV,-0.5161158230608436,-1.406891615980122
126,15:15,0.0,39.98281337883073,3.2845604960075367,Loading/Swinging,Idle,0.0,39.46669755576988,3.2845604960075367,Loading/Swinging,Idle,0.0,38.575921762850605,3.2004094610947256,Loading/Swinging,Idle,-0.5161158230608436,-1.406891615980122
127,15:30,0.0,39.98281337883073,3.2004094610947256,Loading/Swinging,Idle,0.0,39.46669755576988,3.2004094610947256,Loading/Swinging,Idle,0.0,38.575921762850605,3.269128161581734,Loading/Swinging,Idle,-0.5161158230608436,-1.406891615980122
128,15:45,8.0,41.98281337883073,0.0,Charging,Serving CEV,0.1416901722733499,39.50212009883822,0.0,Charging,Serving CEV,0.0,38.575921762850605,4.684409307125171,Traveling,Idle,-2.480693279992508,-3.406891615980122
129,16:00,0.0,41.98281337883073,3.269128161581734,Loading/Swinging,Idle,0.0,39.50212009883822,3.269128161581734,Loading/Swinging,Idle,0.0,38.575921762850605,2.921933714235621,Loading/Swinging,Idle,-2.480693279992508,-3.406891615980122
