Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
21,13:00,0.0,5.261184210525761,0.0,Idle,Charging (grid),0.0,7.909211976591909,0.0,Idle,Charging (grid),1.9510044497113652,6.213500221475618,0.0,Charging,Serving CEV,2.6480277660661473,0.9523160109498567
22,13:15,0.0,5.261184210525761,0.0,Idle,Traveling,0.0,7.909211976591909,0.0,Idle,Charging (grid),8.0,8.213500221475618,0.0,Charging,Serving CEV,2.6480277660661473,2.9523160109498567
23,13:30,8.0,7.261184210525761,0.0,Charging,Serving CEV,0.0,7.909211976591909,0.0,Idle,Charging (grid),0.0,8.213500221475618,0.0,Idle,Idle,0.6480277660661473,0.9523160109498567
24,13:45,8.0,9.261184210525762,0.0,Charging,Serving CEV,0.0,7.909211976591909,0.0,Idle,Charging (grid),8.0,10.213500221475618,0.0,Charging,Serving CEV,-1.3519722339338536,0.9523160109498559
25,14:00,0.0,9.261184210525762,4.34108729357784,Digging,Idle,0.0,7.909211976591909,2.766492414438155,Loading/Swinging,Charging (grid),0.0,10.213500221475618,4.34108729357784,Digging,Idle,-1.3519722339338536,0.9523160109498559
26,14:15,0.0,9.261184210525762,4.164603327846952,Digging,Idle,0.0,7.909211976591909,2.758068444856586,Loading/Swinging,Charging (grid),0.0,10.213500221475618,3.9161551410979514,Traveling,Idle,-1.3519722339338536,0.9523160109498559
27,14:30,0.0,9.261184210525762,3.9161551410979514,Traveling,Idle,0.0,7.909211976591909,3.9161551410979514,Traveling,Charging (grid),0.0,10.213500221475618,2.766492414438155,Loading/Swinging,Idle,-1.3519722339338536,0.9523160109498559
28,14:45,8.0,11.261184210525762,0.0,Charging,Serving CEV,0.0,7.909211976591909,4.315963615822609,Digging,Traveling,0.0,10.213500221475618,2.758068444856586,Loading/Swinging,Idle,-3.3519722339338536,-1.0476839890501441
29,15:00,0.0,11.261184210525762,2.736592896007588,Loading/Swinging,Idle,8.0,9.909211976591909,0.0,Charging,Serving CEV,8.0,12.213500221475618,0.0,Charging,Serving CEV,-1.3519722339338536,0.9523160109498559
30,15:15,0.0,11.261184210525762,2.766492414438155,Loading/Swinging,Idle,0.0,9.909211976591909,4.34108729357784,Digging,Idle,0.0,12.213500221475618,2.781679146249345,Loading/Swinging,Idle,-1.3519722339338536,0.9523160109498559
31,15:30,0.0,11.261184210525762,2.758068444856586,Loading/Swinging,Idle,0.0,9.909211976591909,2.781679146249345,Loading/Swinging,Idle,0.0,12.213500221475618,4.164603327846952,Digging,Idle,-1.3519722339338536,0.9523160109498559
32,15:45,0.0,11.261184210525762,2.781679146249345,Loading/Swinging,Idle,0.41586969846495053,10.013179401208147,0.0,Charging,Serving CEV,0.0,12.213500221475618,3.909446892767917,Traveling,Idle,-1.2480048093176155,0.9523160109498559
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,10.013179401208147,4.164603327846952,Digging,Idle,0.0,12.213500221475618,2.5855326771046263,Loading/Swinging,Idle,-3.2480048093176155,-1.0476839890501441
34,16:15,0.0,13.261184210525762,3.909446892767917,Traveling,Idle,0.0,10.013179401208147,3.909446892767917,Traveling,Idle,8.0,14.213500221475618,0.0,Charging,Serving CEV,-3.2480048093176155,0.9523160109498559
35,16:30,0.0,13.261184210525762,2.5855326771046263,Loading/Swinging,Idle,0.0,10.013179401208147,2.5855326771046263,Loading/Swinging,Idle,8.0,16.21350022147562,0.0,Charging,Serving CEV,-3.2480048093176155,2.9523160109498576
36,16:45,0.0,13.261184210525762,2.723965325503851,Loading/Swinging,Idle,0.0,10.013179401208147,2.723965325503851,Loading/Swinging,Idle,0.0,16.21350022147562,2.723965325503851,Loading/Swinging,Idle,-3.2480048093176155,2.9523160109498576
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,5.4136365666316895,11.366588542866069,0.0,Charging,Serving CEV,8.0,18.21350022147562,0.0,Charging,Serving CEV,-3.8945956676596936,2.9523160109498576
38,17:15,8.0,17.261184210525762,0.0,Charging,Serving CEV,7.71507175965096,13.295356482778809,0.0,Charging,Serving CEV,2.8859699549791817,18.934992710220417,0.0,Charging,Serving CEV,-3.9658277277469534,1.6738084996946547
39,17:30,8.0,19.261184210525762,0.0,Charging,Serving CEV,7.593943591597316,15.193842380678138,0.0,Charging,Serving CEV,7.848106844474778,20.89701942133911,0.0,Charging,Serving CEV,-4.067341829847624,1.6358352108133474
40,17:45,0.0,19.261184210525762,0.0,Idle,Idle,7.600318758336983,17.093922070262384,0.0,Charging,Serving CEV,0.0,20.89701942133911,0.0,Idle,Traveling,-2.1672621402633787,1.6358352108133474
41,18:00,8.0,21.261184210525762,0.0,Charging,Serving CEV,8.0,19.093922070262384,0.0,Charging,Serving CEV,0.0,20.89701942133911,0.0,Idle,Idle,-2.1672621402633787,-0.3641647891866526
42,18:15,8.0,23.261184210525762,0.0,Charging,Serving CEV,7.178930591666475,20.888654718179,0.0,Charging,Serving CEV,0.0,20.89701942133911,0.0,Idle,Idle,-2.372529492346761,-2.3641647891866526
43,18:30,0.0,23.261184210525762,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-2.372529492346761,-2.3641647891866526
44,18:45,7.273157894739047,25.079473684210523,0.0,Charging,Serving CEV,0.0,20.888654718179,0.0,Idle,Traveling,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
45,19:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
46,19:15,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
47,19:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
48,19:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
49,20:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
50,20:15,0.0,25.079473684210523,0.0,Idle,Traveling,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
51,20:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
52,20:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
53,21:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
54,21:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
55,21:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
56,21:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
57,22:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
58,22:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
59,22:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
60,22:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
61,23:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
62,23:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
63,23:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
64,23:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Idle,-4.190818966031522,-4.182454262871413
65,00:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
66,00:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
67,00:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
68,00:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
69,01:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
70,01:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
71,01:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
72,01:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
73,02:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
74,02:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
75,02:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
76,02:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
77,03:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
78,03:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
79,03:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
80,03:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
81,04:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
82,04:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
83,04:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
84,04:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
85,05:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
86,05:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
87,05:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
88,05:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
89,06:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Idle,0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
90,06:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
91,06:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
92,06:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
93,07:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
94,07:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
95,07:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
96,07:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,20.888654718179,0.0,Idle,Charging (grid),0.0,20.89701942133911,0.0,Idle,Charging (grid),-4.190818966031522,-4.182454262871413
