day,step,clock,cev,p_dig_kW,p_load_kW,p_trav_kW,p_idle_kW,activity_executed,soe_cev_kWh,soe_mcs_kWh,infeasible_flag
1,1,08:00,1,5.2098,0.0,0.0,0.0,Digging,13.49755,250.0,false
1,2,08:15,1,4.6773,0.0,0.0,0.0,Digging,12.328225,250.0,false
1,3,08:30,1,4.5629,0.0,0.0,0.0,Digging,11.1875,250.0,false
1,4,08:45,1,0.0,0.0,0.0,0.0262,Charging,13.18095,247.89473684210526,false
1,5,09:00,1,4.7425,0.0,0.0,0.0,Digging,11.995325,247.89473684210526,false
1,6,09:15,1,0.0,0.0,0.0,0.0,Charging,13.995325,245.78947368421052,false
1,7,09:30,1,0.0,0.0,4.5721,0.0,Traveling,12.8523,245.78947368421052,false
1,8,09:45,1,0.0,0.0,0.0,0.0264,Charging,14.709921446381948,243.82713531959794,false
1,9,10:00,1,3.4832,0.0,0.0,0.0,Digging,13.839121446381949,243.82713531959794,false
1,10,10:15,1,4.2907,0.0,0.0,0.0,Digging,12.766446446381948,243.82713531959794,false
1,11,10:30,1,4.7809,0.0,0.0,0.0,Digging,11.571221446381948,243.82713531959794,false
1,12,10:45,1,0.0,0.0,0.0,0.4689,Charging,13.453996446381948,241.7218721617032,false
1,13,11:00,1,4.9634,0.0,0.0,0.0,Digging,12.213146446381948,241.7218721617032,false
1,14,11:15,1,0.0,0.0,4.1464,0.0,Traveling,11.176546446381948,241.7218721617032,false
1,15,11:30,1,4.78,0.0,0.0,0.0,Digging,9.981546446381948,241.7218721617032,false
1,16,11:45,1,5.4411,0.0,0.0,0.0,Digging,8.621271446381948,241.7218721617032,false
1,17,12:00,1,0.0,0.0,0.0,0.0,Charging,10.621271446381948,239.61660900380846,false
1,18,12:15,1,0.0,0.0,0.0,0.0,,10.621271446381948,239.61660900380846,false
1,19,12:30,1,0.0,0.0,0.0,0.0,,10.621271446381948,240.03961513297918,false
1,20,12:45,1,0.0,0.0,0.0,0.0,,10.621271446381948,240.4626212621499,false
1,21,13:00,1,0.0,0.0,0.0,0.0,,10.621271446381948,240.88787030417905,false
1,22,13:15,1,0.0,0.0,0.0,0.0,,10.621271446381948,241.3131193462082,false
1,23,13:30,1,0.0,0.0,0.0,0.0,,10.621271446381948,241.73836838823735,false
1,24,13:45,1,0.0,0.0,0.0,0.0,,10.621271446381948,242.1636174302665,false
1,25,14:00,1,0.0,2.2701,0.0,0.0,Loading/Swinging,10.053746446381949,242.58886647229565,false
