Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.89473684210526,247.91961218836565
6,247.89473684210526,246.66497885989216
7,247.89473684210526,246.66497885989216
8,245.78947368421052,246.66497885989216
9,243.68421052631578,244.77392078022703
10,243.68421052631578,244.77392078022703
11,243.68421052631578,244.77392078022703
12,243.68421052631578,244.77392078022703
13,241.57894736842104,242.6686576223323
14,241.57894736842104,242.6686576223323
15,241.57894736842104,242.6686576223323
16,241.57894736842104,242.6686576223323
17,241.57894736842104,242.6686576223323
18,239.4736842105263,240.56339446443755
19,237.36842105263156,238.4581313065428
20,237.36842105263156,238.4581313065428
21,237.83840910416308,238.90468641636565
22,238.30839715569456,239.3512415261885
23,238.77838520722608,239.79779663601133
24,239.24837325875757,240.24435174583417
25,239.71836131028908,240.690906855657
26,240.18834936182057,241.13746196547984
27,240.6583374133521,241.58628365506476
28,241.12832546488357,242.03605215905412
29,241.59831351641506,242.48582066304348
30,242.06830156794658,242.93558916703284
31,242.53828961947806,243.3853576710222
32,243.00827767100958,243.83896876202832
33,243.47826572254107,244.29318311557674
34,243.47826572254107,244.29318311557674
35,241.37300256464633,242.9108011308502
36,241.37300256464633,242.9108011308502
37,241.37300256464633,242.9108011308502
38,239.84684152208777,240.80553797295545
39,239.84684152208777,238.7002748150607
40,239.84684152208777,236.59501165716597
41,237.74157836419303,234.48974849927123
42,235.6363152062983,233.19333647076652
43,233.53105204840355,231.15630552489836
44,231.4257888905088,231.15630552489836
45,229.32052573261407,231.15630552489836
46,229.32052573261407,231.15630552489836
47,229.32052573261407,231.15630552489836
48,229.32052573261407,231.15630552489836
49,229.32052573261407,231.15630552489836
50,229.32052573261407,231.15630552489836
51,229.32052573261407,231.15630552489836
52,229.32052573261407,231.15630552489836
53,229.32052573261407,231.15630552489836
54,229.7905137841456,231.61051987844678
55,230.26050183567708,232.0647342319952
56,230.73048988720856,232.51894858554363
57,231.20047793874008,232.97316293909205
58,231.67046599027157,233.42737729264047
59,232.14045404180308,233.8815916461889
60,232.61044209333457,234.33580599973732
61,233.08043014486609,234.79002035328574
62,233.55041819639757,234.79002035328574
63,234.02040624792906,235.24423470683416
64,234.49039429946058,235.4651406864506
65,234.96038235099206,235.4651406864506
66,235.43037040252358,235.91935503999903
67,235.90035845405507,236.37356939354746
68,236.37034650558655,236.82778374709588
69,236.84033455711807,237.2819981006443
70,237.31032260864956,237.73621245419272
71,237.78031066018104,238.19042680774115
72,238.25029871171256,238.64464116128957
73,238.72028676324405,239.098855514838
74,239.19027481477553,239.55306986838642
75,239.66026286630705,240.00728422193484
76,240.13025091783854,240.46149857548326
77,240.60023896937005,240.91571292903168
78,241.07022702090154,241.3699272825801
79,241.54021507243303,241.82414163612853
80,242.01020312396454,242.27835598967695
81,242.48019117549603,242.73257034322538
82,242.95017922702752,243.1867846967738
83,243.42016727855903,243.64099905032222
84,243.89015533009052,244.09521340387064
85,244.360143381622,244.54942775741907
86,244.83013143315353,245.0036421109675
87,245.300119484685,245.4578564645159
88,245.77010753621653,245.91207081806434
89,246.24009558774802,246.36628517161276
90,246.7100836392795,246.82049952516107
91,247.18007169081102,247.2747138787095
92,247.6500597423425,247.72892823225789
93,248.120047793874,248.1831425858063
94,248.5900358454055,248.6373569393547
95,249.060023896937,249.09157129290315
96,249.53001194846848,249.54578564645155
97,250.0,250.0
