Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.8544,Digging,Traveling,0.0,0.0,4.7653,Digging,Idle,0.0
2,08:15,5.1098947368418,1.27747368421045,0.0,Charging,Serving CEV,0.0,0.0,4.78,Digging,Traveling,-1.27747368421045
3,08:30,0.0,1.27747368421045,4.9351,Digging,Idle,0.0,0.0,4.9351,Digging,Idle,-1.27747368421045
4,08:45,0.0,1.27747368421045,4.8905,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.7225263157895501
5,09:00,0.0,1.27747368421045,4.8277,Digging,Idle,0.0,2.0,4.5629,Digging,Idle,0.7225263157895501
6,09:15,8.0,3.2774736842104497,0.5059,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,0.7225263157895503
7,09:30,0.0,3.2774736842104497,4.5506,Traveling,Idle,-0.0,4.0,4.7093,Traveling,Idle,0.7225263157895503
8,09:45,7.999999999997441,5.27747368420981,0.2629,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,0.7225263157901898
9,10:00,0.0,5.27747368420981,4.8905,Digging,Traveling,0.0,6.0,4.9351,Digging,Traveling,0.7225263157901898
10,10:15,0.0,5.27747368420981,4.6773,Digging,Charging (grid),0.0,6.0,5.4411,Digging,Charging (grid),0.7225263157901898
11,10:30,0.0,5.27747368420981,4.9634,Digging,Charging (grid),0.0,6.0,4.7843,Digging,Charging (grid),0.7225263157901898
12,10:45,0.0,5.27747368420981,0.0262,Idle,Charging (grid),0.0,6.0,3.4832,Digging,Charging (grid),0.7225263157901898
13,11:00,0.0,5.27747368420981,4.7425,Digging,Charging (grid),0.0,6.0,0.4689,Idle,Charging (grid),0.7225263157901898
14,11:15,0.0,5.27747368420981,4.5506,Traveling,Charging (grid),0.0,6.0,4.6083,Traveling,Charging (grid),0.7225263157901898
15,11:30,0.0,5.27747368420981,4.1586,Loading/Swinging,Charging (grid),0.0,6.0,5.4411,Digging,Charging (grid),0.7225263157901898
16,11:45,0.0,5.27747368420981,5.2098,Digging,Charging (grid),0.0,6.0,4.7809,Digging,Charging (grid),0.7225263157901898
17,12:00,0.0,5.27747368420981,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),0.7225263157901898
18,12:15,0.0,5.27747368420981,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),0.7225263157901898
19,12:30,0.0,5.27747368420981,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),0.7225263157901898
20,12:45,0.0,5.27747368420981,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),0.7225263157901898
21,13:00,0.0,5.27747368420981,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),0.7225263157901898
22,13:15,0.0,5.27747368420981,0.0,,Traveling,0.0,6.0,0.0,,Traveling,0.7225263157901898
23,13:30,8.0,7.27747368420981,0.0,Charging,Serving CEV,8.0,8.0,0.0,Charging,Serving CEV,0.7225263157901898
24,13:45,8.0,9.27747368420981,0.0,Charging,Serving CEV,7.999999999999998,10.0,0.0,Charging,Serving CEV,0.7225263157901907
25,14:00,0.0,9.27747368420981,4.2907,Digging,Idle,0.0,10.0,4.4919,Digging,Idle,0.7225263157901907
26,14:15,0.0,9.27747368420981,4.8544,Digging,Idle,0.0,10.0,4.2907,Digging,Idle,0.7225263157901907
27,14:30,7.518315789476386,11.157052631578907,0.5059,Charging,Serving CEV,0.0,10.0,6.1076,Traveling,Idle,-1.1570526315789067
28,14:45,0.0,11.157052631578907,5.3364,Traveling,Idle,0.0,10.0,4.1586,Loading/Swinging,Idle,-1.1570526315789067
29,15:00,0.0,11.157052631578907,3.4361,Loading/Swinging,Idle,8.0,12.0,0.2629,Charging,Serving CEV,0.8429473684210933
30,15:15,0.0,11.157052631578907,3.7658,Loading/Swinging,Idle,0.0,12.0,3.9497,Loading/Swinging,Idle,0.8429473684210933
31,15:30,0.0,11.157052631578907,5.3389,Digging,Idle,0.0,12.0,3.9497,Loading/Swinging,Idle,0.8429473684210933
32,15:45,6.97766759002755,12.901469529085794,0.061,Charging,Serving CEV,5.888510804230523,13.47212770105763,0.0,Charging,Serving CEV,0.5706581719718358
33,16:00,7.696964863682759,14.825710745006484,0.0,Charging,Serving CEV,0.0,13.47212770105763,3.8487,Loading/Swinging,Idle,-1.3535830439488539
34,16:15,0.0,14.825710745006484,3.8487,Loading/Swinging,Idle,0.0,13.47212770105763,4.4502,Traveling,Idle,-1.3535830439488539
35,16:30,0.0,14.825710745006484,4.486,Traveling,Idle,0.0,13.47212770105763,5.8726,Loading/Swinging,Idle,-1.3535830439488539
36,16:45,0.0,14.825710745006484,2.4555,Loading/Swinging,Idle,8.0,15.47212770105763,0.0264,Charging,Serving CEV,0.6464169560511461
37,17:00,7.345317638753543,16.66204015469487,0.0,Charging,Serving CEV,8.0,17.47212770105763,0.0,Charging,Serving CEV,0.8100875463627588
38,17:15,7.61340433480245,18.565391238395485,0.0,Charging,Serving CEV,8.0,19.47212770105763,0.0,Charging,Serving CEV,0.9067364626621455
39,17:30,8.0,20.565391238395485,0.0,Charging,Serving CEV,8.0,21.47212770105763,0.0,Charging,Serving CEV,0.9067364626621455
40,17:45,8.0,22.565391238395485,0.0,Charging,Serving CEV,8.0,23.47212770105763,0.0,Charging,Serving CEV,0.9067364626621455
41,18:00,6.757189245536712,24.25468854977966,0.0,Charging,Serving CEV,5.750935995546806,24.909861699944333,0.0,Charging,Serving CEV,0.6551731501646714
42,18:15,0.0,24.25468854977966,0.0,,Traveling,0.0,24.909861699944333,0.0,,Traveling,0.6551731501646714
43,18:30,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
44,18:45,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
45,19:00,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
46,19:15,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
47,19:30,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
48,19:45,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
49,20:00,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
50,20:15,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
51,20:30,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
52,20:45,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Idle,0.6551731501646714
53,21:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
54,21:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
55,21:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
56,21:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
57,22:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
58,22:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
59,22:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
60,22:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
61,23:00,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
62,23:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
63,23:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
64,23:45,0.0,24.25468854977966,0.0,,Idle,0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
65,00:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
66,00:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
67,00:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
68,00:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
69,01:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
70,01:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
71,01:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
72,01:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
73,02:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
74,02:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
75,02:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
76,02:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
77,03:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
78,03:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
79,03:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
80,03:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
81,04:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
82,04:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
83,04:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
84,04:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
85,05:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
86,05:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
87,05:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
88,05:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
89,06:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
90,06:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
91,06:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
92,06:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
93,07:00,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
94,07:15,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
95,07:30,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
96,07:45,0.0,24.25468854977966,0.0,,Charging (grid),0.0,24.909861699944333,0.0,,Charging (grid),0.6551731501646714
