Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,4.78,Digging,Traveling,0.0,0.0,4.7425,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.9634,Digging,Idle,0.0,0.0,4.9634,Digging,Traveling,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,-2.2643775743346985e-11,-5.660943935836746e-12,5.4411,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,-2.000000000005661,-2.0
4,08:45,0.0,2.0,4.2582,Digging,Idle,8.0,1.999999999994339,0.4689,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-5.661027202563673e-12,0.0
5,09:00,0.0,2.0,4.8905,Digging,Idle,0.0,1.999999999994339,4.2582,Digging,Idle,-0.0,2.0,4.4919,Digging,Idle,-5.661027202563673e-12,0.0
6,09:15,0.0,2.0,4.5117,Traveling,Idle,4.677473684234331,3.169368421052922,0.0,Charging,Serving CEV,8.0,4.0,0.061,Charging,Serving CEV,1.1693684210529218,2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.251501385040353,4.98224376731301,0.2481,Charging,Serving CEV,0.0,4.0,5.1579,Traveling,Idle,0.98224376731301,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0262,Charging,Serving CEV,0.0,4.98224376731301,6.1076,Traveling,Idle,8.0,6.0,0.4689,Charging,Serving CEV,-1.017756232686983,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,4.98224376731301,4.4919,Digging,Idle,0.0,6.0,3.4832,Digging,Traveling,-1.017756232686983,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.6773,Digging,Idle,0.0,4.98224376731301,5.2098,Digging,Idle,0.0,6.0,5.3659,Digging,Charging (grid),-1.017756232686983,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,4.98224376731301,4.8905,Digging,Idle,0.0,6.0,4.6773,Digging,Charging (grid),-1.017756232686983,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.98224376731301,0.0,Charging,Serving CEV,0.0,6.0,4.8544,Digging,Charging (grid),-1.017756232686983,-1.999999999999993
13,11:00,0.0,7.999999999999993,3.4832,Digging,Idle,0.0,6.98224376731301,2.4016,Loading/Swinging,Idle,0.0,6.0,0.0,Idle,Charging (grid),-1.017756232686983,-1.999999999999993
14,11:15,0.0,7.999999999999993,4.7095,Traveling,Idle,0.0,6.98224376731301,4.7305,Traveling,Idle,0.0,6.0,4.4502,Traveling,Charging (grid),-1.017756232686983,-1.999999999999993
15,11:30,0.0,7.999999999999993,4.7809,Digging,Idle,0.0,6.98224376731301,4.78,Digging,Idle,0.0,6.0,5.2098,Digging,Charging (grid),-1.017756232686983,-1.999999999999993
16,11:45,0.0,7.999999999999993,4.7843,Digging,Idle,0.0,6.98224376731301,4.2582,Digging,Idle,0.0,6.0,4.7809,Digging,Charging (grid),-1.017756232686983,-1.999999999999993
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,6.454236769208471,8.595802959615128,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-1.4041970403848651,-3.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.999999999999982,10.595802959615124,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-1.4041970403848687,-5.999999999999993
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.595802959615124,0.0,,Traveling,0.0,6.0,0.0,,Charging (grid),-1.4041970403848687,-5.999999999999993
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.4041970403848687,-5.999999999999993
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.4041970403848687,-5.999999999999993
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.595802959615124,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-1.4041970403848687,-5.999999999999993
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.595802959615124,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,-1.4041970403848687,-3.999999999999993
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.595802959615124,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-1.4041970403848687,-1.999999999999993
25,14:00,0.0,11.999999999999993,4.7809,Digging,Charging (grid),0.0,10.595802959615124,3.1344,Loading/Swinging,Charging (grid),0.0,10.0,4.5629,Digging,Idle,-1.4041970403848687,-1.999999999999993
26,14:15,0.0,11.999999999999993,4.8277,Digging,Charging (grid),0.0,10.595802959615124,4.2582,Digging,Charging (grid),0.0,10.0,3.4369,Loading/Swinging,Idle,-1.4041970403848687,-1.999999999999993
27,14:30,0.0,11.999999999999993,5.0591,Traveling,Charging (grid),0.0,10.595802959615124,3.7534,Traveling,Charging (grid),0.0,10.0,4.617,Traveling,Idle,-1.4041970403848687,-1.999999999999993
28,14:45,0.0,11.999999999999993,3.0004,Loading/Swinging,Charging (grid),0.0,10.595802959615124,4.2907,Digging,Charging (grid),0.0,10.0,3.8487,Loading/Swinging,Idle,-1.4041970403848687,-1.999999999999993
29,15:00,0.0,11.999999999999993,0.1325,Idle,Charging (grid),0.0,10.595802959615124,1.3131,Idle,Charging (grid),8.0,12.0,0.2629,Charging,Serving CEV,-1.4041970403848687,7.105427357601002e-15
30,15:15,0.0,11.999999999999993,2.8,Loading/Swinging,Charging (grid),0.0,10.595802959615124,2.9903,Loading/Swinging,Charging (grid),0.0,12.0,2.9903,Loading/Swinging,Idle,-1.4041970403848687,7.105427357601002e-15
31,15:30,0.0,11.999999999999993,2.4016,Loading/Swinging,Charging (grid),0.0,10.595802959615124,4.8905,Digging,Charging (grid),0.0,12.0,4.9634,Digging,Idle,-1.4041970403848687,7.105427357601002e-15
