replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,13.602,12.812,11.614,10.416,10.416,9.239,8.041,7.251,6.053,6.053,5.263,7.263,6.087,4.889,4.099,3.309,5.309,7.309,9.309,11.309,13.309,14.769,14.769,14.769,13.571,12.395,14.395,13.196,11.998,13.998,12.8,14.8,13.602,12.426,11.636,10.438,12.438,14.438,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:15,13.602,12.411,11.213,10.014,10.014,8.838,7.64,6.85,6.06,6.06,5.27,4.094,3.304,3.304,5.304,4.106,6.106,8.106,10.106,12.106,14.046,14.046,14.8,14.8,13.602,12.404,11.227,10.029,12.029,10.831,10.041,12.041,10.843,9.667,8.469,7.679,9.679,11.679,13.679,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:30,13.602,12.411,12.361,11.163,11.163,9.965,8.789,7.591,6.801,6.801,6.011,5.221,4.045,3.255,5.255,4.057,6.057,8.057,10.057,12.057,13.992,13.992,13.992,14.8,13.602,12.404,14.404,13.227,12.029,10.831,9.633,11.633,10.843,9.667,8.877,7.679,9.679,11.679,13.679,13.679,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
08:45,13.602,12.411,12.361,11.163,13.163,11.965,10.789,12.789,11.591,10.392,9.194,11.194,9.996,8.82,7.622,6.423,8.423,10.423,12.423,14.288,14.288,14.288,14.288,14.288,13.09,12.3,11.124,13.124,12.334,11.544,10.346,12.346,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:00,13.602,12.411,12.361,11.163,13.028,11.83,13.83,12.653,11.455,10.257,9.059,9.059,7.861,6.684,5.486,4.288,6.288,8.288,10.288,12.288,14.288,14.288,14.288,14.288,13.09,12.3,14.3,13.124,12.334,11.544,10.754,12.754,11.964,10.788,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:15,13.602,12.411,12.361,11.163,13.028,11.83,13.83,12.653,11.455,10.665,9.467,11.467,10.269,9.093,7.895,6.696,8.696,10.696,12.696,14.696,14.696,14.696,14.696,14.696,13.498,12.3,11.124,10.334,12.334,11.544,10.346,12.346,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:30,13.602,12.411,12.361,11.163,13.028,11.83,10.722,10.722,9.524,8.326,7.128,9.059,7.861,6.684,5.486,4.288,6.288,8.288,10.288,12.288,14.288,14.288,14.288,14.288,13.09,11.892,10.715,9.926,11.926,11.136,10.346,12.346,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
09:45,13.602,12.411,12.361,11.163,13.028,11.83,10.722,10.726,9.528,8.33,7.132,9.059,7.861,6.684,5.486,4.288,6.288,8.288,10.288,12.288,12.288,14.288,14.288,14.288,13.09,11.892,10.715,9.926,11.926,11.136,10.346,12.346,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:00,13.602,12.411,12.361,11.163,13.028,11.83,10.722,10.726,9.528,8.33,7.132,7.731,6.533,5.356,4.158,2.96,2.96,4.288,6.288,8.288,10.288,12.288,14.288,14.288,13.09,11.892,13.892,12.715,11.926,11.136,10.346,12.346,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
10:15,13.602,12.411,12.361,11.163,13.028,11.83,10.722,10.726,9.528,8.444,7.246,7.731,6.533,5.356,4.158,2.96,2.96,4.288,6.288,8.288,10.288,12.288,14.288,14.288,13.498,12.3,14.3,13.124,12.334,11.544,10.754,12.754,11.556,10.38,9.59,8.8,10.8,12.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
