Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0,250.0
2,250.0,250.0,250.0
3,250.0,250.0,250.0
4,247.89473684210526,250.0,250.0
5,247.89473684210526,250.0,250.0
6,247.89473684210526,248.85412742382272,247.89473684210526
7,247.89473684210526,248.85412742382272,247.89473684210526
8,245.78947368421052,248.85412742382243,247.89473684210526
9,243.68421052631578,248.85412742382243,245.78947368421052
10,243.68421052631578,246.7488642659277,243.68421052631578
11,243.68421052631578,244.64360110803295,243.68421052631578
12,243.68421052631578,244.64360110803295,243.68421052631578
13,241.57894736842104,242.5383379501382,241.57894736842104
14,241.57894736842104,242.5383379501382,241.57894736842104
15,241.57894736842104,242.5383379501382,242.00933778537774
16,241.57894736842104,242.5383379501382,242.4438622058839
17,241.57894736842104,242.5383379501382,242.88259689263688
18,239.4736842105263,240.43307479224347,243.32133157938986
19,237.36842105263156,238.93080769791516,243.76006626614284
20,237.36842105263156,238.93080769791516,244.20131159665019
21,237.83840910416308,239.38215800876029,244.65631234794935
22,238.30839715569456,239.83350831960541,245.11131309924852
23,238.77838520722608,240.28485863045054,245.5663138505477
24,239.24837325875757,240.73620894129567,245.5663138505477
25,239.71836131028908,241.1875592521408,243.6025518454692
26,240.18834936182057,241.63890956298593,243.6025518454692
27,240.6583374133521,242.09322766482558,243.6025518454692
28,241.12832546488357,242.55072249796717,243.6025518454692
29,241.59831351641506,243.00821733110877,243.6025518454692
30,242.06830156794658,243.46861555760216,241.49728868757447
31,242.53828961947806,243.92901378409556,241.49728868757447
32,243.00827767100958,244.38941201058896,241.49728868757447
33,243.47826572254107,244.84981023708235,241.49728868757447
34,243.47826572254107,244.84981023708235,241.49728868757447
35,241.37300256464633,242.7445470791876,239.39202552967973
36,241.37300256464633,242.7445470791876,239.39202552967973
37,241.37300256464633,242.7445470791876,239.39202552967973
38,239.84684152208777,241.1970763722409,237.286762371785
39,239.84684152208777,239.17325904102756,235.18149921389025
40,239.84684152208777,237.06799588313282,233.0762360559955
41,237.74157836419303,235.18005275098062,230.97097289810077
42,235.6363152062983,233.07478959308588,228.86570974020603
43,233.53105204840355,231.17969518729888,228.86570974020603
44,231.4257888905088,231.17969518729888,228.86570974020603
45,229.32052573261407,231.17969518729888,228.86570974020603
46,229.32052573261407,231.17969518729888,228.86570974020603
47,229.32052573261407,231.17969518729888,228.86570974020603
48,229.32052573261407,231.17969518729888,228.86570974020603
49,229.32052573261407,231.17969518729888,228.86570974020603
50,229.32052573261407,231.17969518729888,228.86570974020603
51,229.32052573261407,231.17969518729888,228.86570974020603
52,229.32052573261407,231.17969518729888,228.86570974020603
53,229.32052573261407,231.17969518729888,228.86570974020603
54,229.7905137841456,231.64009341379227,229.3460345188377
55,230.26050183567708,232.10049164028567,229.8263592974694
56,230.73048988720856,232.56088986677906,230.30668407610108
57,231.20047793874008,233.02128809327246,230.78700885473276
58,231.67046599027157,233.48168631976586,231.26733363336444
59,232.14045404180308,233.94208454625925,231.74765841199613
60,232.61044209333457,234.40248277275265,232.2279831906278
61,233.08043014486609,234.80685852571804,232.7083079692595
62,233.55041819639757,234.80685852571804,233.18863274789118
63,234.02040624792906,235.26725675221144,233.66895752652286
64,234.49039429946058,235.26725675221144,234.14928230515454
65,234.96038235099206,235.26725675221144,234.6296070837862
66,235.43037040252358,235.72765497870483,235.10993186241788
67,235.90035845405507,236.18805320519823,235.59025664104956
68,236.37034650558655,236.64845143169163,236.07058141968125
69,236.84033455711807,237.10884965818502,236.55090619831293
70,237.31032260864956,237.56924788467842,237.0312309769446
71,237.78031066018104,238.02964611117181,237.5115557555763
72,238.25029871171256,238.4900443376652,237.99188053420798
73,238.72028676324405,238.9504425641586,238.47220531283966
74,239.19027481477553,239.410840790652,238.95253009147135
75,239.66026286630705,239.8712390171454,239.43285487010303
76,240.13025091783854,240.3316372436388,239.9131796487347
77,240.60023896937005,240.7920354701322,240.3935044273664
78,241.07022702090154,241.2524336966256,240.87382920599808
79,241.54021507243303,241.71283192311898,241.35415398462976
80,242.01020312396454,242.17323014961238,241.83447876326144
81,242.48019117549603,242.63362837610578,242.31480354189313
82,242.95017922702752,243.09402660259917,242.7951283205248
83,243.42016727855903,243.55442482909257,243.2754530991565
84,243.89015533009052,244.01482305558596,243.75577787778818
85,244.360143381622,244.47522128207936,244.23610265641986
86,244.83013143315353,244.93561950857276,244.71642743505154
87,245.300119484685,245.39601773506615,245.19675221368323
88,245.77010753621653,245.85641596155955,245.6770769923149
89,246.24009558774802,246.31681418805294,246.1574017709466
90,246.7100836392795,246.77721241454623,246.63772654957822
91,247.18007169081102,247.23761064103962,247.1180513282099
92,247.6500597423425,247.69800886753302,247.59837610684153
93,248.120047793874,248.15840709402642,248.0787008854732
94,248.5900358454055,248.6188053205198,248.55902566410492
95,249.060023896937,249.0792035470132,249.03935044273658
96,249.53001194846848,249.5396017735066,249.5196752213683
97,250.0,250.0,250.0
