Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2026,Digging,Traveling,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,4.7843,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7425,Digging,Idle,0.0,0.0,4.78,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0264,Charging,Serving CEV,0.0,0.0,4.8277,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,5.3659,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,0.0,0.0,4.4919,Digging,Traveling,-2.0,-2.0
5,09:00,0.0,2.0,4.2582,Digging,Idle,4.354315789473693,1.0885789473684233,0.7188,Charging,Serving CEV,8.0,2.0,0.2481,Charging,Serving CEV,-0.9114210526315767,0.0
6,09:15,0.0,2.0,5.3956,Traveling,Idle,0.0,1.0885789473684233,5.0591,Traveling,Idle,0.0,2.0,5.0591,Traveling,Idle,-0.9114210526315767,0.0
7,09:30,8.0,4.0,0.1325,Charging,Serving CEV,1.0800249583553523e-12,1.0885789473686933,4.7425,Digging,Idle,0.0,2.0,4.9634,Digging,Idle,-2.9114210526313067,-2.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,1.0885789473686933,4.5629,Digging,Idle,8.0,4.0,0.1325,Charging,Serving CEV,-4.911421052631299,-1.999999999999993
9,10:00,0.0,5.999999999999993,4.7425,Digging,Idle,8.0,3.0885789473686933,0.0,Charging,Serving CEV,8.0,6.0,0.0,Charging,Serving CEV,-2.9114210526312996,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.9351,Digging,Idle,8.0,5.088578947368694,0.2629,Charging,Serving CEV,0.0,6.0,4.7843,Digging,Idle,-0.9114210526312991,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,5.088578947368694,3.0868,Loading/Swinging,Idle,0.0,6.0,4.8544,Digging,Idle,-0.9114210526312991,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,1.3131,Charging,Serving CEV,7.999999999999999,7.088578947368694,0.0264,Charging,Serving CEV,8.000000000000016,8.000000000000004,0.5059,Charging,Serving CEV,-0.9114210526312991,1.0658141036401503e-14
13,11:00,0.0,7.999999999999993,4.4919,Digging,Idle,0.0,7.088578947368694,3.4832,Digging,Idle,0.0,8.000000000000004,4.9634,Digging,Traveling,-0.9114210526312991,1.0658141036401503e-14
14,11:15,0.0,7.999999999999993,4.5506,Traveling,Idle,0.0,7.088578947368694,4.6066,Traveling,Idle,0.0,8.000000000000004,4.6176,Traveling,Charging (grid),-0.9114210526312991,1.0658141036401503e-14
