Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.256430114614043,Digging,Traveling,0.0,0.0,4.256430114614043,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.206509881093977,Digging,Idle,4.480452752225307,1.1201131880563266,0.0,Charging,Serving CEV,1.1201131880563266
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,1.1201131880563266,4.206509881093977,Digging,Idle,-0.8798868119436731
4,08:45,0.0,1.9999999999999998,4.306450157338489,Digging,Idle,-3.262296953954317e-13,1.1201131880562452,4.306450157338489,Digging,Idle,-0.8798868119437546
5,09:00,0.0,1.9999999999999998,4.326852377450038,Digging,Idle,3.400536717242328e-13,1.1201131880563302,4.326852377450038,Digging,Idle,-0.8798868119436696
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,0.0,1.1201131880563302,3.7944341811782083,Traveling,Idle,-2.8798868119436696
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,8.0,3.1201131880563304,0.0,Charging,Serving CEV,-1.9246236540489567
8,09:45,0.0,5.044736842105287,3.7944341811782083,Traveling,Idle,8.0,5.12011318805633,0.0,Charging,Serving CEV,0.07537634595104326
9,10:00,0.0,5.044736842105287,2.6287305789266453,Loading/Swinging,Idle,0.0,5.12011318805633,4.306290298720717,Digging,Idle,0.07537634595104326
10,10:15,0.0,5.044736842105287,4.306290298720717,Digging,Idle,0.0,5.12011318805633,4.31912598436105,Digging,Idle,0.07537634595104326
11,10:30,0.0,5.044736842105287,4.31912598436105,Digging,Idle,0.0,5.12011318805633,4.376623817481726,Digging,Idle,0.07537634595104326
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,2.4007228396041986,5.72029389795738,0.0,Charging,Serving CEV,-1.3244429441479069
13,11:00,0.0,7.044736842105287,4.376623817481726,Digging,Idle,0.0,5.72029389795738,4.292941365286017,Digging,Idle,-1.3244429441479069
14,11:15,0.0,7.044736842105287,3.735956033804701,Traveling,Idle,0.0,5.72029389795738,3.735956033804701,Traveling,Idle,-1.3244429441479069
15,11:30,0.0,7.044736842105287,4.292941365286017,Digging,Idle,0.0,5.72029389795738,4.3663761171609945,Digging,Idle,-1.3244429441479069
16,11:45,0.0,7.044736842105287,4.3663761171609945,Digging,Idle,0.0,5.72029389795738,4.340885683117001,Digging,Idle,-1.3244429441479069
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,8.0,7.72029389795738,0.0,Charging,Serving CEV,-1.3244429441479069
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,8.0,9.72029389795738,0.0,Charging,Serving CEV,-1.3244429441479078
19,12:30,0.0,11.044736842105287,0.0,,Traveling,8.0,11.72029389795738,0.0,Charging,Serving CEV,0.6755570558520922
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),4.180761113040762,12.76548417621757,0.0,Charging,Serving CEV,1.720747334112282
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,12.76548417621757,0.0,,Idle,1.720747334112282
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,12.76548417621757,0.0,,Idle,1.720747334112282
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,12.76548417621757,0.0,,Idle,1.720747334112282
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,12.76548417621757,0.0,,Idle,1.720747334112282
25,14:00,0.0,11.044736842105287,4.340885683117001,Digging,Charging (grid),0.0,12.76548417621757,4.141203911696517,Digging,Idle,1.720747334112282
26,14:15,0.0,11.044736842105287,4.141203911696517,Digging,Charging (grid),0.0,12.76548417621757,4.31906856733142,Digging,Idle,1.720747334112282
27,14:30,0.0,11.044736842105287,3.7282433914787423,Traveling,Charging (grid),6.770602609503087,14.45813482859334,0.0,Charging,Serving CEV,3.4133979864880537
28,14:45,0.0,11.044736842105287,4.31906856733142,Digging,Charging (grid),0.0,14.45813482859334,3.7282433914787423,Traveling,Idle,3.4133979864880537
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),0.0,14.45813482859334,2.6287305789266453,Loading/Swinging,Idle,3.4133979864880537
30,15:15,0.0,11.044736842105287,2.69178589729914,Loading/Swinging,Charging (grid),0.0,14.45813482859334,2.69178589729914,Loading/Swinging,Idle,3.4133979864880537
31,15:30,0.0,11.044736842105287,2.7231512477001116,Loading/Swinging,Charging (grid),0.0,14.45813482859334,2.7231512477001116,Loading/Swinging,Idle,3.4133979864880537
32,15:45,0.0,11.044736842105287,2.6747033578690123,Loading/Swinging,Charging (grid),5.1026115630836735,15.733787719364258,0.0,Charging,Serving CEV,4.689050877258971
33,16:00,0.0,11.044736842105287,3.8365944828957756,Traveling,Traveling,0.0,15.733787719364258,2.6747033578690123,Loading/Swinging,Idle,4.689050877258971
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,0.0,15.733787719364258,3.8365944828957756,Traveling,Idle,2.6890508772589783
35,16:30,0.0,13.04473684210528,2.7718140401258657,Loading/Swinging,Idle,0.0,15.733787719364258,2.7718140401258657,Loading/Swinging,Idle,2.6890508772589783
36,16:45,0.0,13.04473684210528,2.778763342501045,Loading/Swinging,Idle,0.0,15.733787719364258,2.778763342501045,Loading/Swinging,Idle,2.6890508772589783
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,17.73378771936426,0.0,Charging,Serving CEV,4.689050877258978
38,17:15,0.0,13.04473684210528,0.0,,Idle,5.074573310776333,19.00243104705834,0.0,Charging,Serving CEV,5.957694204953061
39,17:30,0.0,13.04473684210528,0.0,,Idle,7.732917194169668,20.93566034560076,0.0,Charging,Serving CEV,7.890923503495479
40,17:45,0.0,13.04473684210528,0.0,,Idle,0.0,20.93566034560076,0.0,,Idle,7.890923503495479
41,18:00,0.0,13.04473684210528,0.0,,Idle,0.0,20.93566034560076,0.0,,Traveling,7.890923503495479
42,18:15,0.0,13.04473684210528,0.0,,Idle,0.0,20.93566034560076,0.0,,Idle,7.890923503495479
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,20.93566034560076,0.0,,Idle,7.890923503495479
44,18:45,8.0,15.04473684210528,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,5.890923503495479
45,19:00,8.0,17.04473684210528,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,3.890923503495479
46,19:15,0.0,17.04473684210528,0.0,,Idle,0.0,20.93566034560076,0.0,,Idle,3.890923503495479
47,19:30,8.0,19.04473684210528,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,1.890923503495479
48,19:45,8.0,21.04473684210528,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,-0.109076496504521
49,20:00,0.13894736842113645,21.079473684210566,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,-0.1438133386098066
50,20:15,8.0,23.079473684210566,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,-2.1438133386098066
51,20:30,7.999999999999958,25.079473684210555,0.0,Charging,Serving CEV,0.0,20.93566034560076,0.0,,Idle,-4.143813338609796
52,20:45,0.0,25.079473684210555,0.0,,Traveling,0.0,20.93566034560076,0.0,,Idle,-4.143813338609796
53,21:00,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.93566034560076,0.0,,Charging (grid),-4.143813338609796
54,21:15,0.0,25.079473684210555,0.0,,Charging (grid),0.0,20.93566034560076,0.0,,Charging (grid),-4.143813338609796
