day,step,clock,status,objective,gap_percent,solve_time_s
1,1,08:00,OPTIMAL,68.5412632026014,0.9869052069627191,14.116939544677734
1,2,08:15,OPTIMAL,63.87151216330114,0.29045842930486027,12.08438229560852
1,3,08:30,OPTIMAL,64.20192112400099,0.9753339745493108,8.93978762626648
1,4,08:45,OPTIMAL,63.998179334762995,0.9733329479054433,11.001914024353027
1,5,09:00,OPTIMAL,63.98424736912755,0.940899340882175,8.88878607749939
1,6,09:15,OPTIMAL,63.8642905541407,0.978159807069777,6.884180545806885
1,7,09:30,OPTIMAL,63.563817673759054,0.9232087618819731,5.9917378425598145
1,8,09:45,OPTIMAL,64.27566109355038,0.9405576459368306,3.648329973220825
1,9,10:00,OPTIMAL,64.19825980735261,0.7165206730556546,3.3997461795806885
1,10,10:15,OPTIMAL,63.92607606267216,0.6980393333635686,3.87073016166687
1,11,10:30,OPTIMAL,63.65393232245531,1.2143978319512978e-5,3.68399715423584
1,12,10:45,OPTIMAL,63.932222040042234,0.9432848005073885,3.613445281982422
1,13,11:00,OPTIMAL,64.09465866704133,0.0001124252231960032,2.8893916606903076
1,14,11:15,OPTIMAL,64.16727911939309,0.00010680515588533614,3.103532314300537
1,15,11:30,OPTIMAL,64.17103921299336,0.00010838540732240382,2.3758392333984375
1,16,11:45,OPTIMAL,64.2209022363492,0.6234623572804102,2.8832039833068848
1,17,12:00,OPTIMAL,64.16221661705735,0.0026046744208919285,2.1067118644714355
1,18,12:15,OPTIMAL,63.961892004460154,0.10197518192495428,3.7733285427093506
1,19,12:30,OPTIMAL,63.768695089599994,0.06263425745532415,0.2689974308013916
1,20,12:45,OPTIMAL,58.76868308960004,3.9613605301488594e-5,0.21913576126098633
1,21,13:00,OPTIMAL,58.637545475991175,3.846630957835297e-5,0.18930435180664062
1,22,13:15,OPTIMAL,58.50659787381627,3.5510969201062536e-5,0.23143386840820312
1,23,13:30,OPTIMAL,58.37539403004164,3.5344728114970076e-5,0.21713590621948242
1,24,13:45,OPTIMAL,58.24435110852354,3.220097691278887e-5,0.18192839622497559
1,25,14:00,OPTIMAL,58.113459933310146,3.094733866288464e-5,0.24489283561706543
1,26,14:15,OPTIMAL,57.90236873315385,0.056255897785947896,0.07751798629760742
1,27,14:30,OPTIMAL,57.706524143377074,2.3964615959082025e-7,0.20729708671569824
1,28,14:45,OPTIMAL,57.49058845860818,2.4267439594786994e-7,0.23927831649780273
1,29,15:00,OPTIMAL,57.29480422594042,2.6425935965770217e-6,0.07674622535705566
1,30,15:15,OPTIMAL,57.102166772732794,4.330607976243314e-6,0.07300591468811035
1,31,15:30,OPTIMAL,56.941905291581385,0.08280509311670102,0.07343649864196777
1,32,15:45,OPTIMAL,57.98135057295864,1.5613121137185712e-5,0.09912252426147461
1,33,16:00,OPTIMAL,52.421482251445475,0.0,0.06373429298400879
1,34,16:15,OPTIMAL,52.26068213504017,0.0,0.0813455581665039
1,35,16:30,OPTIMAL,51.65785357354139,0.0,0.08674240112304688
1,36,16:45,OPTIMAL,51.61260595138651,2.2907981284804986e-6,0.05673336982727051
1,37,17:00,OPTIMAL,52.351903506739845,0.0,0.06819844245910645
1,38,17:15,OPTIMAL,52.09985504348125,6.444913442372109e-7,0.056096792221069336
1,39,17:30,OPTIMAL,51.86473369643119,0.0,0.07322025299072266
1,40,17:45,OPTIMAL,51.61268723317261,0.0,0.06045675277709961
1,41,18:00,OPTIMAL,51.532752610734974,0.3029866831619963,0.04818916320800781
1,42,18:15,OPTIMAL,51.485837476219594,0.0,0.0786736011505127
1,43,18:30,OPTIMAL,51.48583647621949,0.363222866631448,0.027528762817382812
1,44,18:45,OPTIMAL,51.48583647621949,0.0,0.05412721633911133
1,45,19:00,OPTIMAL,46.48583647621949,0.0,0.010301828384399414
1,46,19:15,OPTIMAL,46.48583647621949,0.0,0.010037422180175781
1,47,19:30,OPTIMAL,46.48583647621949,0.0,0.009721517562866211
1,48,19:45,OPTIMAL,46.48583647621949,0.0,0.010012149810791016
1,49,20:00,OPTIMAL,46.48583647621949,0.0,0.00947713851928711
1,50,20:15,OPTIMAL,46.48583647621949,0.0,0.009357213973999023
1,51,20:30,OPTIMAL,46.48583647621949,0.0,0.009287834167480469
1,52,20:45,OPTIMAL,46.48583647621949,0.0,0.008780479431152344
1,53,21:00,OPTIMAL,46.48583647621949,0.0,0.008668184280395508
1,54,21:15,OPTIMAL,46.29093861372056,0.0,0.008961677551269531
1,55,21:30,OPTIMAL,46.09601645041401,0.0,0.008563756942749023
1,56,21:45,OPTIMAL,45.90098173027932,0.0,0.008311986923217773
1,57,22:00,OPTIMAL,45.70561222704829,0.0,0.008089780807495117
1,58,22:15,OPTIMAL,45.51001772267061,0.0,0.007828235626220703
1,59,22:30,OPTIMAL,45.31392780178185,0.0,0.007653474807739258
1,60,22:45,OPTIMAL,45.117481256796545,0.0,0.007574319839477539
1,61,23:00,OPTIMAL,44.92086961660823,0.0,0.007287740707397461
1,62,23:15,OPTIMAL,44.724122835743884,0.0,0.007300138473510742
1,63,23:30,OPTIMAL,44.52752447252516,0.0,0.007406473159790039
1,64,23:45,OPTIMAL,44.33080003126434,0.0,0.006780862808227539
1,65,00:00,OPTIMAL,44.220062369845806,0.0,0.006563425064086914
1,66,00:15,OPTIMAL,44.084570612269374,0.0,0.0067975521087646484
1,67,00:30,OPTIMAL,43.950005049778824,0.0,0.006533384323120117
1,68,00:45,OPTIMAL,43.81538822996565,0.0,0.006687164306640625
1,69,01:00,OPTIMAL,43.680770565840405,0.0,0.0062868595123291016
1,70,01:15,OPTIMAL,43.54620699587736,0.0,0.006151437759399414
1,71,01:30,OPTIMAL,43.41155099246542,0.0,0.0059337615966796875
1,72,01:45,OPTIMAL,43.27681616508251,0.0,0.0057621002197265625
1,73,02:00,OPTIMAL,43.142072367786916,0.0,0.005639314651489258
1,74,02:15,OPTIMAL,43.00735987143584,0.0,0.005453348159790039
1,75,02:30,OPTIMAL,42.87263553404571,0.0,0.005339145660400391
1,76,02:45,OPTIMAL,42.73783891744404,0.0,0.0052068233489990234
1,77,03:00,OPTIMAL,42.60306806442217,0.0,0.0050847530364990234
1,78,03:15,OPTIMAL,42.468267223247786,0.0,0.005119800567626953
1,79,03:30,OPTIMAL,42.333366032295736,0.0,0.004887104034423828
1,80,03:45,OPTIMAL,42.19840013951155,0.0,0.004725456237792969
1,81,04:00,OPTIMAL,42.063403719929454,0.0,0.00463104248046875
1,82,04:15,OPTIMAL,41.92844388885287,0.0,0.0054149627685546875
1,83,04:30,OPTIMAL,41.793737572229404,0.0,0.00523066520690918
1,84,04:45,OPTIMAL,41.659040545389836,0.0,0.005003929138183594
1,85,05:00,OPTIMAL,41.52435430299306,0.0,0.004889488220214844
1,86,05:15,OPTIMAL,41.389606573493076,0.0,0.004907369613647461
1,87,05:30,OPTIMAL,41.25496130226107,0.0,0.004637956619262695
1,88,05:45,OPTIMAL,41.12024130337374,0.0,0.004424095153808594
1,89,06:00,OPTIMAL,40.98546471101351,0.0,0.0043337345123291016
1,90,06:15,OPTIMAL,40.788951530866875,0.0,0.0042340755462646484
1,91,06:30,OPTIMAL,40.59264507850083,0.0,0.004106998443603516
1,92,06:45,OPTIMAL,40.396440986268445,0.0,0.004105806350708008
1,93,07:00,OPTIMAL,40.20040229235836,0.0,0.004639625549316406
1,94,07:15,OPTIMAL,40.004578573747246,0.0,0.004456996917724609
1,95,07:30,OPTIMAL,39.80933566572533,0.0,0.005550384521484375
1,96,07:45,OPTIMAL,39.61446307608967,0.0,0.0001609325408935547
