Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
32,15:45,0.0,15.825500000000003,3.2363668300052373,Loading/Swinging,Idle,0.0,14.764681631498465,4.8055385831629875,Loading/Swinging,Idle,8.0,17.226222311617548,0.0,Charging,Serving CEV,-1.060818368501538,1.4007223116175442
33,16:00,0.0,15.825500000000003,4.923324857856662,Traveling,Idle,4.705978402806568,15.941176232200107,0.0,Charging,Serving CEV,0.0,17.226222311617548,3.2363668300052373,Loading/Swinging,Idle,0.11567623220010326,1.4007223116175442
34,16:15,8.0,17.825500000000005,0.0,Charging,Serving CEV,0.0,15.941176232200107,4.923324857856662,Traveling,Idle,0.0,17.226222311617548,4.923324857856662,Traveling,Idle,-1.8843237677998985,-0.5992776883824575
35,16:30,0.0,17.825500000000005,4.8055385831629875,Loading/Swinging,Idle,0.213224857856666,15.994482446664273,0.0,Charging,Serving CEV,0.0,17.226222311617548,4.8055385831629875,Loading/Swinging,Idle,-1.831017553335732,-0.5992776883824575
36,16:45,0.0,17.825500000000005,3.6980773959691877,Loading/Swinging,Idle,0.0,15.994482446664273,3.6980773959691877,Loading/Swinging,Idle,8.0,19.226222311617548,0.0,Charging,Serving CEV,-1.831017553335732,1.4007223116175425
37,17:00,8.0,19.825500000000005,0.0,Charging,Serving CEV,0.0,15.994482446664273,0.0,Idle,Idle,8.0,21.226222311617548,0.0,Charging,Serving CEV,-3.831017553335732,1.4007223116175425
38,17:15,8.0,21.825500000000005,0.0,Charging,Serving CEV,3.2000000000000552,16.794482446664286,0.0,Charging,Serving CEV,8.0,23.226222311617548,0.0,Charging,Serving CEV,-5.031017553335719,1.4007223116175425
39,17:30,8.0,23.825500000000005,0.0,Charging,Serving CEV,8.0,18.794482446664286,0.0,Charging,Serving CEV,1.63891391741124,23.63595079097036,0.0,Charging,Serving CEV,-5.031017553335719,-0.18954920902964645
40,17:45,0.0,23.825500000000005,0.0,Idle,Traveling,0.0,18.794482446664286,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-5.031017553335719,-0.18954920902964645
41,18:00,0.0,23.825500000000005,0.0,Idle,Idle,8.0,20.794482446664286,0.0,Charging,Serving CEV,0.0,23.63595079097036,0.0,Idle,Traveling,-3.031017553335719,-0.18954920902964645
42,18:15,0.0,23.825500000000005,0.0,Idle,Idle,0.0,20.794482446664286,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-3.031017553335719,-0.18954920902964645
43,18:30,0.0,23.825500000000005,0.0,Idle,Idle,7.99999999999995,22.794482446664276,0.0,Charging,Serving CEV,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
44,18:45,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Traveling,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
45,19:00,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
46,19:15,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
47,19:30,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
48,19:45,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
49,20:00,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
50,20:15,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
51,20:30,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
52,20:45,0.0,23.825500000000005,0.0,Idle,Idle,0.0,22.794482446664276,0.0,Idle,Idle,0.0,23.63595079097036,0.0,Idle,Idle,-1.0310175533357295,-0.18954920902964645
53,21:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
54,21:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
55,21:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
56,21:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
57,22:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
58,22:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
59,22:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
60,22:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
61,23:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
62,23:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
63,23:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
64,23:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
65,00:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
66,00:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
67,00:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
68,00:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
69,01:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
70,01:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
71,01:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
72,01:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
73,02:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
74,02:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
75,02:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
76,02:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
77,03:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
78,03:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
79,03:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
80,03:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
81,04:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
82,04:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
83,04:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
84,04:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
85,05:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
86,05:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
87,05:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
88,05:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
89,06:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
90,06:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
91,06:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
92,06:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
93,07:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
94,07:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
95,07:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
96,07:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),0.0,23.63595079097036,0.0,Idle,Charging (grid),-1.0310175533357295,-0.18954920902964645
