Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.5629,Digging,Traveling,0.0,0.0,5.3389,Digging,Idle,0.0
2,08:15,0.0,0.0,4.2582,Digging,Idle,0.0,0.0,4.5629,Digging,Idle,0.0
3,08:30,0.0,0.0,4.8905,Digging,Idle,0.0,0.0,5.4411,Digging,Traveling,0.0
4,08:45,0.0,0.0,4.7653,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,0.0
5,09:00,8.0,2.0,0.1325,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,0.0
6,09:15,-1.0858888495775751e-13,1.999999999999973,4.617,Traveling,Idle,8.0,4.0,0.2481,Charging,Serving CEV,2.000000000000027
7,09:30,0.0,1.999999999999973,4.2026,Digging,Idle,4.679368421052631,5.169842105263157,0.0,Charging,Serving CEV,3.1698421052631844
8,09:45,2.5877894736843126,2.646947368421051,0.0,Charging,Serving CEV,0.0,5.169842105263157,4.617,Traveling,Traveling,2.5228947368421064
9,10:00,8.000000000000101,4.646947368421076,0.2629,Charging,Serving CEV,0.0,5.169842105263157,2.9366,Loading/Swinging,Charging (grid),0.5228947368420815
10,10:15,0.0,4.646947368421076,4.2582,Digging,Idle,0.0,5.169842105263157,3.4832,Digging,Charging (grid),0.5228947368420815
11,10:30,0.0,4.646947368421076,4.9634,Digging,Idle,0.0,5.169842105263157,4.7653,Digging,Charging (grid),0.5228947368420815
12,10:45,5.764277943853795e-13,4.64694736842122,4.8544,Digging,Idle,0.0,5.169842105263157,0.0,Idle,Charging (grid),0.5228947368419377
13,11:00,8.0,6.64694736842122,0.0,Charging,Serving CEV,0.0,5.169842105263157,5.3659,Digging,Charging (grid),-1.4771052631580623
14,11:15,0.0,6.64694736842122,4.5726,Traveling,Idle,0.0,5.169842105263157,4.7175,Traveling,Charging (grid),-1.4771052631580623
15,11:30,0.0,6.64694736842122,4.78,Digging,Idle,0.0,5.169842105263157,4.7843,Digging,Charging (grid),-1.4771052631580623
16,11:45,0.0,6.64694736842122,4.8905,Digging,Idle,0.0,5.169842105263157,4.7809,Digging,Charging (grid),-1.4771052631580623
17,12:00,8.000000000004084,8.646947368422241,0.0,Charging,Serving CEV,0.0,5.169842105263157,0.0,,Charging (grid),-3.4771052631590837
18,12:15,7.999999999993959,10.646947368420731,0.0,Charging,Serving CEV,0.0,5.169842105263157,0.0,,Charging (grid),-5.477105263157574
19,12:30,0.0,10.646947368420731,0.0,,Traveling,0.0,5.169842105263157,0.0,,Charging (grid),-5.477105263157574
20,12:45,0.0,10.646947368420731,0.0,,Charging (grid),0.0,5.169842105263157,0.0,,Charging (grid),-5.477105263157574
21,13:00,0.0,10.646947368420731,0.0,,Charging (grid),0.0,5.169842105263157,0.0,,Charging (grid),-5.477105263157574
22,13:15,0.0,10.646947368420731,0.0,,Charging (grid),0.0,5.169842105263157,0.0,,Traveling,-5.477105263157574
23,13:30,0.0,10.646947368420731,0.0,,Charging (grid),8.0,7.169842105263157,0.0,Charging,Serving CEV,-3.477105263157574
24,13:45,0.0,10.646947368420731,0.0,,Charging (grid),8.0,9.169842105263157,0.0,Charging,Serving CEV,-1.4771052631575738
25,14:00,0.0,10.646947368420731,3.203,Loading/Swinging,Charging (grid),0.0,9.169842105263157,4.7843,Digging,Idle,-1.4771052631575738
26,14:15,0.0,10.646947368420731,4.8905,Digging,Charging (grid),0.0,9.169842105263157,4.7425,Digging,Idle,-1.4771052631575738
