Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A1S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7809,Digging,Traveling,0.0,0.0,5.4411,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.4919,Digging,Idle,0.0,0.0,4.7653,Digging,Idle,0.0
3,08:30,8.0,2.0,0.061,Charging,Serving CEV,8.000000000000192,2.000000000000048,0.0,Charging,Serving CEV,4.796163466380676e-14
4,08:45,0.0,2.0,5.3659,Digging,Idle,0.0,2.000000000000048,4.7843,Digging,Idle,4.796163466380676e-14
5,09:00,0.0,2.0,4.7425,Digging,Idle,4.542315789483174,3.1355789473708415,0.0264,Charging,Serving CEV,1.1355789473708415
6,09:15,0.0,2.0,4.5726,Traveling,Idle,0.0,3.1355789473708415,4.7653,Digging,Idle,1.1355789473708415
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,7.257772853187811,4.950022160667794,0.0,Charging,Serving CEV,0.9500221606677943
8,09:45,7.999999999999972,5.999999999999993,0.5059,Charging,Serving CEV,0.0,4.950022160667794,4.7746,Traveling,Idle,-1.0499778393321986
9,10:00,0.0,5.999999999999993,4.78,Digging,Idle,0.0,4.950022160667794,4.2582,Digging,Idle,-1.0499778393321986
10,10:15,0.0,5.999999999999993,5.4411,Digging,Idle,0.0,4.950022160667794,4.4919,Digging,Idle,-1.0499778393321986
11,10:30,0.0,5.999999999999993,4.8905,Digging,Idle,0.0,4.950022160667794,4.2582,Digging,Idle,-1.0499778393321986
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,8.0,6.950022160667794,1.3131,Charging,Serving CEV,-1.0499778393321986
13,11:00,0.0,7.999999999999993,5.4411,Digging,Idle,0.0,6.950022160667794,4.4919,Digging,Idle,-1.0499778393321986
14,11:15,0.0,7.999999999999993,4.7093,Traveling,Idle,0.0,6.950022160667794,4.7305,Traveling,Idle,-1.0499778393321986
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,6.950022160667794,4.8544,Digging,Idle,-1.0499778393321986
16,11:45,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,6.950022160667794,4.4919,Digging,Idle,-1.0499778393321986
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.950022160667794,0.0,Charging,Serving CEV,-1.0499778393321986
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.759473684210528,10.639890581720426,0.0,Charging,Serving CEV,-1.360109418279567
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.639890581720426,0.0,,Traveling,-1.360109418279567
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),-1.360109418279567
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),-1.360109418279567
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),-1.360109418279567
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),-1.360109418279567
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.639890581720426,0.0,,Charging (grid),-1.360109418279567
