"VIN","Machine name","Event time","Battery (%)"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:17:01","46"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:17:53","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:17:55","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:21:26","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:21:45","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:22:24","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:22:26","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:26:54","46"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:26:57","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:27:07","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:27:08","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:27:27","45"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:28:32","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:28:45","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:28:47","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:34:20","46"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:34:23","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:34:42","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:35:33","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:35:35","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:39:07","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:39:25","44"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:40:31","43"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:45:10","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:45:12","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:49:21","42"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:49:24","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:49:25","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:49:36","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:49:55","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:51:01","41"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:54:25","39"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:56:59","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 16:57:01","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:16","39"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:18","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:20","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:23","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:24","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:25","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:06:44","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:07:13","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:07:15","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:13:42","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:14:01","37"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:15:07","36"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:28:37","32"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:28:57","32"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:28:59","32"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:50:17","33"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:50:18","32"
"JCB8GFB1PP3248768","11009663","12/02/2026 17:50:37","32"
"JCB8GFB1PP3248768","11009663","13/02/2026 05:50:38","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 05:50:39","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 05:50:58","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 05:55:53","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 05:55:57","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:44:33","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:44:35","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:44:36","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:44:51","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:44:55","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:45:54","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:46:01","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:46:02","100"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:57:06","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 10:57:08","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:55:40","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:55:45","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:55:59","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:56:05","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:56:52","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:57:05","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 12:57:08","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 13:01:14","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:01:37","98"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:01:38","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:01:39","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:02:43","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:02:50","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:03:35","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:03:59","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:04:18","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:05:17","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:05:23","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:06:18","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:06:20","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:16:58","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:02","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:04","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:05","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:06","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:11","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:30","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:46","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:47","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:17:54","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:00","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:02","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:08","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:24","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:27","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:41","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:43","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:18:54","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:19:15","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:19:34","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:19:55","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:19:58","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:20:09","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:20:55","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:20:58","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:20:59","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:27:32","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:27:33","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:27:38","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:27:46","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:27:49","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:28:02","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:28:22","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:29:11","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:29:18","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:29:58","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:30:29","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:32:19","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:32:21","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:32:32","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:32:50","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:33:41","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:33:46","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:34:00","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:34:11","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:34:12","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:40:40","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:40:59","97"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:02","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:07","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:08","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:10","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:16","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:42:35","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:43:38","96"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:46:11","95"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:46:13","95"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:46:36","95"
"JCB8GFB1PP3248768","11009663","13/02/2026 14:46:49","95"
