min_activity_duration_s,dist_threshold,idle_window,fsm_min_dwell_seconds,enable_fsm,override_travelling_only,accuracy_percent,cycles_per_hr,productivity_lcy_hr,run_folder
1.0,0.05,60,3.0,False,False,33.73,259.99,392.84,Run_00060
1.0,0.05,70,1.0,True,True,31.53,184.72,278.89,Run_00061
1.0,0.05,70,1.0,True,False,32.84,185.08,280.88,Run_00062
1.0,0.05,70,1.0,False,True,31.38,262.53,394.77,Run_00063
1.0,0.05,70,1.0,False,False,33.06,260.72,393.94,Run_00064
1.0,0.05,70,2.0,True,True,31.67,142.90,215.72,Run_00065
1.0,0.05,70,2.0,True,False,33.10,143.63,217.94,Run_00066
1.0,0.05,70,2.0,False,True,31.38,262.53,394.77,Run_00067
1.0,0.05,70,2.0,False,False,33.06,260.72,393.94,Run_00068
1.0,0.05,70,3.0,True,True,30.80,117.81,177.91,Run_00069
1.0,0.05,70,3.0,True,False,32.35,119.63,181.59,Run_00070
1.0,0.05,70,3.0,False,True,31.38,262.53,394.77,Run_00071
1.0,0.05,70,3.0,False,False,33.06,260.72,393.94,Run_00072
1.0,0.05,80,1.0,True,True,31.39,184.36,278.34,Run_00073
1.0,0.05,80,1.0,True,False,32.73,185.08,280.88,Run_00074
1.0,0.05,80,1.0,False,True,31.21,262.53,394.77,Run_00075
1.0,0.05,80,1.0,False,False,32.92,261.81,395.58,Run_00076
1.0,0.05,80,2.0,True,True,31.51,142.90,215.72,Run_00077
1.0,0.05,80,2.0,True,False,32.95,143.99,218.49,Run_00078
1.0,0.05,80,2.0,False,True,31.21,262.53,394.77,Run_00079
1.0,0.05,80,2.0,False,False,32.92,261.81,395.58,Run_00080
1.0,0.05,80,3.0,True,True,30.59,117.81,177.91,Run_00081
1.0,0.05,80,3.0,True,False,32.18,119.27,181.04,Run_00082
1.0,0.05,80,3.0,False,True,31.21,262.53,394.77,Run_00083
1.0,0.05,80,3.0,False,False,32.92,261.81,395.58,Run_00084
1.0,0.1,20,1.0,True,True,33.55,189.08,285.48,Run_00085
1.0,0.1,20,1.0,True,False,37.67,181.81,276.08,Run_00086
1.0,0.1,20,1.0,False,True,33.34,262.90,395.31,Run_00087
1.0,0.1,20,1.0,False,False,37.38,245.81,371.41,Run_00088
1.0,0.1,20,2.0,True,True,33.25,143.63,216.82,Run_00089
1.0,0.1,20,2.0,True,False,37.14,134.54,204.14,Run_00090
1.0,0.1,20,2.0,False,True,33.34,262.90,395.31,Run_00091
1.0,0.1,20,2.0,False,False,37.38,245.81,371.41,Run_00092
1.0,0.1,20,3.0,True,True,32.21,120.72,182.30,Run_00093
1.0,0.1,20,3.0,True,False,36.28,110.18,167.46,Run_00094
1.0,0.1,20,3.0,False,True,33.34,262.90,395.31,Run_00095
1.0,0.1,20,3.0,False,False,37.38,245.81,371.41,Run_00096
1.0,0.1,30,1.0,True,True,33.55,189.81,286.58,Run_00097
1.0,0.1,30,1.0,True,False,38.14,181.81,275.92,Run_00098
1.0,0.1,30,1.0,False,True,33.34,262.53,394.77,Run_00099
1.0,0.1,30,1.0,False,False,37.86,241.08,364.27,Run_00100
1.0,0.1,30,2.0,True,True,33.27,145.09,219.01,Run_00101
1.0,0.1,30,2.0,True,False,37.83,137.45,208.56,Run_00102
1.0,0.1,30,2.0,False,True,33.34,262.53,394.77,Run_00103
1.0,0.1,30,2.0,False,False,37.86,241.08,364.27,Run_00104
1.0,0.1,30,3.0,True,True,32.19,122.54,185.05,Run_00105
1.0,0.1,30,3.0,True,False,36.29,115.63,175.52,Run_00106
1.0,0.1,30,3.0,False,True,33.34,262.53,394.77,Run_00107
1.0,0.1,30,3.0,False,False,37.86,241.08,364.27,Run_00108
1.0,0.1,40,1.0,True,True,33.49,187.27,282.73,Run_00109
1.0,0.1,40,1.0,True,False,38.33,177.45,269.29,Run_00110
1.0,0.1,40,1.0,False,True,33.32,261.81,393.67,Run_00111
1.0,0.1,40,1.0,False,False,38.15,238.54,360.42,Run_00112
1.0,0.1,40,2.0,True,True,33.18,144.36,217.92,Run_00113
1.0,0.1,40,2.0,True,False,37.83,135.99,206.35,Run_00114
1.0,0.1,40,2.0,False,True,33.32,261.81,393.67,Run_00115
1.0,0.1,40,2.0,False,False,38.15,238.54,360.42,Run_00116
1.0,0.1,40,3.0,True,True,32.22,121.81,183.95,Run_00117
1.0,0.1,40,3.0,True,False,37.13,113.81,172.76,Run_00118
1.0,0.1,40,3.0,False,True,33.32,261.81,393.67,Run_00119
1.0,0.1,40,3.0,False,False,38.15,238.54,360.42,Run_00120
1.0,0.1,50,1.0,True,True,33.42,188.36,284.38,Run_00121
1.0,0.1,50,1.0,True,False,38.46,180.36,273.71,Run_00122
1.0,0.1,50,1.0,False,True,33.27,262.53,394.77,Run_00123
1.0,0.1,50,1.0,False,False,38.43,239.26,361.52,Run_00124
1.0,0.1,50,2.0,True,True,33.30,145.45,219.56,Run_00125
1.0,0.1,50,2.0,True,False,38.24,141.09,214.08,Run_00126
1.0,0.1,50,2.0,False,True,33.27,262.53,394.77,Run_00127
1.0,0.1,50,2.0,False,False,38.43,239.26,361.52,Run_00128
1.0,0.1,50,3.0,True,True,31.97,120.72,182.30,Run_00129
1.0,0.1,50,3.0,True,False,36.73,116.36,176.62,Run_00130
1.0,0.1,50,3.0,False,True,33.27,262.53,394.77,Run_00131
1.0,0.1,50,3.0,False,False,38.43,239.26,361.52,Run_00132
1.0,0.1,60,1.0,True,True,33.51,188.72,284.93,Run_00133
1.0,0.1,60,1.0,True,False,38.89,180.72,274.26,Run_00134
1.0,0.1,60,1.0,False,True,33.36,262.53,394.77,Run_00135
1.0,0.1,60,1.0,False,False,38.92,238.90,360.97,Run_00136
1.0,0.1,60,2.0,True,True,33.43,146.18,220.66,Run_00137
1.0,0.1,60,2.0,True,False,38.70,140.72,213.52,Run_00138
1.0,0.1,60,2.0,False,True,33.36,262.53,394.77,Run_00139
1.0,0.1,60,2.0,False,False,38.92,238.90,360.97,Run_00140
1.0,0.1,60,3.0,True,True,32.26,120.36,181.75,Run_00141
1.0,0.1,60,3.0,True,False,37.29,114.18,173.31,Run_00142
1.0,0.1,60,3.0,False,True,33.36,262.53,394.77,Run_00143
1.0,0.1,60,3.0,False,False,38.92,238.90,360.97,Run_00144
1.0,0.1,70,1.0,True,True,33.45,187.63,283.28,Run_00145
1.0,0.1,70,1.0,True,False,39.10,180.72,274.26,Run_00146
1.0,0.1,70,1.0,False,True,33.35,261.81,393.67,Run_00147
1.0,0.1,70,1.0,False,False,39.09,240.35,363.17,Run_00148
1.0,0.1,70,2.0,True,True,33.48,145.45,219.56,Run_00149
1.0,0.1,70,2.0,True,False,38.99,141.09,214.08,Run_00150
1.0,0.1,70,2.0,False,True,33.35,261.81,393.67,Run_00151
1.0,0.1,70,2.0,False,False,39.09,240.35,363.17,Run_00152
1.0,0.1,70,3.0,True,True,32.21,120.36,181.75,Run_00153
1.0,0.1,70,3.0,True,False,37.34,117.09,177.72,Run_00154
1.0,0.1,70,3.0,False,True,33.35,261.81,393.67,Run_00155
1.0,0.1,70,3.0,False,False,39.09,240.35,363.17,Run_00156
1.0,0.1,80,1.0,True,True,33.54,187.27,282.73,Run_00157
1.0,0.1,80,1.0,True,False,39.28,180.72,274.26,Run_00158
1.0,0.1,80,1.0,False,True,33.48,262.17,394.22,Run_00159
1.0,0.1,80,1.0,False,False,39.36,241.08,364.27,Run_00160
1.0,0.1,80,2.0,True,True,33.63,144.72,218.47,Run_00161
1.0,0.1,80,2.0,True,False,39.13,140.72,213.52,Run_00162
1.0,0.1,80,2.0,False,True,33.48,262.17,394.22,Run_00163
1.0,0.1,80,2.0,False,False,39.36,241.08,364.27,Run_00164
1.0,0.1,80,3.0,True,True,32.31,120.36,181.75,Run_00165
1.0,0.1,80,3.0,True,False,37.74,117.81,178.83,Run_00166
1.0,0.1,80,3.0,False,True,33.48,262.17,394.22,Run_00167
1.0,0.1,80,3.0,False,False,39.36,241.08,364.27,Run_00168
1.0,0.2,20,1.0,True,True,34.53,191.99,289.87,Run_00169
1.0,0.2,20,1.0,True,False,35.17,132.36,200.99,Run_00170
1.0,0.2,20,1.0,False,True,34.38,262.90,395.31,Run_00171
1.0,0.2,20,1.0,False,False,35.00,170.90,258.23,Run_00172
1.0,0.2,20,2.0,True,True,34.34,147.63,222.86,Run_00173
1.0,0.2,20,2.0,True,False,35.78,96.72,146.76,Run_00174
1.0,0.2,20,2.0,False,True,34.38,262.90,395.31,Run_00175
1.0,0.2,20,2.0,False,False,35.00,170.90,258.23,Run_00176
1.0,0.2,20,3.0,True,True,33.47,125.81,189.99,Run_00177
1.0,0.2,20,3.0,True,False,35.12,78.91,119.95,Run_00178
1.0,0.2,20,3.0,False,True,34.38,262.90,395.31,Run_00179
1.0,0.2,20,3.0,False,False,35.00,170.90,258.23,Run_00180
1.0,0.2,30,1.0,True,True,34.31,191.63,289.32,Run_00181
1.0,0.2,30,1.0,True,False,36.22,134.90,204.73,Run_00182
1.0,0.2,30,1.0,False,True,34.16,262.17,394.22,Run_00183
1.0,0.2,30,1.0,False,False,35.91,175.63,265.37,Run_00184
1.0,0.2,30,2.0,True,True,34.20,148.36,223.95,Run_00185
1.0,0.2,30,2.0,True,False,36.74,102.18,155.04,Run_00186
1.0,0.2,30,2.0,False,True,34.16,262.17,394.22,Run_00187
1.0,0.2,30,2.0,False,False,35.91,175.63,265.37,Run_00188
1.0,0.2,30,3.0,True,True,33.32,125.09,188.89,Run_00189
1.0,0.2,30,3.0,True,False,36.50,84.72,128.60,Run_00190
1.0,0.2,30,3.0,False,True,34.16,262.17,394.22,Run_00191
1.0,0.2,30,3.0,False,False,35.91,175.63,265.37,Run_00192
1.0,0.2,40,1.0,True,True,34.18,189.08,285.48,Run_00193
1.0,0.2,40,1.0,True,False,36.89,139.99,212.46,Run_00194
1.0,0.2,40,1.0,False,True,34.07,262.17,394.22,Run_00195
1.0,0.2,40,1.0,False,False,36.60,181.45,274.16,Run_00196
1.0,0.2,40,2.0,True,True,34.01,149.45,225.60,Run_00197
1.0,0.2,40,2.0,True,False,37.14,106.54,161.66,Run_00198
1.0,0.2,40,2.0,False,True,34.07,262.17,394.22,Run_00199
1.0,0.2,40,2.0,False,False,36.60,181.45,274.16,Run_00200
1.0,0.2,40,3.0,True,True,33.08,122.90,185.60,Run_00201
1.0,0.2,40,3.0,True,False,36.59,89.81,136.33,Run_00202
1.0,0.2,40,3.0,False,True,34.07,262.17,394.22,Run_00203
1.0,0.2,40,3.0,False,False,36.60,181.45,274.16,Run_00204
1.0,0.2,50,1.0,True,True,34.12,189.81,286.58,Run_00205
1.0,0.2,50,1.0,True,False,37.20,144.36,219.08,Run_00206
1.0,0.2,50,1.0,False,True,34.01,263.26,395.86,Run_00207
1.0,0.2,50,1.0,False,False,36.91,186.54,281.85,Run_00208
1.0,0.2,50,2.0,True,True,34.07,148.72,224.50,Run_00209
1.0,0.2,50,2.0,True,False,37.68,109.09,165.52,Run_00210
1.0,0.2,50,2.0,False,True,34.01,263.26,395.86,Run_00211
1.0,0.2,50,2.0,False,False,36.91,186.54,281.85,Run_00212
1.0,0.2,50,3.0,True,True,33.26,122.54,185.05,Run_00213
1.0,0.2,50,3.0,True,False,36.90,91.63,139.09,Run_00214
1.0,0.2,50,3.0,False,True,34.01,263.26,395.86,Run_00215
1.0,0.2,50,3.0,False,False,36.91,186.54,281.85,Run_00216
1.0,0.2,60,1.0,True,True,34.11,189.81,286.58,Run_00217
1.0,0.2,60,1.0,True,False,37.97,147.99,224.60,Run_00218
1.0,0.2,60,1.0,False,True,33.93,263.63,396.41,Run_00219
1.0,0.2,60,1.0,False,False,37.43,192.36,290.64,Run_00220
1.0,0.2,60,2.0,True,True,34.08,148.36,223.95,Run_00221
1.0,0.2,60,2.0,True,False,38.47,113.81,172.69,Run_00222
1.0,0.2,60,2.0,False,True,33.93,263.63,396.41,Run_00223
1.0,0.2,60,2.0,False,False,37.43,192.36,290.64,Run_00224
1.0,0.2,60,3.0,True,True,32.98,120.72,182.30,Run_00225
1.0,0.2,60,3.0,True,False,37.53,93.09,141.30,Run_00226
1.0,0.2,60,3.0,False,True,33.93,263.63,396.41,Run_00227
1.0,0.2,60,3.0,False,False,37.43,192.36,290.64,Run_00228
1.0,0.2,70,1.0,True,True,33.97,190.17,287.13,Run_00229
1.0,0.2,70,1.0,True,False,37.89,149.08,226.25,Run_00230
1.0,0.2,70,1.0,False,True,33.84,262.90,395.31,Run_00231
1.0,0.2,70,1.0,False,False,37.65,194.90,294.49,Run_00232
1.0,0.2,70,2.0,True,True,33.98,149.45,225.60,Run_00233
1.0,0.2,70,2.0,True,False,38.30,114.54,173.80,Run_00234
1.0,0.2,70,2.0,False,True,33.84,262.90,395.31,Run_00235
1.0,0.2,70,2.0,False,False,37.65,194.90,294.49,Run_00236
1.0,0.2,70,3.0,True,True,33.06,121.81,183.95,Run_00237
1.0,0.2,70,3.0,True,False,37.59,92.00,139.64,Run_00238
1.0,0.2,70,3.0,False,True,33.84,262.90,395.31,Run_00239
1.0,0.2,70,3.0,False,False,37.65,194.90,294.49,Run_00240
1.0,0.2,80,1.0,True,True,33.97,189.81,286.58,Run_00241
1.0,0.2,80,1.0,True,False,38.45,149.08,226.25,Run_00242
1.0,0.2,80,1.0,False,True,33.80,262.90,395.31,Run_00243
1.0,0.2,80,1.0,False,False,37.97,197.45,298.34,Run_00244
1.0,0.2,80,2.0,True,True,33.93,148.36,223.95,Run_00245
1.0,0.2,80,2.0,True,False,38.40,115.27,174.90,Run_00246
1.0,0.2,80,2.0,False,True,33.80,262.90,395.31,Run_00247
1.0,0.2,80,2.0,False,False,37.97,197.45,298.34,Run_00248
1.0,0.2,80,3.0,True,True,33.24,122.18,184.50,Run_00249
1.0,0.2,80,3.0,True,False,37.58,93.81,142.40,Run_00250
1.0,0.2,80,3.0,False,True,33.80,262.90,395.31,Run_00251
1.0,0.2,80,3.0,False,False,37.97,197.45,298.34,Run_00252
1.0,0.3,20,1.0,True,True,35.08,194.54,292.52,Run_00253
1.0,0.3,20,1.0,True,False,32.68,97.45,147.38,Run_00254
1.0,0.3,20,1.0,False,True,34.77,260.72,392.03,Run_00255
1.0,0.3,20,1.0,False,False,32.67,122.90,185.70,Run_00256
1.0,0.3,20,2.0,True,True,34.94,153.45,230.74,Run_00257
1.0,0.3,20,2.0,True,False,33.03,71.63,108.27,Run_00258
1.0,0.3,20,2.0,False,True,34.77,260.72,392.03,Run_00259
1.0,0.3,20,2.0,False,False,32.67,122.90,185.70,Run_00260
1.0,0.3,20,3.0,True,True,34.01,124.72,188.34,Run_00261
1.0,0.3,20,3.0,True,False,33.25,56.36,85.68,Run_00262
1.0,0.3,20,3.0,False,True,34.77,260.72,392.03,Run_00263
1.0,0.3,20,3.0,False,False,32.67,122.90,185.70,Run_00264
1.0,0.3,30,1.0,True,True,34.94,194.54,293.71,Run_00265
1.0,0.3,30,1.0,True,False,33.86,101.81,154.51,Run_00266
1.0,0.3,30,1.0,False,True,34.64,261.81,393.67,Run_00267
1.0,0.3,30,1.0,False,False,33.73,129.45,195.59,Run_00268
1.0,0.3,30,2.0,True,True,34.65,150.54,227.25,Run_00269
1.0,0.3,30,2.0,True,False,34.35,74.54,113.11,Run_00270
1.0,0.3,30,2.0,False,True,34.64,261.81,393.67,Run_00271
1.0,0.3,30,2.0,False,False,33.73,129.45,195.59,Run_00272
1.0,0.3,30,3.0,True,True,33.76,125.09,188.89,Run_00273
1.0,0.3,30,3.0,True,False,34.46,60.36,91.62,Run_00274
1.0,0.3,30,3.0,False,True,34.64,261.81,393.67,Run_00275
1.0,0.3,30,3.0,False,False,33.73,129.45,195.59,Run_00276
1.0,0.3,40,1.0,True,True,34.87,193.45,292.07,Run_00277
1.0,0.3,40,1.0,True,False,34.68,104.36,158.38,Run_00278
1.0,0.3,40,1.0,False,True,34.48,261.44,393.13,Run_00279
1.0,0.3,40,1.0,False,False,34.21,135.99,205.48,Run_00280
1.0,0.3,40,2.0,True,True,34.56,152.36,229.99,Run_00281
1.0,0.3,40,2.0,True,False,35.30,79.63,120.83,Run_00282
1.0,0.3,40,2.0,False,True,34.48,261.44,393.13,Run_00283
1.0,0.3,40,2.0,False,False,34.21,135.99,205.48,Run_00284
1.0,0.3,40,3.0,True,True,33.95,124.36,187.79,Run_00285
1.0,0.3,40,3.0,True,False,35.32,64.72,98.25,Run_00286
1.0,0.3,40,3.0,False,True,34.48,261.44,393.13,Run_00287
1.0,0.3,40,3.0,False,False,34.21,135.99,205.48,Run_00288
1.0,0.3,50,1.0,True,True,34.74,193.45,292.07,Run_00289
1.0,0.3,50,1.0,True,False,35.25,106.54,161.69,Run_00290
1.0,0.3,50,1.0,False,True,34.41,261.08,392.58,Run_00291
1.0,0.3,50,1.0,False,False,34.66,138.18,208.78,Run_00292
1.0,0.3,50,2.0,True,True,34.52,151.99,229.44,Run_00293
1.0,0.3,50,2.0,True,False,35.81,82.54,125.25,Run_00294
1.0,0.3,50,2.0,False,True,34.41,261.08,392.58,Run_00295
1.0,0.3,50,2.0,False,False,34.66,138.18,208.78,Run_00296
1.0,0.3,50,3.0,True,True,33.84,125.09,188.89,Run_00297
1.0,0.3,50,3.0,True,False,35.85,65.45,99.35,Run_00298
1.0,0.3,50,3.0,False,True,34.41,261.08,392.58,Run_00299
1.0,0.3,50,3.0,False,False,34.66,138.18,208.78,Run_00300
1.0,0.3,60,1.0,True,True,34.60,193.08,291.52,Run_00301
1.0,0.3,60,1.0,True,False,34.87,108.72,165.00,Run_00302
1.0,0.3,60,1.0,False,True,34.28,261.44,393.13,Run_00303
1.0,0.3,60,1.0,False,False,34.81,142.54,215.37,Run_00304
1.0,0.3,60,2.0,True,True,34.52,152.36,229.99,Run_00305
1.0,0.3,60,2.0,True,False,35.25,84.00,127.45,Run_00306
1.0,0.3,60,2.0,False,True,34.28,261.44,393.13,Run_00307
1.0,0.3,60,2.0,False,False,34.81,142.54,215.37,Run_00308
1.0,0.3,60,3.0,True,True,33.75,124.36,187.79,Run_00309
1.0,0.3,60,3.0,True,False,35.41,67.27,102.64,Run_00310
1.0,0.3,60,3.0,False,True,34.28,261.44,393.13,Run_00311
1.0,0.3,60,3.0,False,False,34.81,142.54,215.37,Run_00312
1.0,0.3,70,1.0,True,True,34.53,193.08,291.52,Run_00313
1.0,0.3,70,1.0,True,False,35.04,108.00,163.89,Run_00314
1.0,0.3,70,1.0,False,True,34.20,261.81,393.67,Run_00315
1.0,0.3,70,1.0,False,False,34.94,144.72,218.67,Run_00316
1.0,0.3,70,2.0,True,True,34.47,152.72,230.54,Run_00317
1.0,0.3,70,2.0,True,False,35.50,84.36,128.00,Run_00318
1.0,0.3,70,2.0,False,True,34.20,261.81,393.67,Run_00319
1.0,0.3,70,2.0,False,False,34.94,144.72,218.67,Run_00320
1.0,0.3,70,3.0,True,True,33.73,125.45,189.44,Run_00321
1.0,0.3,70,3.0,True,False,35.72,68.00,103.56,Run_00322
1.0,0.3,70,3.0,False,True,34.20,261.81,393.67,Run_00323
1.0,0.3,70,3.0,False,False,34.94,144.72,218.67,Run_00324
1.0,0.3,80,1.0,True,True,34.45,192.72,290.97,Run_00325
1.0,0.3,80,1.0,True,False,35.07,108.00,163.89,Run_00326
1.0,0.3,80,1.0,False,True,34.16,261.81,393.67,Run_00327
1.0,0.3,80,1.0,False,False,35.04,145.45,219.77,Run_00328
1.0,0.3,80,2.0,True,True,34.45,151.63,228.89,Run_00329
1.0,0.3,80,2.0,True,False,35.60,83.63,126.90,Run_00330
1.0,0.3,80,2.0,False,True,34.16,261.81,393.67,Run_00331
1.0,0.3,80,2.0,False,False,35.04,145.45,219.77,Run_00332
1.0,0.3,80,3.0,True,True,33.73,125.45,189.44,Run_00333
1.0,0.3,80,3.0,True,False,35.68,68.00,103.56,Run_00334
1.0,0.3,80,3.0,False,True,34.16,261.81,393.67,Run_00335
1.0,0.3,80,3.0,False,False,35.04,145.45,219.77,Run_00336
1.0,0.4,20,1.0,True,True,35.48,195.99,294.71,Run_00337
1.0,0.4,20,1.0,True,False,31.52,84.00,126.93,Run_00338
1.0,0.4,20,1.0,False,True,35.06,258.90,389.30,Run_00339
1.0,0.4,20,1.0,False,False,31.43,105.45,159.21,Run_00340
1.0,0.4,20,2.0,True,True,35.37,154.54,232.38,Run_00341
1.0,0.4,20,2.0,True,False,32.22,59.63,90.06,Run_00342
1.0,0.4,20,2.0,False,True,35.06,258.90,389.30,Run_00343
1.0,0.4,20,2.0,False,False,31.43,105.45,159.21,Run_00344
1.0,0.4,20,3.0,True,True,34.82,125.81,189.99,Run_00345
1.0,0.4,20,3.0,True,False,32.34,48.00,72.59,Run_00346
1.0,0.4,20,3.0,False,True,35.06,258.90,389.30,Run_00347
1.0,0.4,20,3.0,False,False,31.43,105.45,159.21,Run_00348
1.0,0.4,30,1.0,True,True,35.24,195.26,294.81,Run_00349
1.0,0.4,30,1.0,True,False,32.33,84.72,127.95,Run_00350
1.0,0.4,30,1.0,False,True,34.72,258.17,388.20,Run_00351
1.0,0.4,30,1.0,False,False,32.13,106.90,161.40,Run_00352
1.0,0.4,30,2.0,True,True,35.00,153.45,231.64,Run_00353
1.0,0.4,30,2.0,True,False,32.87,61.45,92.81,Run_00354
1.0,0.4,30,2.0,False,True,34.72,258.17,388.20,Run_00355
1.0,0.4,30,2.0,False,False,32.13,106.90,161.40,Run_00356
1.0,0.4,30,3.0,True,True,34.44,125.45,189.44,Run_00357
1.0,0.4,30,3.0,True,False,33.13,50.91,77.28,Run_00358
1.0,0.4,30,3.0,False,True,34.72,258.17,388.20,Run_00359
1.0,0.4,30,3.0,False,False,32.13,106.90,161.40,Run_00360
1.0,0.4,40,1.0,True,True,34.98,194.17,293.17,Run_00361
1.0,0.4,40,1.0,True,False,32.61,83.27,125.76,Run_00362
1.0,0.4,40,1.0,False,True,34.46,259.26,389.84,Run_00363
1.0,0.4,40,1.0,False,False,32.50,108.00,163.05,Run_00364
1.0,0.4,40,2.0,True,True,34.72,151.99,229.44,Run_00365
1.0,0.4,40,2.0,True,False,33.31,62.54,94.45,Run_00366
1.0,0.4,40,2.0,False,True,34.46,259.26,389.84,Run_00367
1.0,0.4,40,2.0,False,False,32.50,108.00,163.05,Run_00368
1.0,0.4,40,3.0,True,True,34.20,126.54,191.09,Run_00369
1.0,0.4,40,3.0,True,False,33.41,50.18,76.17,Run_00370
1.0,0.4,40,3.0,False,True,34.46,259.26,389.84,Run_00371
1.0,0.4,40,3.0,False,False,32.50,108.00,163.05,Run_00372
1.0,0.4,50,1.0,True,True,34.77,193.81,292.62,Run_00373
1.0,0.4,50,1.0,True,False,32.85,81.09,122.46,Run_00374
1.0,0.4,50,1.0,False,True,34.34,258.54,388.75,Run_00375
1.0,0.4,50,1.0,False,False,32.65,108.00,163.05,Run_00376
1.0,0.4,50,2.0,True,True,34.67,152.36,229.99,Run_00377
1.0,0.4,50,2.0,True,False,33.47,64.72,97.75,Run_00378
1.0,0.4,50,2.0,False,True,34.34,258.54,388.75,Run_00379
1.0,0.4,50,2.0,False,False,32.65,108.00,163.05,Run_00380
1.0,0.4,50,3.0,True,True,34.13,125.45,189.44,Run_00381
1.0,0.4,50,3.0,True,False,33.63,50.91,77.28,Run_00382
1.0,0.4,50,3.0,False,True,34.34,258.54,388.75,Run_00383
1.0,0.4,50,3.0,False,False,32.65,108.00,163.05,Run_00384
