Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.256430114614043,Digging,Traveling,0.0,0.0,4.256430114614043,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.206509881093977,Digging,Idle,0.0,0.0,4.206509881093977,Digging,Idle,0.0
3,08:30,7.999999999999999,1.9999999999999998,0.0,Charging,Serving CEV,0.0,0.0,4.306450157338489,Digging,Idle,-1.9999999999999998
4,08:45,0.0,1.9999999999999998,4.306450157338489,Digging,Idle,0.0,0.0,4.326852377450038,Digging,Idle,-1.9999999999999998
5,09:00,0.0,1.9999999999999998,4.326852377450038,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,2.220446049250313e-16
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,8.00000000000001,4.000000000000003,0.0,Charging,Serving CEV,2.6645352591003757e-15
7,09:30,4.178947368421149,5.044736842105287,0.0,Charging,Serving CEV,0.0,4.000000000000003,3.7944341811782083,Traveling,Idle,-1.0447368421052845
8,09:45,0.0,5.044736842105287,3.7944341811782083,Traveling,Idle,0.0,4.000000000000003,4.306290298720717,Digging,Idle,-1.0447368421052845
9,10:00,0.0,5.044736842105287,2.6287305789266453,Loading/Swinging,Idle,7.999999949931102,5.999999987482778,0.0,Charging,Serving CEV,0.9552631453774909
10,10:15,0.0,5.044736842105287,4.306290298720717,Digging,Idle,0.0,5.999999987482778,4.31912598436105,Digging,Idle,0.9552631453774909
11,10:30,0.0,5.044736842105287,4.31912598436105,Digging,Idle,0.0,5.999999987482778,4.376623817481726,Digging,Idle,0.9552631453774909
12,10:45,8.0,7.044736842105287,0.0,Charging,Serving CEV,8.0,7.999999987482778,0.0,Charging,Serving CEV,0.9552631453774909
13,11:00,0.0,7.044736842105287,4.376623817481726,Digging,Idle,0.0,7.999999987482778,2.6287305789266453,Loading/Swinging,Traveling,0.9552631453774909
14,11:15,0.0,7.044736842105287,3.735956033804701,Traveling,Idle,0.0,7.999999987482778,3.735956033804701,Traveling,Charging (grid),0.9552631453774909
15,11:30,0.0,7.044736842105287,4.292941365286017,Digging,Idle,0.0,7.999999987482778,4.292941365286017,Digging,Charging (grid),0.9552631453774909
16,11:45,0.0,7.044736842105287,4.3663761171609945,Digging,Idle,0.0,7.999999987482778,4.3663761171609945,Digging,Charging (grid),0.9552631453774909
17,12:00,8.0,9.044736842105287,0.0,Charging,Serving CEV,0.0,7.999999987482778,0.0,,Charging (grid),-1.044736854622509
18,12:15,8.0,11.044736842105287,0.0,Charging,Serving CEV,0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
19,12:30,0.0,11.044736842105287,0.0,,Traveling,0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
20,12:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
21,13:00,0.0,11.044736842105287,0.0,,Charging (grid),0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
22,13:15,0.0,11.044736842105287,0.0,,Charging (grid),0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
23,13:30,0.0,11.044736842105287,0.0,,Charging (grid),0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
24,13:45,0.0,11.044736842105287,0.0,,Charging (grid),0.0,7.999999987482778,0.0,,Charging (grid),-3.044736854622509
25,14:00,0.0,11.044736842105287,4.340885683117001,Digging,Charging (grid),0.0,7.999999987482778,4.340885683117001,Digging,Charging (grid),-3.044736854622509
26,14:15,0.0,11.044736842105287,4.141203911696517,Digging,Charging (grid),0.0,7.999999987482778,4.141203911696517,Digging,Charging (grid),-3.044736854622509
27,14:30,0.0,11.044736842105287,3.7282433914787423,Traveling,Charging (grid),0.0,7.999999987482778,3.7282433914787423,Traveling,Charging (grid),-3.044736854622509
28,14:45,0.0,11.044736842105287,4.31906856733142,Digging,Charging (grid),0.0,7.999999987482778,2.69178589729914,Loading/Swinging,Traveling,-3.044736854622509
29,15:00,0.0,11.044736842105287,0.0,Idle,Charging (grid),8.0,9.999999987482777,0.0,Charging,Serving CEV,-1.04473685462251
30,15:15,0.0,11.044736842105287,2.69178589729914,Loading/Swinging,Charging (grid),0.0,9.999999987482777,2.7231512477001116,Loading/Swinging,Idle,-1.04473685462251
31,15:30,0.0,11.044736842105287,2.7231512477001116,Loading/Swinging,Charging (grid),0.0,9.999999987482777,4.31906856733142,Digging,Idle,-1.04473685462251
32,15:45,0.0,11.044736842105287,2.6747033578690123,Loading/Swinging,Charging (grid),8.0,11.999999987482777,0.0,Charging,Serving CEV,0.95526314537749
33,16:00,0.0,11.044736842105287,3.8365944828957756,Traveling,Traveling,0.0,11.999999987482777,2.6747033578690123,Loading/Swinging,Idle,0.95526314537749
34,16:15,7.999999999999972,13.04473684210528,0.0,Charging,Serving CEV,0.0,11.999999987482777,3.8365944828957756,Traveling,Idle,-1.0447368546225029
35,16:30,0.0,13.04473684210528,2.7718140401258657,Loading/Swinging,Idle,0.0,11.999999987482777,2.7718140401258657,Loading/Swinging,Idle,-1.0447368546225029
36,16:45,0.0,13.04473684210528,2.778763342501045,Loading/Swinging,Idle,0.0,11.999999987482777,2.778763342501045,Loading/Swinging,Idle,-1.0447368546225029
37,17:00,0.0,13.04473684210528,0.0,,Idle,8.0,13.999999987482777,0.0,Charging,Serving CEV,0.9552631453774971
38,17:15,0.0,13.04473684210528,0.0,,Idle,8.0,15.999999987482777,0.0,Charging,Serving CEV,2.955263145377497
39,17:30,0.0,13.04473684210528,0.0,,Idle,8.0,17.999999987482777,0.0,Charging,Serving CEV,4.955263145377497
40,17:45,0.0,13.04473684210528,0.0,,Idle,8.0,19.999999987482777,0.0,Charging,Serving CEV,6.955263145377497
41,18:00,0.0,13.04473684210528,0.0,,Idle,3.076773557368554,20.769193376824916,0.0,Charging,Serving CEV,7.724456534719636
42,18:15,0.0,13.04473684210528,0.0,,Idle,0.0,20.769193376824916,0.0,,Traveling,7.724456534719636
43,18:30,0.0,13.04473684210528,0.0,,Idle,0.0,20.769193376824916,0.0,,Idle,7.724456534719636
44,18:45,8.0,15.04473684210528,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,5.724456534719636
45,19:00,8.0,17.04473684210528,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,3.7244565347196357
46,19:15,0.0,17.04473684210528,0.0,,Idle,0.0,20.769193376824916,0.0,,Idle,3.7244565347196357
47,19:30,8.0,19.04473684210528,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,1.7244565347196357
48,19:45,8.0,21.04473684210528,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,-0.27554346528036433
49,20:00,0.13894736842113645,21.079473684210566,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,-0.31028030738564993
50,20:15,8.0,23.079473684210566,0.0,Charging,Serving CEV,0.0,20.769193376824916,0.0,,Idle,-2.31028030738565
