replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45
08:00,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.5,247.5,245.717,245.717,245.717,245.717,243.612,243.612,243.612,243.612,243.612,241.507,239.57,237.465,235.36,233.254,231.149,231.149,231.149,231.149,231.149,231.149,231.149,231.149,231.149,230.845,230.845,230.845,230.845,228.74,226.635,224.529,222.424,219.924,219.924,219.924,219.924,219.924,219.924,219.924,219.924,219.924,219.924,219.924,219.924,220.608,221.291,221.975,222.658,223.342,224.025,224.709,225.392,226.076,226.76,227.443,228.127,228.81,229.494,230.177,230.861,231.544,232.228,232.911,233.595,234.279,234.962,235.646,236.329,237.013,237.696,238.38,239.063,239.747,240.43,241.114,241.797,242.481,243.165,243.848,244.532,245.215,245.899,246.582,247.266,247.949,248.633,249.316,250.0
08:15,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.5,245.395,245.395,245.395,245.395,243.289,243.289,243.289,241.184,239.079,236.974,234.868,232.763,231.156,231.156,231.156,231.156,231.156,229.087,229.087,227.826,227.826,227.826,226.163,226.163,226.163,226.163,226.163,224.058,222.432,222.432,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,219.932,220.615,221.298,221.982,222.665,223.348,224.032,224.715,225.399,226.082,226.765,227.449,228.132,228.815,229.499,230.182,230.866,231.549,232.232,232.916,233.599,234.282,234.966,235.649,236.333,237.016,237.699,238.383,239.066,239.749,240.433,241.116,241.8,242.483,243.166,243.85,244.533,245.216,245.9,246.583,247.267,247.95,248.633,249.317,250.0
08:30,250.0,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.352,247.352,247.352,247.352,245.246,244.829,244.829,244.829,244.829,244.829,244.829,244.829,243.264,241.158,239.053,236.948,236.948,236.948,236.948,236.948,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,234.843,232.906,230.8,228.695,226.59,224.485,222.379,219.879,219.879,219.879,219.879,219.879,220.564,221.249,221.933,222.618,223.302,223.987,224.671,225.356,226.04,226.725,227.41,228.094,228.779,229.463,230.148,230.832,231.517,232.201,232.886,233.571,234.255,234.94,235.624,236.309,236.993,237.678,238.362,239.047,239.732,240.416,241.101,241.785,242.47,243.154,243.839,244.524,245.208,245.893,246.577,247.262,247.946,248.631,249.315,250.0
08:45,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,245.395,245.395,245.395,243.289,243.289,243.289,243.289,243.289,241.184,239.079,236.974,234.868,232.866,232.866,232.866,232.866,232.866,232.866,232.866,230.761,230.761,230.761,230.761,228.655,226.55,226.55,226.55,226.55,224.445,222.421,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,219.921,220.604,221.288,221.972,222.655,223.339,224.022,224.706,225.39,226.073,226.757,227.441,228.124,228.808,229.491,230.175,230.859,231.542,232.226,232.909,233.593,234.277,234.96,235.644,236.328,237.011,237.695,238.378,239.062,239.746,240.429,241.113,241.797,242.48,243.164,243.847,244.531,245.215,245.898,246.582,247.266,247.949,248.633,249.316,250.0
09:00,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,247.5,247.5,245.395,245.395,245.395,245.395,245.395,243.289,241.184,239.079,236.974,234.868,233.34,233.34,233.34,233.34,233.34,233.34,233.34,233.34,231.235,231.235,231.235,231.235,229.129,229.129,229.129,229.129,227.024,224.919,222.814,222.493,222.493,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,220.675,221.357,222.039,222.721,223.403,224.085,224.767,225.449,226.131,226.813,227.495,228.177,228.859,229.541,230.223,230.905,231.587,232.269,232.951,233.633,234.315,234.997,235.679,236.361,237.043,237.725,238.407,239.089,239.771,240.452,241.134,241.816,242.498,243.18,243.862,244.544,245.226,245.908,246.59,247.272,247.954,248.636,249.318,250.0
09:15,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,247.048,247.048,247.048,244.943,244.943,244.943,244.943,244.943,244.943,244.943,243.006,240.901,238.795,236.69,234.585,232.48,232.48,232.48,232.48,232.48,232.48,232.48,232.48,232.48,232.48,230.374,230.374,230.374,228.269,226.164,224.059,222.493,222.493,222.493,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,220.675,221.357,222.039,222.721,223.403,224.085,224.767,225.449,226.131,226.813,227.495,228.177,228.859,229.541,230.223,230.905,231.587,232.269,232.951,233.633,234.315,234.997,235.679,236.361,237.043,237.725,238.407,239.089,239.771,240.452,241.134,241.816,242.498,243.18,243.862,244.544,245.226,245.908,246.59,247.272,247.954,248.636,249.318,250.0
09:30,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,245.666,245.666,245.666,245.666,245.666,243.56,243.56,243.56,243.56,243.56,241.623,239.518,237.413,235.308,233.202,231.097,231.097,231.097,231.097,231.097,228.992,228.992,228.992,228.992,228.992,228.992,228.992,228.688,226.583,224.478,222.372,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,219.872,220.557,221.242,221.926,222.611,223.296,223.981,224.665,225.35,226.035,226.72,227.404,228.089,228.774,229.458,230.143,230.828,231.513,232.197,232.882,233.567,234.251,234.936,235.621,236.306,236.99,237.675,238.36,239.044,239.729,240.414,241.099,241.783,242.468,243.153,243.838,244.522,245.207,245.892,246.576,247.261,247.946,248.631,249.315,250.0
09:45,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,245.786,245.786,245.786,245.786,245.786,243.681,243.681,243.681,243.681,243.681,241.744,239.639,237.533,235.428,233.323,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,231.218,230.914,228.809,226.703,224.598,222.493,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,219.993,220.675,221.357,222.039,222.721,223.403,224.085,224.767,225.449,226.131,226.813,227.495,228.177,228.859,229.541,230.223,230.905,231.587,232.269,232.95,233.632,234.314,234.996,235.678,236.36,237.042,237.724,238.406,239.088,239.77,240.452,241.134,241.816,242.498,243.18,243.862,244.544,245.226,245.908,246.59,247.272,247.954,248.636,249.318,250.0
10:00,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,247.5,245.729,245.729,245.729,243.624,243.624,243.624,243.624,243.624,243.624,241.687,239.582,237.476,235.371,233.266,231.161,231.161,231.161,231.161,231.161,229.055,229.055,229.055,229.055,228.752,228.752,226.646,226.646,224.541,222.436,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,219.936,220.619,221.302,221.986,222.669,223.352,224.036,224.719,225.402,226.085,226.769,227.452,228.135,228.818,229.502,230.185,230.868,231.552,232.235,232.918,233.601,234.285,234.968,235.651,236.334,237.018,237.701,238.384,239.068,239.751,240.434,241.117,241.801,242.484,243.167,243.851,244.534,245.217,245.9,246.584,247.267,247.95,248.633,249.317,250.0
10:15,250.0,250.0,250.0,250.0,250.0,247.5,247.5,247.5,247.5,245.395,245.395,245.395,245.395,243.578,243.578,243.578,243.578,243.578,243.578,243.443,241.338,239.233,237.127,235.022,235.022,235.022,235.022,232.917,232.917,232.917,232.917,232.917,230.811,230.811,230.811,228.706,226.601,224.496,222.39,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,219.89,220.575,221.259,221.943,222.628,223.312,223.996,224.681,225.365,226.049,226.733,227.418,228.102,228.786,229.471,230.155,230.839,231.524,232.208,232.892,233.577,234.261,234.945,235.63,236.314,236.998,237.682,238.367,239.051,239.735,240.42,241.104,241.788,242.473,243.157,243.841,244.526,245.21,245.894,246.578,247.263,247.947,248.631,249.316,250.0
