Time_Period,MCS_1_A0_kWh,MCS_1_A1S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,248.83584487534515
4,247.89473684210526,248.83584487534515
5,247.89473684210526,248.83584487534515
6,247.89473684210526,246.7305817174504
7,247.89473684210526,246.7305817174504
8,245.78947368421052,246.7305817174504
9,243.68421052631578,244.62531855955567
10,243.68421052631578,244.62531855955567
11,243.68421052631578,244.62531855955567
12,243.68421052631578,244.62531855955567
13,241.57894736842104,242.88113573407088
14,241.57894736842104,242.88113573407088
15,241.57894736842104,242.88113573407088
16,241.57894736842104,242.88113573407088
17,241.57894736842104,242.88113573407088
18,239.4736842105263,240.77587257617614
19,237.36842105263156,238.6706094182814
20,237.36842105263156,236.56534626038666
21,237.83840910416308,236.56534626038666
22,238.30839715569456,237.03912200862155
23,238.77838520722608,237.51289775685643
24,239.24837325875757,237.98667350509132
25,239.71836131028908,238.4604492533262
26,240.18834936182057,238.9342250015611
27,240.6583374133521,239.41437357039234
28,241.12832546488357,239.90955815030392
29,241.59831351641506,240.4047427302155
30,242.06830156794658,240.89992731012708
31,242.53828961947806,241.39511189003866
32,243.00827767100958,241.89029646995024
33,243.47826572254107,242.38548104986182
34,243.47826572254107,242.38548104986182
35,241.37300256464633,241.00423305452725
36,241.37300256464633,241.00423305452725
37,241.37300256464633,241.00423305452725
38,239.84684152208777,240.90579458336757
39,239.84684152208777,238.80571239763913
40,239.84684152208777,236.81097988109852
41,237.74157836419303,234.81070264512698
42,235.6363152062983,232.70543948723224
43,233.53105204840355,230.6001763293375
44,231.4257888905088,228.82179756890386
45,229.32052573261407,228.82179756890386
46,229.32052573261407,228.82179756890386
47,229.32052573261407,228.82179756890386
48,229.32052573261407,228.82179756890386
49,229.32052573261407,228.82179756890386
50,229.32052573261407,228.82179756890386
51,229.32052573261407,228.82179756890386
52,229.32052573261407,228.82179756890386
53,229.32052573261407,228.82179756890386
54,229.7905137841456,229.31698214881544
55,230.26050183567708,229.81216672872702
56,230.73048988720856,230.3073513086386
57,231.20047793874008,230.80253588855018
58,231.67046599027157,231.29772046846176
59,232.14045404180308,231.79290504837334
60,232.61044209333457,232.28808962828492
61,233.08043014486609,232.7832742081965
62,233.55041819639757,233.16372428300605
63,234.02040624792906,233.65890886291763
64,234.49039429946058,234.1540934428292
65,234.96038235099206,234.1540934428292
66,235.43037040252358,234.6492780227408
67,235.90035845405507,235.14446260265237
68,236.37034650558655,235.63964718256395
69,236.84033455711807,236.13483176247553
70,237.31032260864956,236.6300163423871
71,237.78031066018104,237.1252009222987
72,238.25029871171256,237.62038550221027
73,238.72028676324405,238.11557008212185
74,239.19027481477553,238.61075466203343
75,239.66026286630705,239.105939241945
76,240.13025091783854,239.6011238218566
77,240.60023896937005,240.09630840176817
78,241.07022702090154,240.59149298167975
79,241.54021507243303,241.08667756159133
80,242.01020312396454,241.5818621415029
81,242.48019117549603,242.0770467214145
82,242.95017922702752,242.57223130132607
83,243.42016727855903,243.06741588123765
84,243.89015533009052,243.56260046114923
85,244.360143381622,244.0577850410608
86,244.83013143315353,244.5529696209724
87,245.300119484685,245.04815420088397
88,245.77010753621653,245.54333878079555
89,246.24009558774802,246.03852336070713
90,246.7100836392795,246.53370794061885
91,247.18007169081102,247.0288925205296
92,247.6500597423425,247.52407710044133
93,248.120047793874,248.01926168035308
94,248.5900358454055,248.51444626026478
95,249.060023896937,249.00963084017653
96,249.53001194846848,249.50481542008825
97,250.0,250.0
