Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,248.8114404432133,250.0
4,248.8114404432133,250.0
5,248.8114404432133,250.0
6,246.89604607085644,247.89473684210526
7,246.89604607085644,245.78947368421052
8,244.89749342009424,245.78947368421052
9,244.89749342009424,243.68421052631578
10,244.89749342009424,243.68421052631578
11,244.89749342009424,243.68421052631578
12,244.89749342009424,243.68421052631578
13,242.7922302621995,241.57894736842104
14,242.7922302621995,241.57894736842104
15,242.7922302621995,242.01107362318723
16,242.7922302621995,242.44319987795342
17,242.7922302621995,242.8795468117053
18,240.68696710430476,243.31589374545717
19,238.91020810153466,243.75224067920905
20,238.91020810153466,244.19193172713705
21,239.36166635367508,244.63162277506504
22,239.8131246058155,245.07131382299303
23,240.2645828579559,245.51100487092103
24,240.7160411100963,245.51100487092103
25,241.16749936223673,243.4057417130263
26,241.61895761437714,243.4057417130263
27,242.07041586651755,243.4057417130263
28,242.52187411865796,243.4057417130263
29,242.9737818026487,243.4057417130263
30,243.42710222902167,241.30047855513155
31,243.88120358307782,241.30047855513155
32,244.33530493713397,241.30047855513155
33,244.7909655401898,239.76729445085766
34,244.7909655401898,239.76729445085766
35,242.68570238229506,239.76729445085766
36,242.68570238229506,239.76729445085766
37,242.68570238229506,239.76729445085766
38,240.58043922440032,237.66203129296292
39,238.8939572299405,235.55676813506818
40,236.78869407204576,233.45150497717344
41,234.68343091415102,231.3462418192787
42,232.57816775625628,229.24097866138396
43,230.89407678089543,227.98906719219858
44,230.89407678089543,227.98906719219858
45,230.89407678089543,227.98906719219858
46,230.89407678089543,227.98906719219858
47,230.89407678089543,227.98906719219858
48,230.89407678089543,227.98906719219858
49,230.89407678089543,227.98906719219858
50,230.89407678089543,227.98906719219858
51,230.89407678089543,227.98906719219858
52,230.89407678089543,227.98906719219858
53,230.89407678089543,227.98906719219858
54,231.34973738395126,228.48931566510316
55,231.8053979870071,228.98956413800775
56,232.26105859006293,229.48981261091234
57,232.71671919311876,229.99006108381693
58,233.1723797961746,230.4903095567215
59,233.62804039923043,230.9905580296261
60,234.08370100228626,231.4908065025307
61,234.5393616053421,231.99105497543528
62,234.5393616053421,232.49130344833986
63,234.99502220839793,232.99155192124445
64,235.41886070221335,233.49180039414904
65,235.41886070221335,233.99204886705354
66,235.87452130526918,234.49229733995813
67,236.33018190832502,234.99254581286272
68,236.78584251138085,235.4927942857673
69,237.24150311443668,235.9930427586719
70,237.69716371749251,236.49329123157648
71,238.15282432054835,236.99353970448107
72,238.60848492360418,237.49378817738565
73,239.06414552666,237.99403665029024
74,239.51980612971585,238.49428512319483
75,239.97546673277168,238.99453359609942
76,240.4311273358275,239.494782069004
77,240.88678793888334,239.9950305419086
78,241.34244854193918,240.49527901481318
79,241.798109144995,240.99552748771777
80,242.25376974805084,241.49577596062235
81,242.70943035110668,241.99602443352694
82,243.1650909541625,242.49627290643153
83,243.62075155721834,242.99652137933612
84,244.07641216027417,243.4967698522407
85,244.53207276333,243.9970183251453
86,244.98773336638584,244.49726679804988
87,245.44339396944167,244.99751527095447
88,245.8990545724975,245.49776374385905
89,246.35471517555334,245.99801221676364
90,246.81037577860917,246.49826068966794
91,247.266036381665,246.99850916257253
92,247.72169698472084,247.49875763547706
93,248.17735758777667,247.99900610838165
94,248.6330181908325,248.49925458128624
95,249.08867879388833,248.99950305419082
96,249.54433939694417,249.4997515270954
97,250.0,250.0
