Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,250.0,250.0
5,250.0,250.0
6,247.89473684210526,250.0
7,247.89473684210526,250.0
8,247.89473684210526,250.0
9,245.78947368421052,250.0
10,243.68421052631575,250.0
11,243.68421052631575,247.89473684210526
12,243.68421052631575,247.89473684210526
13,241.57894736841484,247.89473684210526
14,241.57894736841484,245.78947368421052
15,241.57894736841484,243.68421052631578
16,241.57894736841484,243.68421052631578
17,241.57894736841484,243.68421052631578
18,239.4736842105201,241.57894736842104
19,238.96342116333938,239.4736842105263
20,238.96342116333938,237.36842105263156
21,239.4151152860073,237.36842105263156
22,239.86680940867524,237.82270123995073
23,240.31850353134317,238.2769814272699
24,240.7701976540111,238.73126161458907
25,241.22189177667903,239.18554180190824
26,241.67358589934696,239.6398219892274
27,242.12549735245008,240.09410217654658
28,242.5774088055532,240.54838236386576
29,243.02932025865633,241.00266255118493
30,243.48123171175945,241.4569427385041
31,243.93314316486257,241.91122292582327
32,244.3850546179657,242.36550311314244
33,244.83696607106882,242.8197833004616
34,244.83696607106882,242.8197833004616
35,242.76316878511662,242.41880048348034
36,242.76316878511662,242.41880048348034
37,242.76316878511662,242.41880048348034
38,240.65790562722188,242.41476697754638
39,238.74132213829623,240.30950381965164
40,236.73693179560811,238.2042406617569
41,234.63166863771337,236.09897750386216
42,232.52640547981864,233.99371434596742
43,230.74824319868588,231.88845118807268
44,230.74824319868588,230.33741694046256
45,230.74824319868588,230.33741694046256
46,230.74824319868588,230.33741694046256
47,230.74824319868588,230.33741694046256
48,230.74824319868588,230.33741694046256
49,230.74824319868588,230.33741694046256
50,230.74824319868588,230.33741694046256
51,230.74824319868588,230.33741694046256
52,230.74824319868588,230.33741694046256
53,230.74824319868588,230.33741694046256
54,231.200154651789,230.79169712778173
55,231.65206610489213,231.2459773151009
56,232.10397755799525,231.70025750242007
57,232.55588901109837,232.15453768973924
58,233.0078004642015,232.6088178770584
59,233.45971191730462,233.06309806437758
60,233.91162337040774,233.51737825169675
61,234.36353482351086,233.97165843901593
62,234.63501059449396,234.4259386263351
63,235.08692204759708,234.88021881365427
64,235.5388335007002,235.33449900097344
65,235.5388335007002,235.4630340057862
66,235.99074495380333,235.91731419310537
67,236.44265640690645,236.37159438042454
68,236.89456786000957,236.8258745677437
69,237.3464793131127,237.28015475506288
70,237.79839076621582,237.73443494238205
71,238.25030221931894,238.18871512970122
72,238.70221367242206,238.6429953170204
73,239.15412512552518,239.09727550433956
74,239.6060365786283,239.55155569165873
75,240.05794803173143,240.0058358789779
76,240.50985948483455,240.46011606629708
77,240.96177093793767,240.91439625361625
78,241.4136823910408,241.36867644093542
79,241.86559384414392,241.8229566282546
80,242.31750529724704,242.27723681557376
81,242.76941675035016,242.73151700289293
82,243.22132820345328,243.1857971902121
83,243.6732396565564,243.64007737753127
84,244.12515110965953,244.09435756485044
85,244.57706256276265,244.5486377521696
86,245.02897401586577,245.00291793948878
87,245.4808854689689,245.45719812680795
88,245.93279692207201,245.91147831412712
89,246.38470837517514,246.3657585014463
90,246.83661982827817,246.82003868876572
91,247.2885312813813,247.27431887608336
92,247.74044273448442,247.7285990634028
93,248.1923541875875,248.18287925072224
94,248.64426564069063,248.63715943804166
95,249.09617709379373,249.09143962536112
96,249.54808854689688,249.54571981268055
97,250.0,250.0
