Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,4.6773,Digging,Traveling,0.0,0.0,4.4919,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.6773,Digging,Idle,4.9234736842235085,1.2308684210558771,1.3131,Charging,Serving CEV,0.0,0.0,3.4832,Digging,Traveling,1.2308684210558771,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,4.132792360480239e-12,1.2308684210569103,5.2098,Digging,Idle,0.0,0.0,4.2582,Digging,Idle,-0.7691315789430897,-2.0
4,08:45,0.0,2.0,4.78,Digging,Idle,-2.9642954757491036e-14,1.230868421056903,5.1226,Digging,Idle,0.0,0.0,4.8277,Digging,Idle,-0.769131578943097,-2.0
5,09:00,0.0,2.0,4.2026,Digging,Idle,0.0,1.230868421056903,4.78,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-0.769131578943097,0.0
6,09:15,0.0,2.0,4.5506,Traveling,Idle,8.0,3.230868421056903,0.0,Charging,Serving CEV,0.0,2.0,5.3364,Traveling,Idle,1.2308684210569032,0.0
7,09:30,8.0,4.0,0.0262,Charging,Serving CEV,8.000000000005013,5.230868421058156,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,1.2308684210581564,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,5.230868421058156,4.7093,Traveling,Idle,0.0,4.0,4.6773,Digging,Idle,-0.7691315789418365,-1.999999999999993
9,10:00,0.0,5.999999999999993,4.2907,Digging,Idle,0.0,5.230868421058156,4.4919,Digging,Idle,0.0,4.0,4.3319,Loading/Swinging,Idle,-0.7691315789418365,-1.999999999999993
10,10:15,0.0,5.999999999999993,3.4832,Digging,Idle,0.0,5.230868421058156,5.1226,Digging,Idle,8.000000000000039,6.00000000000001,0.0,Charging,Serving CEV,-0.7691315789418365,1.687538997430238e-14
11,10:30,0.0,5.999999999999993,4.9634,Digging,Idle,0.0,5.230868421058156,4.7425,Digging,Idle,0.0,6.00000000000001,3.4832,Digging,Idle,-0.7691315789418365,1.687538997430238e-14
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,7.802975069264202,7.181612188374207,0.0,Charging,Serving CEV,8.0,8.00000000000001,0.0,Charging,Serving CEV,-0.8183878116257857,1.7763568394002505e-14
13,11:00,0.0,7.999999999999993,4.6773,Digging,Idle,0.0,7.181612188374207,4.7653,Digging,Idle,0.0,8.00000000000001,3.7992,Loading/Swinging,Traveling,-0.8183878116257857,1.7763568394002505e-14
14,11:15,0.0,7.999999999999993,5.3364,Traveling,Idle,0.0,7.181612188374207,4.7746,Traveling,Idle,0.0,8.00000000000001,4.7175,Traveling,Charging (grid),-0.8183878116257857,1.7763568394002505e-14
15,11:30,0.0,7.999999999999993,4.8544,Digging,Idle,0.0,7.181612188374207,4.7653,Digging,Idle,0.0,8.00000000000001,5.2098,Digging,Charging (grid),-0.8183878116257857,1.7763568394002505e-14
16,11:45,0.0,7.999999999999993,5.2098,Digging,Idle,0.0,7.181612188374207,4.8277,Digging,Idle,0.0,8.00000000000001,5.1226,Digging,Charging (grid),-0.8183878116257857,1.7763568394002505e-14
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.637001312108604,9.090862516401359,0.0,Charging,Serving CEV,0.0,8.00000000000001,0.0,,Charging (grid),-0.9091374835986343,-1.9999999999999822
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.247736773046961,10.652796709663098,0.0,Charging,Serving CEV,0.0,8.00000000000001,0.0,,Charging (grid),-1.3472032903368945,-3.9999999999999822
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.652796709663098,0.0,,Traveling,0.0,8.00000000000001,0.0,,Charging (grid),-1.3472032903368945,-3.9999999999999822
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.652796709663098,0.0,,Charging (grid),0.0,8.00000000000001,0.0,,Charging (grid),-1.3472032903368945,-3.9999999999999822
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.652796709663098,0.0,,Charging (grid),0.0,8.00000000000001,0.0,,Charging (grid),-1.3472032903368945,-3.9999999999999822
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.652796709663098,0.0,,Charging (grid),0.0,8.00000000000001,0.0,,Charging (grid),-1.3472032903368945,-3.9999999999999822
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.652796709663098,0.0,,Charging (grid),0.0,8.00000000000001,0.0,,Traveling,-1.3472032903368945,-3.9999999999999822
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.652796709663098,0.0,,Charging (grid),8.0,10.00000000000001,0.0,Charging,Serving CEV,-1.3472032903368945,-1.9999999999999822
25,14:00,0.0,11.999999999999993,4.7843,Digging,Charging (grid),0.0,10.652796709663098,3.2655,Loading/Swinging,Charging (grid),0.0,10.00000000000001,4.2026,Digging,Idle,-1.3472032903368945,-1.9999999999999822
