Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.764336498431121,Digging,Traveling,0.0,0.0,4.764336498431121,Digging,Idle,0.0
2,08:15,5.015091050980127,1.2537727627450317,0.0,Charging,Serving CEV,0.0,0.0,2.921367853046169,Loading/Swinging,Idle,-1.2537727627450317
3,08:30,0.0,1.2537727627450317,4.989984663182659,Digging,Idle,0.0,0.0,3.2437673762908994,Loading/Swinging,Idle,-1.2537727627450317
4,08:45,-1.3491430195244902e-12,1.2537727627446944,4.6363591868503535,Digging,Idle,0.0,0.0,4.989984663182659,Digging,Idle,-1.2537727627446944
5,09:00,8.000000000000375,3.253772762744788,0.0,Charging,Serving CEV,0.0,0.0,0.0,Idle,Traveling,-3.253772762744788
6,09:15,0.0,3.253772762744788,4.517112418656664,Digging,Idle,0.0,0.0,4.9943834316994495,Traveling,Idle,-3.253772762744788
7,09:30,0.0,3.253772762744788,4.9943834316994495,Traveling,Idle,0.0,0.0,4.6363591868503535,Digging,Idle,-3.253772762744788
8,09:45,7.99999999999356,5.253772762743178,0.0,Charging,Serving CEV,0.0,0.0,4.517112418656664,Digging,Idle,-5.253772762743178
9,10:00,0.0,5.253772762743178,4.336638499868317,Digging,Idle,0.0,0.0,4.336638499868317,Digging,Idle,-5.253772762743178
10,10:15,-9.450218385609332e-13,5.253772762742941,5.008074212365046,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-3.2537727627429414
11,10:30,0.0,5.253772762742941,4.9644221838317835,Digging,Idle,0.0,2.0,5.008074212365046,Digging,Idle,-3.2537727627429414
12,10:45,8.000000000002016,7.253772762743445,0.0,Charging,Serving CEV,0.0,2.0,4.327584989045563,Traveling,Idle,-5.253772762743445
13,11:00,0.0,7.253772762743445,4.778902569832251,Digging,Idle,0.0,2.0,4.9644221838317835,Digging,Idle,-5.253772762743445
14,11:15,0.0,7.253772762743445,4.327584989045563,Traveling,Idle,0.0,2.0,4.778902569832251,Digging,Idle,-5.253772762743445
15,11:30,0.0,7.253772762743445,4.845273315283702,Digging,Idle,7.999999999999981,3.9999999999999956,0.0,Charging,Serving CEV,-3.2537727627434494
16,11:45,0.0,7.253772762743445,4.6622272316452165,Digging,Idle,8.000000000001542,6.000000000000381,0.0,Charging,Serving CEV,-1.253772762743064
17,12:00,5.492381791860362,8.626868210708535,0.0,Charging,Serving CEV,6.7430246117079236,7.685756152927362,0.0,Charging,Serving CEV,-0.9411120577811731
18,12:15,7.71092727411244,10.554600029236646,0.0,Charging,Serving CEV,7.970263483116756,9.678322023706551,0.0,Charging,Serving CEV,-0.8762780055300947
19,12:30,0.0,10.554600029236646,0.0,Idle,Traveling,0.0,9.678322023706551,0.0,Idle,Traveling,-0.8762780055300947
20,12:45,0.0,10.554600029236646,0.0,Idle,Charging (grid),0.0,9.678322023706551,0.0,Idle,Charging (grid),-0.8762780055300947
21,13:00,0.0,10.554600029236646,0.0,Idle,Charging (grid),0.0,9.678322023706551,0.0,Idle,Charging (grid),-0.8762780055300947
22,13:15,0.0,10.554600029236646,0.0,Idle,Charging (grid),0.0,9.678322023706551,0.0,Idle,Charging (grid),-0.8762780055300947
23,13:30,0.0,10.554600029236646,0.0,Idle,Charging (grid),0.0,9.678322023706551,0.0,Idle,Charging (grid),-0.8762780055300947
24,13:45,0.0,10.554600029236646,0.0,Idle,Charging (grid),0.0,9.678322023706551,0.0,Idle,Charging (grid),-0.8762780055300947
25,14:00,0.0,10.554600029236646,2.921367853046169,Loading/Swinging,Charging (grid),0.0,9.678322023706551,4.845273315283702,Digging,Charging (grid),-0.8762780055300947
