Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.2098,Digging,Traveling,0.0,0.0,4.8277,Digging,Idle,0.0
2,08:15,0.0,0.0,4.2026,Digging,Idle,0.0,0.0,4.5629,Digging,Traveling,0.0
3,08:30,-2.287753314966236e-12,-5.71938328741559e-13,4.2026,Digging,Idle,-0.0,0.0,4.2026,Digging,Idle,5.71938328741559e-13
4,08:45,1.2652101588628284e-11,2.5910870684155122e-12,5.1226,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,1.999999999997409
5,09:00,8.0,2.0000000000025913,0.0,Charging,Serving CEV,5.887578947368418,3.4718947368421045,0.5059,Charging,Serving CEV,1.4718947368395132
6,09:15,3.4416842105152794,2.860421052631411,0.0,Charging,Serving CEV,-0.0,3.4718947368421045,5.3659,Digging,Idle,0.6114736842106936
7,09:30,0.0,2.860421052631411,5.3364,Traveling,Idle,0.0,3.4718947368421045,5.3956,Traveling,Idle,0.6114736842106936
8,09:45,8.0,4.860421052631411,0.5059,Charging,Serving CEV,0.0,3.4718947368421045,4.7809,Digging,Idle,-1.3885263157893064
9,10:00,0.0,4.860421052631411,4.8544,Digging,Idle,8.0,5.4718947368421045,0.0,Charging,Serving CEV,0.6114736842106936
10,10:15,0.0,4.860421052631411,2.6102,Loading/Swinging,Idle,0.0,5.4718947368421045,4.9351,Digging,Idle,0.6114736842106936
11,10:30,0.0,4.860421052631411,4.5629,Digging,Idle,0.0,5.4718947368421045,5.3389,Digging,Traveling,0.6114736842106936
12,10:45,8.0,6.860421052631411,0.0,Charging,Serving CEV,0.0,5.4718947368421045,4.7843,Digging,Charging (grid),-1.3885263157893064
13,11:00,0.0,6.860421052631411,4.9634,Digging,Idle,0.0,5.4718947368421045,4.5721,Traveling,Charging (grid),-1.3885263157893064
14,11:15,0.0,6.860421052631411,5.3364,Traveling,Idle,0.0,5.4718947368421045,0.2481,Idle,Charging (grid),-1.3885263157893064
15,11:30,0.0,6.860421052631411,3.7992,Loading/Swinging,Idle,0.0,5.4718947368421045,4.78,Digging,Charging (grid),-1.3885263157893064
16,11:45,0.0,6.860421052631411,4.7809,Digging,Idle,0.0,5.4718947368421045,4.8544,Digging,Charging (grid),-1.3885263157893064
17,12:00,8.0,8.86042105263141,0.0,Charging,Serving CEV,0.0,5.4718947368421045,0.0,,Charging (grid),-3.3885263157893064
18,12:15,7.992648199446685,10.858583102493082,0.0,Charging,Serving CEV,0.0,5.4718947368421045,0.0,,Charging (grid),-5.386688365650977
19,12:30,0.0,10.858583102493082,0.0,,Traveling,0.0,5.4718947368421045,0.0,,Charging (grid),-5.386688365650977
20,12:45,0.0,10.858583102493082,0.0,,Charging (grid),0.0,5.4718947368421045,0.0,,Charging (grid),-5.386688365650977
21,13:00,0.0,10.858583102493082,0.0,,Charging (grid),0.0,5.4718947368421045,0.0,,Traveling,-5.386688365650977
22,13:15,0.0,10.858583102493082,0.0,,Charging (grid),8.0,7.4718947368421045,0.0,Charging,Serving CEV,-3.3866883656509774
23,13:30,0.0,10.858583102493082,0.0,,Charging (grid),8.0,9.471894736842104,0.0,Charging,Serving CEV,-1.3866883656509774
24,13:45,0.0,10.858583102493082,0.0,,Charging (grid),8.0,11.471894736842104,0.0,Charging,Serving CEV,0.6133116343490226
25,14:00,0.0,10.858583102493082,4.8544,Digging,Charging (grid),0.0,11.471894736842104,4.2907,Digging,Idle,0.6133116343490226
26,14:15,0.0,10.858583102493082,4.7653,Digging,Charging (grid),0.0,11.471894736842104,4.1586,Loading/Swinging,Idle,0.6133116343490226
27,14:30,0.0,10.858583102493082,4.5721,Traveling,Charging (grid),0.0,11.471894736842104,4.7305,Traveling,Idle,0.6133116343490226
28,14:45,0.0,10.858583102493082,3.8487,Loading/Swinging,Charging (grid),0.0,11.471894736842104,3.9497,Loading/Swinging,Idle,0.6133116343490226
29,15:00,0.0,10.858583102493082,0.0,Idle,Charging (grid),7.795357754469925,13.420734175459586,0.0,Charging,Serving CEV,2.562151072966504
30,15:15,0.0,10.858583102493082,4.78,Digging,Charging (grid),0.0,13.420734175459586,2.6102,Loading/Swinging,Idle,2.562151072966504
31,15:30,0.0,10.858583102493082,2.9596,Loading/Swinging,Charging (grid),0.0,13.420734175459586,5.3389,Digging,Idle,2.562151072966504
32,15:45,0.0,10.858583102493082,3.0004,Loading/Swinging,Charging (grid),0.0,13.420734175459586,2.2701,Loading/Swinging,Idle,2.562151072966504
