Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,5.4411,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.9351,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,4.438210526315779,1.1095526315789448,0.5059,Charging,Serving CEV,0.0,0.0,4.6773,Digging,Idle,-0.8904473684210552,-2.0
4,08:45,0.0,2.0,4.9351,Digging,Idle,0.0,1.1095526315789448,4.2582,Digging,Idle,0.0,0.0,4.7809,Digging,Traveling,-0.8904473684210552,-2.0
5,09:00,0.0,2.0,5.3659,Digging,Idle,0.0,1.1095526315789448,5.1226,Digging,Idle,8.0,2.0,0.0264,Charging,Serving CEV,-0.8904473684210552,0.0
6,09:15,0.0,2.0,4.6066,Traveling,Idle,0.0,1.1095526315789448,4.6176,Traveling,Idle,8.0,4.0,0.4879,Charging,Serving CEV,-0.8904473684210552,2.0
7,09:30,8.0,4.0,0.0264,Charging,Serving CEV,0.0,1.1095526315789448,3.4832,Digging,Idle,0.0,4.0,4.617,Traveling,Idle,-2.8904473684210554,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0262,Charging,Serving CEV,8.0,3.1095526315789446,0.0,Charging,Serving CEV,8.0,6.0,0.0264,Charging,Serving CEV,-2.8904473684210483,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,4.4919,Digging,Idle,0.0,3.1095526315789446,4.9634,Digging,Idle,0.0,6.0,5.3659,Digging,Traveling,-2.8904473684210483,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,3.1095526315789446,4.7843,Digging,Idle,0.0,6.0,5.3389,Digging,Charging (grid),-2.8904473684210483,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,3.1095526315789446,5.2098,Digging,Idle,0.0,6.0,4.4919,Digging,Charging (grid),-2.8904473684210483,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.0,Charging,Serving CEV,6.7978836565097005,4.80902354570637,0.0,Charging,Serving CEV,0.0,6.0,4.8277,Digging,Charging (grid),-3.190976454293623,-1.999999999999993
13,11:00,0.0,7.999999999999993,4.2907,Digging,Idle,0.0,4.80902354570637,4.486,Traveling,Idle,0.0,6.0,0.0,Idle,Charging (grid),-3.190976454293623,-1.999999999999993
14,11:15,0.0,7.999999999999993,3.7534,Traveling,Idle,0.0,4.80902354570637,4.9634,Digging,Idle,0.0,6.0,5.3364,Traveling,Charging (grid),-3.190976454293623,-1.999999999999993
15,11:30,0.0,7.999999999999993,4.8277,Digging,Idle,8.0,6.80902354570637,0.0,Charging,Serving CEV,0.0,6.0,4.8905,Digging,Charging (grid),-1.1909764542936232,-1.999999999999993
16,11:45,0.0,7.999999999999993,4.7653,Digging,Idle,0.0,6.80902354570637,3.0868,Loading/Swinging,Idle,0.0,6.0,4.9351,Digging,Charging (grid),-1.1909764542936232,-1.999999999999993
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,8.80902354570637,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-1.1909764542936223,-3.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,8.000000000000002,10.80902354570637,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-1.1909764542936223,-5.999999999999993
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.80902354570637,0.0,,Traveling,0.0,6.0,0.0,,Charging (grid),-1.1909764542936223,-5.999999999999993
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.80902354570637,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.1909764542936223,-5.999999999999993
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.80902354570637,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-1.1909764542936223,-5.999999999999993
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.80902354570637,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-1.1909764542936223,-5.999999999999993
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.80902354570637,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,-1.1909764542936223,-3.999999999999993
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.80902354570637,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-1.1909764542936223,-1.999999999999993
25,14:00,0.0,11.999999999999993,5.3389,Digging,Charging (grid),0.0,10.80902354570637,4.7809,Digging,Charging (grid),0.0,10.0,4.5629,Digging,Idle,-1.1909764542936223,-1.999999999999993
26,14:15,0.0,11.999999999999993,3.4832,Digging,Charging (grid),0.0,10.80902354570637,4.7425,Digging,Charging (grid),0.0,10.0,5.8726,Loading/Swinging,Idle,-1.1909764542936223,-1.999999999999993
27,14:30,0.0,11.999999999999993,4.5506,Traveling,Charging (grid),0.0,10.80902354570637,4.7746,Traveling,Charging (grid),0.0,10.0,5.3956,Traveling,Idle,-1.1909764542936223,-1.999999999999993
28,14:45,0.0,11.999999999999993,2.5796,Loading/Swinging,Charging (grid),0.0,10.80902354570637,4.78,Digging,Charging (grid),0.0,10.0,3.8487,Loading/Swinging,Idle,-1.1909764542936223,-1.999999999999993
29,15:00,0.0,11.999999999999993,0.0262,Idle,Charging (grid),0.0,10.80902354570637,1.3131,Idle,Charging (grid),7.576056800785368,11.894014200196342,0.0,Charging,Serving CEV,-1.1909764542936223,-0.1059857998036513
30,15:15,0.0,11.999999999999993,3.203,Loading/Swinging,Charging (grid),0.0,10.80902354570637,4.1586,Loading/Swinging,Charging (grid),0.0,11.894014200196342,3.203,Loading/Swinging,Idle,-1.1909764542936223,-0.1059857998036513
31,15:30,0.0,11.999999999999993,3.203,Loading/Swinging,Charging (grid),0.0,10.80902354570637,2.9596,Loading/Swinging,Charging (grid),0.0,11.894014200196342,2.2701,Loading/Swinging,Idle,-1.1909764542936223,-0.1059857998036513
32,15:45,0.0,11.999999999999993,3.8487,Loading/Swinging,Charging (grid),0.0,10.80902354570637,3.8487,Loading/Swinging,Traveling,0.0,11.894014200196342,4.7809,Digging,Idle,-1.1909764542936223,-0.1059857998036513
33,16:00,0.0,11.999999999999993,4.2765,Traveling,Traveling,8.0,12.80902354570637,0.0264,Charging,Serving CEV,7.870989859918439,13.861761665175951,0.0,Charging,Serving CEV,0.8090235457063777,1.8617616651759583
