Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
23,13:30,8.0,7.261184210525761,0.0,Charging,Serving CEV,0.0,10.949932843921761,0.0,Idle,Charging (grid),0.0,13.64975185773133,0.0,Idle,Idle,3.688748633396,6.388567647205568
24,13:45,8.0,9.261184210525762,0.0,Charging,Serving CEV,0.0,10.949932843921761,0.0,Idle,Charging (grid),0.0,13.64975185773133,0.0,Idle,Idle,1.6887486333959991,4.3885676472055675
25,14:00,0.0,9.261184210525762,5.30203181398743,Digging,Idle,0.0,10.949932843921761,2.7338097051905867,Loading/Swinging,Charging (grid),0.0,13.64975185773133,5.30203181398743,Digging,Idle,1.6887486333959991,4.3885676472055675
26,14:15,0.0,9.261184210525762,5.4084382806022235,Digging,Idle,0.0,10.949932843921761,3.6272776557423447,Loading/Swinging,Charging (grid),0.0,13.64975185773133,5.4084382806022235,Digging,Idle,1.6887486333959991,4.3885676472055675
27,14:30,0.0,9.261184210525762,3.8782987938909828,Traveling,Idle,0.0,10.949932843921761,3.8782987938909828,Traveling,Charging (grid),0.0,13.64975185773133,3.8782987938909828,Traveling,Idle,1.6887486333959991,4.3885676472055675
28,14:45,8.0,11.261184210525762,0.0,Charging,Serving CEV,0.0,10.949932843921761,3.5352622121302737,Loading/Swinging,Charging (grid),0.0,13.64975185773133,2.7338097051905867,Loading/Swinging,Idle,-0.3112513666040009,2.3885676472055675
29,15:00,0.0,11.261184210525762,2.7338097051905867,Loading/Swinging,Idle,0.0,10.949932843921761,0.0,Idle,Charging (grid),8.0,15.64975185773133,0.0,Charging,Serving CEV,-0.3112513666040009,4.3885676472055675
30,15:15,0.0,11.261184210525762,3.6272776557423447,Loading/Swinging,Idle,0.0,10.949932843921761,2.746977635304883,Loading/Swinging,Charging (grid),0.0,15.64975185773133,3.6272776557423447,Loading/Swinging,Idle,-0.3112513666040009,4.3885676472055675
31,15:30,0.0,11.261184210525762,3.5352622121302737,Loading/Swinging,Idle,0.0,10.949932843921761,3.759022198884322,Loading/Swinging,Charging (grid),0.0,15.64975185773133,3.5352622121302737,Loading/Swinging,Idle,-0.3112513666040009,4.3885676472055675
32,15:45,0.0,11.261184210525762,2.746977635304883,Loading/Swinging,Idle,0.0,10.949932843921761,3.546957681900019,Loading/Swinging,Charging (grid),8.0,17.64975185773133,0.0,Charging,Serving CEV,-0.3112513666040009,6.388567647205569
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,10.949932843921761,3.771173457559929,Traveling,Traveling,0.0,17.64975185773133,2.746977635304883,Loading/Swinging,Idle,-2.311251366604001,4.388567647205569
34,16:15,0.0,13.261184210525762,3.771173457559929,Traveling,Idle,2.45805572351967,11.564446774801679,0.0,Charging,Serving CEV,0.0,17.64975185773133,3.771173457559929,Traveling,Idle,-1.6967374357240832,4.388567647205569
35,16:30,0.0,13.261184210525762,3.759022198884322,Loading/Swinging,Idle,0.0,11.564446774801679,5.30203181398743,Digging,Idle,0.0,17.64975185773133,3.759022198884322,Loading/Swinging,Idle,-1.6967374357240832,4.388567647205569
36,16:45,0.0,13.261184210525762,3.546957681900019,Loading/Swinging,Idle,0.0,11.564446774801679,5.4084382806022235,Digging,Idle,0.0,17.64975185773133,3.546957681900019,Loading/Swinging,Idle,-1.6967374357240832,4.388567647205569
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,1.0553340088564918,11.828280277015802,0.0,Charging,Serving CEV,8.0,19.64975185773133,0.0,Charging,Serving CEV,-3.4329039335099605,4.388567647205569
38,17:15,8.0,17.261184210525762,0.0,Charging,Serving CEV,7.9444561047970295,13.814394303215058,0.0,Charging,Serving CEV,8.0,21.64975185773133,0.0,Charging,Serving CEV,-3.446789907310704,4.388567647205569
39,17:30,8.0,19.261184210525762,0.0,Charging,Serving CEV,7.581870731326469,15.709861986046675,0.0,Charging,Serving CEV,6.641315194940003,23.310080656466333,0.0,Charging,Serving CEV,-3.5513222244790867,4.048896445940571
40,17:45,0.0,19.261184210525762,0.0,Idle,Idle,7.60095417203545,17.610100529055536,0.0,Charging,Serving CEV,0.0,23.310080656466333,0.0,Idle,Traveling,-1.6510836814702259,4.048896445940571
41,18:00,8.0,21.261184210525762,0.0,Charging,Serving CEV,7.599949780419185,19.51008797416033,0.0,Charging,Serving CEV,0.0,23.310080656466333,0.0,Idle,Idle,-1.7510962363654308,2.0488964459405707
42,18:15,8.0,23.261184210525762,0.0,Charging,Serving CEV,8.0,21.51008797416033,0.0,Charging,Serving CEV,0.0,23.310080656466333,0.0,Idle,Idle,-1.7510962363654308,0.04889644594057074
43,18:30,0.0,23.261184210525762,0.0,Idle,Idle,7.178950011556882,23.30482547704955,0.0,Charging,Serving CEV,0.0,23.310080656466333,0.0,Idle,Idle,0.04364126652378886,0.04889644594057074
44,18:45,7.273157894739047,25.079473684210523,0.0,Charging,Serving CEV,0.0,23.30482547704955,0.0,Idle,Traveling,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
45,19:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
46,19:15,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
47,19:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
48,19:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
49,20:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
50,20:15,0.0,25.079473684210523,0.0,Idle,Traveling,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
51,20:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
52,20:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Idle,-1.774648207160972,-1.76939302774419
53,21:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
54,21:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
55,21:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
56,21:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
57,22:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
58,22:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
59,22:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
60,22:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
61,23:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
62,23:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
63,23:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
64,23:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Idle,0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
65,00:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
66,00:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
67,00:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
68,00:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
69,01:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
70,01:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
71,01:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
72,01:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
73,02:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
74,02:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
75,02:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
76,02:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
77,03:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
78,03:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
79,03:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
80,03:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
81,04:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
82,04:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
83,04:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
84,04:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
85,05:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
86,05:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
87,05:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
88,05:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
89,06:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
90,06:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
91,06:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
92,06:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
93,07:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
94,07:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
95,07:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
96,07:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,23.30482547704955,0.0,Idle,Charging (grid),0.0,23.310080656466333,0.0,Idle,Charging (grid),-1.774648207160972,-1.76939302774419
