Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.7425,Digging,Traveling,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.9634,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,3.4832,Digging,Idle,0.0,0.0,5.1226,Digging,Idle,0.0,0.0
3,08:30,8.0,2.0,0.4879,Charging,Serving CEV,0.0,0.0,5.4411,Digging,Idle,0.0,0.0,5.3659,Digging,Idle,-2.0,-2.0
4,08:45,0.0,2.0,5.3389,Digging,Idle,0.0,0.0,4.7809,Digging,Idle,0.0,0.0,3.7658,Loading/Swinging,Idle,-2.0,-2.0
5,09:00,0.0,2.0,5.1226,Digging,Idle,3.293789473684197,0.8234473684210493,0.0,Charging,Serving CEV,0.0,0.0,1.3131,Idle,Idle,-1.1765526315789507,-2.0
6,09:15,0.0,2.0,5.0591,Traveling,Idle,8.000000000005025,2.823447368422306,0.0,Charging,Serving CEV,0.0,0.0,5.0591,Traveling,Idle,0.8234473684223058,-2.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,2.823447368422306,5.0591,Traveling,Idle,0.0,0.0,3.1344,Loading/Swinging,Traveling,-1.1765526315776942,-4.0
8,09:45,7.999999999999972,5.999999999999993,0.2481,Charging,Serving CEV,7.99999999999854,4.823447368421941,0.0,Charging,Serving CEV,0.0,0.0,4.2582,Digging,Idle,-1.1765526315780521,-5.999999999999993
9,10:00,0.0,5.999999999999993,5.1226,Digging,Idle,0.0,4.823447368421941,4.9634,Digging,Idle,8.0,2.0,0.0,Charging,Serving CEV,-1.1765526315780521,-3.999999999999993
10,10:15,0.0,5.999999999999993,4.8277,Digging,Idle,0.0,4.823447368421941,4.6773,Digging,Idle,8.0,4.0,0.5059,Charging,Serving CEV,-1.1765526315780521,-1.999999999999993
