Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,5.1226,Digging,Idle,0.0
2,08:15,0.0,0.0,4.6773,Digging,Idle,0.0,0.0,5.3659,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.9351,Digging,Idle,0.0,0.0,4.8544,Digging,Idle,0.0
4,08:45,8.0,2.0,0.0,Charging,Serving CEV,8.0,2.0,0.2629,Charging,Serving CEV,0.0
5,09:00,0.0,2.0,4.2026,Digging,Idle,0.0,2.0,4.2026,Digging,Idle,0.0
6,09:15,8.0,4.0,0.0,Charging,Serving CEV,8.0,4.0,0.5059,Charging,Serving CEV,0.0
7,09:30,0.0,4.0,4.617,Traveling,Idle,0.0,4.0,5.0591,Traveling,Idle,0.0
8,09:45,2.4692631578945705,4.6173157894736425,0.0,Charging,Serving CEV,8.0,6.0,0.0264,Charging,Serving CEV,1.3826842105263575
9,10:00,0.0,4.6173157894736425,3.4832,Digging,Idle,0.0,6.0,4.9634,Digging,Traveling,1.3826842105263575
10,10:15,0.0,4.6173157894736425,4.2582,Digging,Idle,0.0,6.0,3.4832,Digging,Charging (grid),1.3826842105263575
11,10:30,0.0,4.6173157894736425,4.6773,Digging,Idle,0.0,6.0,5.2098,Digging,Charging (grid),1.3826842105263575
12,10:45,8.0,6.6173157894736425,0.0,Charging,Serving CEV,0.0,6.0,4.8905,Digging,Charging (grid),-0.6173157894736425
13,11:00,0.0,6.6173157894736425,2.6102,Loading/Swinging,Idle,0.0,6.0,1.3131,Idle,Charging (grid),-0.6173157894736425
14,11:15,0.0,6.6173157894736425,4.7746,Traveling,Idle,0.0,6.0,4.6483,Traveling,Charging (grid),-0.6173157894736425
15,11:30,0.0,6.6173157894736425,4.7653,Digging,Idle,0.0,6.0,4.7425,Digging,Charging (grid),-0.6173157894736425
16,11:45,0.0,6.6173157894736425,5.3389,Digging,Idle,0.0,6.0,4.8544,Digging,Charging (grid),-0.6173157894736425
17,12:00,8.0,8.617315789473643,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-2.6173157894736434
18,12:15,7.999999999999999,10.617315789473643,0.0,Charging,Serving CEV,0.0,6.0,0.0,,Charging (grid),-4.617315789473643
19,12:30,0.0,10.617315789473643,0.0,,Traveling,0.0,6.0,0.0,,Charging (grid),-4.617315789473643
20,12:45,0.0,10.617315789473643,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.617315789473643
21,13:00,0.0,10.617315789473643,0.0,,Charging (grid),0.0,6.0,0.0,,Charging (grid),-4.617315789473643
22,13:15,0.0,10.617315789473643,0.0,,Charging (grid),0.0,6.0,0.0,,Traveling,-4.617315789473643
23,13:30,0.0,10.617315789473643,0.0,,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,-2.6173157894736434
24,13:45,0.0,10.617315789473643,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-0.6173157894736434
25,14:00,0.0,10.617315789473643,4.7425,Digging,Charging (grid),0.0,10.0,4.6773,Digging,Idle,-0.6173157894736434
