Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A1S_minus_A0_cum_kWh,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.8277,Digging,Traveling,0.0,0.0,4.9634,Digging,Traveling,0.0,0.0,5.2098,Digging,Idle,0.0,0.0
2,08:15,0.0,0.0,4.7809,Digging,Idle,4.358842105263168,1.089710526315792,0.0264,Charging,Serving CEV,0.0,0.0,4.9351,Digging,Traveling,1.089710526315792,0.0
3,08:30,8.0,2.0,0.0,Charging,Serving CEV,0.0,1.089710526315792,4.78,Digging,Idle,0.0,0.0,4.78,Digging,Idle,-0.910289473684208,-2.0
4,08:45,0.0,2.0,4.8277,Digging,Idle,0.0,1.089710526315792,5.4411,Digging,Idle,0.0,0.0,4.7809,Digging,Idle,-0.910289473684208,-2.0
5,09:00,0.0,2.0,5.3389,Digging,Idle,7.999999999999998,3.0897105263157916,0.0,Charging,Serving CEV,8.0,2.0,0.4689,Charging,Serving CEV,1.0897105263157916,0.0
6,09:15,0.0,2.0,5.0591,Traveling,Idle,0.0,3.0897105263157916,4.8277,Digging,Idle,8.0,4.0,0.0,Charging,Serving CEV,1.0897105263157916,2.0
7,09:30,8.0,4.0,0.0264,Charging,Serving CEV,0.0,3.0897105263157916,4.7746,Traveling,Idle,0.0,4.0,3.7534,Traveling,Idle,-0.9102894736842084,0.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,8.0,5.089710526315791,0.4689,Charging,Serving CEV,8.0,6.0,0.4689,Charging,Serving CEV,-0.9102894736842018,7.105427357601002e-15
9,10:00,0.0,5.999999999999993,4.7809,Digging,Idle,0.0,5.089710526315791,4.2907,Digging,Idle,0.0,6.0,4.6773,Digging,Idle,-0.9102894736842018,7.105427357601002e-15
10,10:15,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,5.089710526315791,4.7809,Digging,Idle,0.0,6.0,4.8905,Digging,Idle,-0.9102894736842018,7.105427357601002e-15
11,10:30,0.0,5.999999999999993,4.2907,Digging,Idle,0.0,5.089710526315791,5.3659,Digging,Idle,0.0,6.0,4.7653,Digging,Idle,-0.9102894736842018,7.105427357601002e-15
12,10:45,8.0,7.999999999999993,0.5059,Charging,Serving CEV,7.924166204985427,7.0707520775621475,0.4689,Charging,Serving CEV,8.0,8.0,0.2629,Charging,Serving CEV,-0.9292479224378454,7.105427357601002e-15
13,11:00,0.0,7.999999999999993,4.9634,Digging,Idle,0.0,7.0707520775621475,5.3659,Digging,Idle,0.0,8.0,3.0868,Loading/Swinging,Traveling,-0.9292479224378454,7.105427357601002e-15
14,11:15,0.0,7.999999999999993,5.3364,Traveling,Idle,0.0,7.0707520775621475,4.486,Traveling,Idle,0.0,8.0,4.6176,Traveling,Charging (grid),-0.9292479224378454,7.105427357601002e-15
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,7.0707520775621475,3.0868,Loading/Swinging,Idle,0.0,8.0,4.8277,Digging,Charging (grid),-0.9292479224378454,7.105427357601002e-15
16,11:45,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,7.0707520775621475,2.4555,Loading/Swinging,Idle,0.0,8.0,5.1226,Digging,Charging (grid),-0.9292479224378454,7.105427357601002e-15
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,7.628517568153452,8.977881469600511,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-1.0221185303994815,-1.999999999999993
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,6.248183285892574,10.539927291073655,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-1.4600727089263383,-3.999999999999993
19,12:30,0.0,11.999999999999993,0.0,,Traveling,0.0,10.539927291073655,0.0,,Traveling,0.0,8.0,0.0,,Charging (grid),-1.4600727089263383,-3.999999999999993
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.539927291073655,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-1.4600727089263383,-3.999999999999993
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.539927291073655,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-1.4600727089263383,-3.999999999999993
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.539927291073655,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-1.4600727089263383,-3.999999999999993
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.539927291073655,0.0,,Charging (grid),0.0,8.0,0.0,,Traveling,-1.4600727089263383,-3.999999999999993
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,10.539927291073655,0.0,,Charging (grid),8.0,10.0,0.0,Charging,Serving CEV,-1.4600727089263383,-1.999999999999993
25,14:00,0.0,11.999999999999993,5.2098,Digging,Charging (grid),0.0,10.539927291073655,3.0004,Loading/Swinging,Charging (grid),0.0,10.0,4.8544,Digging,Idle,-1.4600727089263383,-1.999999999999993
