mode,approach,total_energy_kWh,total_cost_USD,total_co2_kg,nc_peak_kW,op_peak_kW,missed_h,shortfall_kWh
live_data,A0,28.19928309188994,9.10540009309182,6.737704093510812,1.9788970590800665,-0.0,0.0,0.0
live_data,A1S,27.305722463267355,8.273641012936093,6.66288905974606,2.0298008438433914,0.0,0.0,0.0
live_data,A2S,27.069572824023155,8.292132568547215,6.67207053017039,1.9475778753606445,0.0,0.0,0.0
