Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.899042353336453,Digging,Traveling,0.0,0.0,4.899042353336453,Digging,Idle,0.0
2,08:15,0.0,0.0,4.910401982412056,Digging,Idle,0.0,0.0,4.910401982412056,Digging,Traveling,0.0
3,08:30,0.0,0.0,4.927906012966569,Digging,Idle,0.0,0.0,4.927906012966569,Digging,Idle,0.0
4,08:45,7.999999999979213,1.9999999999948033,0.0,Charging,Serving CEV,0.0,0.0,4.713269694748631,Digging,Idle,-1.9999999999948033
5,09:00,4.136684577621061,3.0341711444000685,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.0341711444000685
6,09:15,0.0,3.0341711444000685,4.713269694748631,Digging,Idle,7.9999999999755325,3.999999999993883,0.0,Charging,Serving CEV,0.9658288555938146
7,09:30,0.0,3.0341711444000685,4.678730537219639,Traveling,Idle,0.0,3.999999999993883,4.678730537219639,Traveling,Idle,0.9658288555938146
8,09:45,7.804806319034561,4.985372724158709,0.0,Charging,Serving CEV,8.0,5.999999999993883,0.0,Charging,Serving CEV,1.0146272758351742
9,10:00,0.0,4.985372724158709,4.8357243990114105,Digging,Idle,0.0,5.999999999993883,4.8357243990114105,Digging,Traveling,1.0146272758351742
10,10:15,0.0,4.985372724158709,5.151635139359664,Digging,Idle,0.0,5.999999999993883,5.151635139359664,Digging,Charging (grid),1.0146272758351742
11,10:30,0.0,4.985372724158709,4.5928271189872705,Digging,Idle,0.0,5.999999999993883,4.5928271189872705,Digging,Charging (grid),1.0146272758351742
12,10:45,8.0,6.985372724158709,0.0,Charging,Serving CEV,0.0,5.999999999993883,4.472718462316289,Digging,Charging (grid),-0.9853727241648258
13,11:00,0.0,6.985372724158709,4.472718462316289,Digging,Idle,0.0,5.999999999993883,0.0,Idle,Charging (grid),-0.9853727241648258
14,11:15,0.0,6.985372724158709,4.570241019355841,Traveling,Idle,0.0,5.999999999993883,4.570241019355841,Traveling,Charging (grid),-0.9853727241648258
15,11:30,0.0,6.985372724158709,5.090605307990513,Digging,Idle,0.0,5.999999999993883,5.090605307990513,Digging,Charging (grid),-0.9853727241648258
16,11:45,0.0,6.985372724158709,4.562876861895047,Digging,Idle,0.0,5.999999999993883,4.562876861895047,Digging,Charging (grid),-0.9853727241648258
17,12:00,6.969776834699512,8.727816932833587,0.0,Charging,Serving CEV,0.0,5.999999999993883,0.0,,Charging (grid),-2.727816932839704
18,12:15,8.0,10.727816932833587,0.0,Charging,Serving CEV,0.0,5.999999999993883,0.0,,Charging (grid),-4.727816932839704
19,12:30,0.0,10.727816932833587,0.0,,Traveling,0.0,5.999999999993883,0.0,,Charging (grid),-4.727816932839704
20,12:45,0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Charging (grid),-4.727816932839704
21,13:00,0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Charging (grid),-4.727816932839704
22,13:15,0.0,10.727816932833587,0.0,,Charging (grid),0.0,5.999999999993883,0.0,,Traveling,-4.727816932839704
23,13:30,0.0,10.727816932833587,0.0,,Charging (grid),7.796003537111623,7.949000884271789,0.0,Charging,Serving CEV,-2.778816048561798
24,13:45,0.0,10.727816932833587,0.0,,Charging (grid),8.0,9.94900088427179,0.0,Charging,Serving CEV,-0.7788160485617972
25,14:00,0.0,10.727816932833587,3.175993434385425,Loading/Swinging,Charging (grid),0.0,9.94900088427179,4.71214534602571,Digging,Idle,-0.7788160485617972
26,14:15,0.0,10.727816932833587,3.1732935107630613,Loading/Swinging,Charging (grid),0.0,9.94900088427179,3.175993434385425,Loading/Swinging,Idle,-0.7788160485617972
27,14:30,0.0,10.727816932833587,4.7839654011034165,Traveling,Charging (grid),0.0,9.94900088427179,4.7839654011034165,Traveling,Idle,-0.7788160485617972
28,14:45,0.0,10.727816932833587,2.97234547316779,Loading/Swinging,Charging (grid),0.0,9.94900088427179,3.1732935107630613,Loading/Swinging,Idle,-0.7788160485617972
29,15:00,0.0,10.727816932833587,0.0,Idle,Charging (grid),8.0,11.94900088427179,0.0,Charging,Serving CEV,1.2211839514382028
30,15:15,0.0,10.727816932833587,4.71214534602571,Digging,Charging (grid),0.0,11.94900088427179,4.638338683779483,Digging,Idle,1.2211839514382028
31,15:30,0.0,10.727816932833587,4.638338683779483,Digging,Charging (grid),0.0,11.94900088427179,2.97234547316779,Loading/Swinging,Idle,1.2211839514382028
32,15:45,0.0,10.727816932833587,2.9270148736422716,Loading/Swinging,Charging (grid),1.6619897545941842,12.364498322920335,0.0,Charging,Serving CEV,1.636681390086748
33,16:00,0.0,10.727816932833587,4.673653190061761,Traveling,Traveling,0.0,12.364498322920335,2.9270148736422716,Loading/Swinging,Idle,1.636681390086748
34,16:15,6.598590601256797,12.377464583147786,0.0,Charging,Serving CEV,0.0,12.364498322920335,4.673653190061761,Traveling,Idle,-0.012966260227450732
35,16:30,0.0,12.377464583147786,3.2462430800697804,Loading/Swinging,Idle,0.0,12.364498322920335,3.2462430800697804,Loading/Swinging,Idle,-0.012966260227450732
36,16:45,0.0,12.377464583147786,3.120632975701961,Loading/Swinging,Idle,0.0,12.364498322920335,3.120632975701961,Loading/Swinging,Idle,-0.012966260227450732
37,17:00,8.0,14.377464583147786,0.0,Charging,Serving CEV,8.0,14.364498322920335,0.0,Charging,Serving CEV,-0.012966260227450732
38,17:15,7.283943711272529,16.19845051096592,0.0,Charging,Serving CEV,8.0,16.364498322920333,0.0,Charging,Serving CEV,0.16604781195441376
39,17:30,8.0,18.19845051096592,0.0,Charging,Serving CEV,8.0,18.364498322920333,0.0,Charging,Serving CEV,0.16604781195441376
40,17:45,7.195581909933025,19.997345988449176,0.0,Charging,Serving CEV,8.0,20.364498322920333,0.0,Charging,Serving CEV,0.36715233447115736
41,18:00,8.0,21.997345988449176,0.0,Charging,Serving CEV,8.0,22.364498322920333,0.0,Charging,Serving CEV,0.36715233447115736
42,18:15,7.200232531056155,23.797404121213216,0.0,Charging,Serving CEV,5.654327964861778,23.778080314135778,0.0,Charging,Serving CEV,-0.01932380707743775
43,18:30,0.0,23.797404121213216,0.0,,Traveling,0.0,23.778080314135778,0.0,,Traveling,-0.01932380707743775
44,18:45,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
45,19:00,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
46,19:15,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
47,19:30,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
48,19:45,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
49,20:00,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
50,20:15,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
51,20:30,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
52,20:45,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Idle,-0.01932380707743775
53,21:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
54,21:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
55,21:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
56,21:45,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
57,22:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
58,22:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
59,22:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
60,22:45,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
61,23:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
62,23:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
63,23:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
64,23:45,0.0,23.797404121213216,0.0,,Idle,0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
65,00:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
66,00:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
67,00:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
68,00:45,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
69,01:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
70,01:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
71,01:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
72,01:45,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
73,02:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
74,02:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
75,02:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
76,02:45,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
77,03:00,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
78,03:15,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
79,03:30,0.0,23.797404121213216,0.0,,Charging (grid),0.0,23.778080314135778,0.0,,Charging (grid),-0.01932380707743775
