Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,08:00,08:15,0.0,0.0,0.0,250.0,250.0,4.763637712351644,14.8,13.60909057191209
2,2,08:15,08:30,0.0,0.0,10.0,250.0,247.5,4.9868725277475505,13.60909057191209,12.362372439975202
3,3,08:30,08:45,0.0,0.0,0.0,247.5,247.5,4.637029142071205,12.362372439975202,11.2031151544574
4,4,08:45,09:00,0.0,0.0,0.0,247.5,247.5,4.519057740382261,11.2031151544574,10.073350719361835
5,5,09:00,09:15,0.0,8.0,0.0,247.5,245.39473684210526,0.0,10.073350719361835,12.073350719361835
6,6,09:15,09:30,0.0,0.0,0.0,245.39473684210526,245.39473684210526,5.180299423209791,12.073350719361835,10.778275863559388
7,7,09:30,09:45,0.0,0.0,0.0,245.39473684210526,245.39473684210526,4.340514023933896,10.778275863559388,9.693147357575914
8,8,09:45,10:00,0.0,0.0,0.0,245.39473684210526,245.39473684210526,5.004768605815687,9.693147357575914,8.441955206121992
9,9,10:00,10:15,0.0,0.0,0.0,245.39473684210526,245.39473684210526,4.961583443897753,8.441955206121992,7.201559345147555
10,10,10:15,10:30,0.0,8.0,0.0,245.39473684210526,243.28947368421052,0.0,7.201559345147555,9.201559345147555
11,11,10:30,10:45,0.0,0.0,-1.1368683772161603e-13,243.28947368421052,243.28947368421055,4.778047996892869,9.201559345147555,8.007047345924338
12,12,10:45,11:00,0.0,0.0,0.0,243.28947368421055,243.28947368421055,4.6449205976034955,8.007047345924338,6.845817196523464
13,13,11:00,11:15,0.0,0.0,0.0,243.28947368421055,243.28947368421055,4.843708894799383,6.845817196523464,5.634889972823618
14,14,11:15,11:30,0.0,8.0,1.2434497875801753e-14,243.28947368421055,241.1842105263158,0.0,5.634889972823618,7.634889972823618
15,15,11:30,11:45,0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.662620523285375,7.634889972823618,6.469234842002274
16,16,11:45,12:00,0.0,0.0,0.0,241.1842105263158,241.1842105263158,4.8706695260759325,6.469234842002274,5.251567460483291
17,17,12:00,12:15,0.0,0.0,0.0,241.1842105263158,241.1842105263158,0.0,5.251567460483291,5.251567460483291
18,18,12:15,12:30,0.0,0.0,0.0,241.1842105263158,241.1842105263158,0.0,5.251567460483291,5.251567460483291
19,19,12:30,12:45,0.0,0.0,0.0,241.1842105263158,241.1842105263158,0.0,5.251567460483291,5.251567460483291
20,20,12:45,13:00,0.0,8.0,0.0,241.1842105263158,239.07894736842107,0.0,5.251567460483291,7.251567460483291
21,21,13:00,13:15,0.0,0.0,0.0,239.07894736842107,239.07894736842107,0.0,7.251567460483291,7.251567460483291
22,22,13:15,13:30,0.0,8.0,0.0,239.07894736842107,236.97368421052633,0.0,7.251567460483291,9.25156746048329
23,23,13:30,13:45,0.0,8.0,0.0,236.97368421052633,234.8684210526316,0.0,9.25156746048329,11.25156746048329
24,24,13:45,14:00,0.0,8.0,0.0,234.8684210526316,232.76315789473685,0.0,11.25156746048329,13.25156746048329
25,25,14:00,14:15,0.0,0.0,0.0,232.76315789473685,232.76315789473685,5.219862399447209,13.25156746048329,11.946601860621488
26,26,14:15,14:30,0.0,0.0,0.0,232.76315789473685,232.76315789473685,4.341893738120111,11.946601860621488,10.86112842609146
27,27,14:30,14:45,0.0,0.0,0.0,232.76315789473685,232.76315789473685,2.7752687522937545,10.86112842609146,10.167311238018021
28,28,14:45,15:00,0.0,0.0,0.0,232.76315789473685,232.76315789473685,3.3316049777316445,10.167311238018021,9.33440999358511
29,29,15:00,15:15,0.0,8.0,0.0,232.76315789473685,230.6578947368421,0.0,9.33440999358511,11.33440999358511
30,30,15:15,15:30,0.0,0.0,0.0,230.6578947368421,230.6578947368421,2.8249608496998886,11.33440999358511,10.628169781160137
31,31,15:30,15:45,0.0,0.0,0.0,230.6578947368421,230.6578947368421,2.79306703597271,10.628169781160137,9.92990302216696
32,32,15:45,16:00,0.0,0.0,0.0,230.6578947368421,230.6578947368421,5.092969326776606,9.92990302216696,8.656660690472808
33,33,16:00,16:15,0.0,8.0,1.2434497875801753e-14,230.6578947368421,228.55263157894737,0.0,8.656660690472808,10.656660690472808
34,34,16:15,16:30,0.0,0.0,-1.1368683772161603e-13,228.55263157894737,228.5526315789474,3.588494151327696,10.656660690472808,9.759537152640885
35,35,16:30,16:45,0.0,0.0,0.0,228.5526315789474,228.5526315789474,3.0615574715025287,9.759537152640885,8.994147784765252
36,36,16:45,17:00,0.0,8.0,0.0,228.5526315789474,226.44736842105266,0.0,8.994147784765252,10.994147784765252
37,37,17:00,17:15,0.0,8.0,0.0,226.44736842105266,224.34210526315792,0.0,10.994147784765252,12.994147784765252
38,38,17:15,17:30,0.0,7.223408860938996,0.0,224.34210526315792,222.44120819448977,0.0,12.994147784765252,14.8
39,39,17:30,17:45,0.0,0.0,10.000000000000114,222.44120819448977,219.94120819448975,0.0,14.8,14.8
40,40,17:45,18:00,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
41,41,18:00,18:15,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
42,42,18:15,18:30,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
43,43,18:30,18:45,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
44,44,18:45,19:00,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
45,45,19:00,19:15,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
46,46,19:15,19:30,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
47,47,19:30,19:45,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
48,48,19:45,20:00,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
49,49,20:00,20:15,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
50,50,20:15,20:30,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
51,51,20:30,20:45,-0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
52,52,20:45,21:00,0.0,0.0,0.0,219.94120819448975,219.94120819448975,0.0,14.8,14.8
53,53,21:00,21:15,2.876439407225857,0.0,-7.949196856316121e-14,219.94120819448975,220.6243625537059,0.0,14.8,14.8
54,54,21:15,21:30,2.876439407225857,0.0,3.419486915845482e-14,220.6243625537059,221.30751691292204,0.0,14.8,14.8
55,55,21:30,21:45,2.876439407225857,0.0,3.419486915845482e-14,221.30751691292204,221.99067127213817,0.0,14.8,14.8
56,56,21:45,22:00,2.876439407225857,0.0,-7.949196856316121e-14,221.99067127213817,222.67382563135433,0.0,14.8,14.8
57,57,22:00,22:15,2.876439407225857,0.0,3.419486915845482e-14,222.67382563135433,223.35697999057047,0.0,14.8,14.8
58,58,22:15,22:30,2.876439407225857,0.0,3.419486915845482e-14,223.35697999057047,224.0401343497866,0.0,14.8,14.8
59,59,22:30,22:45,2.876439407225857,0.0,-7.949196856316121e-14,224.0401343497866,224.72328870900276,0.0,14.8,14.8
60,60,22:45,23:00,2.876439407225857,0.0,3.419486915845482e-14,224.72328870900276,225.4064430682189,0.0,14.8,14.8
61,61,23:00,23:15,2.876439407225857,0.0,3.419486915845482e-14,225.4064430682189,226.08959742743502,0.0,14.8,14.8
62,62,23:15,23:30,2.876439407225857,0.0,-7.949196856316121e-14,226.08959742743502,226.77275178665118,0.0,14.8,14.8
63,63,23:30,23:45,2.876439407225857,0.0,3.419486915845482e-14,226.77275178665118,227.45590614586732,0.0,14.8,14.8
64,64,23:45,00:00,2.8764394072245643,0.0,5.684341886080802e-14,227.45590614586732,228.13906050508314,0.0,14.8,14.8
65,65,00:00,00:15,2.876439407225857,0.0,3.419486915845482e-14,228.13906050508314,228.82221486429927,0.0,14.8,14.8
66,66,00:15,00:30,2.876439407225857,0.0,3.419486915845482e-14,228.82221486429927,229.5053692235154,0.0,14.8,14.8
67,67,00:30,00:45,2.876439407225857,0.0,-7.949196856316121e-14,229.5053692235154,230.18852358273156,0.0,14.8,14.8
68,68,00:45,01:00,2.876439407225857,0.0,3.419486915845482e-14,230.18852358273156,230.8716779419477,0.0,14.8,14.8
69,69,01:00,01:15,2.876439407225857,0.0,3.419486915845482e-14,230.8716779419477,231.55483230116383,0.0,14.8,14.8
70,70,01:15,01:30,2.876439407225857,0.0,-7.949196856316121e-14,231.55483230116383,232.23798666038,0.0,14.8,14.8
71,71,01:30,01:45,2.876439407225857,0.0,3.419486915845482e-14,232.23798666038,232.92114101959612,0.0,14.8,14.8
72,72,01:45,02:00,2.876439407225857,0.0,3.419486915845482e-14,232.92114101959612,233.60429537881225,0.0,14.8,14.8
73,73,02:00,02:15,2.876439407225857,0.0,-7.949196856316121e-14,233.60429537881225,234.2874497380284,0.0,14.8,14.8
74,74,02:15,02:30,2.876439407225857,0.0,3.419486915845482e-14,234.2874497380284,234.97060409724455,0.0,14.8,14.8
75,75,02:30,02:45,2.876439407225857,0.0,3.419486915845482e-14,234.97060409724455,235.65375845646068,0.0,14.8,14.8
76,76,02:45,03:00,2.876439407225857,0.0,-7.949196856316121e-14,235.65375845646068,236.33691281567684,0.0,14.8,14.8
77,77,03:00,03:15,2.876439407225857,0.0,3.419486915845482e-14,236.33691281567684,237.02006717489297,0.0,14.8,14.8
78,78,03:15,03:30,2.876439407225857,0.0,3.419486915845482e-14,237.02006717489297,237.7032215341091,0.0,14.8,14.8
79,79,03:30,03:45,2.876439407225857,0.0,-7.949196856316121e-14,237.7032215341091,238.38637589332527,0.0,14.8,14.8
80,80,03:45,04:00,2.876439407225857,0.0,3.419486915845482e-14,238.38637589332527,239.0695302525414,0.0,14.8,14.8
81,81,04:00,04:15,2.876439407225857,0.0,3.419486915845482e-14,239.0695302525414,239.75268461175753,0.0,14.8,14.8
82,82,04:15,04:30,2.876439407225857,0.0,-7.949196856316121e-14,239.75268461175753,240.4358389709737,0.0,14.8,14.8
83,83,04:30,04:45,2.876439407225857,0.0,3.419486915845482e-14,240.4358389709737,241.11899333018982,0.0,14.8,14.8
84,84,04:45,05:00,2.876439407225857,0.0,3.419486915845482e-14,241.11899333018982,241.80214768940596,0.0,14.8,14.8
85,85,05:00,05:15,2.876439407225857,0.0,-7.949196856316121e-14,241.80214768940596,242.48530204862212,0.0,14.8,14.8
86,86,05:15,05:30,2.876439407225857,0.0,3.419486915845482e-14,242.48530204862212,243.16845640783825,0.0,14.8,14.8
87,87,05:30,05:45,2.876439407225857,0.0,3.419486915845482e-14,243.16845640783825,243.85161076705438,0.0,14.8,14.8
88,88,05:45,06:00,2.876439407225857,0.0,-7.949196856316121e-14,243.85161076705438,244.53476512627054,0.0,14.8,14.8
89,89,06:00,06:15,2.8764394072268082,0.0,2.842170943040401e-14,244.53476512627054,245.2179194854869,0.0,14.8,14.8
90,90,06:15,06:30,2.876439407220675,0.0,0.0,245.2179194854869,245.9010738447018,0.0,14.8,14.8
91,91,06:30,06:45,2.8764394072268082,0.0,-8.526512829121202e-14,245.9010738447018,246.5842282039182,0.0,14.8,14.8
92,92,06:45,07:00,2.876439407226659,0.0,4.440892098500626e-16,246.5842282039182,247.26738256313453,0.0,14.8,14.8
93,93,07:00,07:15,2.8764394072268082,0.0,2.842170943040401e-14,247.26738256313453,247.9505369223509,0.0,14.8,14.8
94,94,07:15,07:30,2.876439407226837,0.0,0.0,247.9505369223509,248.63369128156725,0.0,14.8,14.8
95,95,07:30,07:45,2.876439407226839,0.0,0.0,248.63369128156725,249.3168456407836,0.0,14.8,14.8
96,96,07:45,08:00,2.876439407226898,0.0,5.487192601321225e-18,249.3168456407836,250.0,0.0,14.8,14.8
