Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,08:00,08:15,0.0,0.0,10.0,250.0,247.5,4.763637712351644,14.8,13.60909057191209
2,2,08:15,08:30,0.0,0.0,0.0,247.5,247.5,4.9868725277475505,13.60909057191209,12.362372439975202
3,3,08:30,08:45,0.0,7.877899999999997,3.552713678800501e-15,247.5,245.42686842105263,0.0,12.362372439975202,14.331847439975201
4,4,08:45,09:00,0.0,0.0,1.1368683772161603e-13,245.42686842105263,245.4268684210526,4.637029142071205,14.331847439975201,13.1725901544574
5,5,09:00,09:15,0.0,0.0,0.0,245.4268684210526,245.4268684210526,4.519057740382261,13.1725901544574,12.042825719361835
6,6,09:15,09:30,0.0,8.0,-1.0125233984581428e-13,245.4268684210526,243.3216052631579,0.0,12.042825719361835,14.042825719361835
7,7,09:30,09:45,0.0,0.0,0.0,243.3216052631579,243.3216052631579,5.180299423209791,14.042825719361835,12.747750863559387
8,8,09:45,10:00,0.0,8.0,1.2434497875801753e-14,243.3216052631579,241.21634210526315,0.0,12.747750863559387,14.747750863559387
9,9,10:00,10:15,0.0,0.0,0.0,241.21634210526315,241.21634210526315,4.340514023933896,14.747750863559387,13.662622357575913
10,10,10:15,10:30,0.0,0.0,0.0,241.21634210526315,241.21634210526315,5.004768605815687,13.662622357575913,12.411430206121992
11,11,10:30,10:45,0.0,0.0,0.0,241.21634210526315,241.21634210526315,4.961583443897753,12.411430206121992,11.171034345147554
12,12,10:45,11:00,0.0,7.409700000000001,-5.062616992290714e-14,241.21634210526315,239.26642105263159,0.0,11.171034345147554,13.023459345147554
13,13,11:00,11:15,0.0,0.0,0.0,239.26642105263159,239.26642105263159,4.778047996892869,13.023459345147554,11.828947345924337
14,14,11:15,11:30,0.0,0.0,0.0,239.26642105263159,239.26642105263159,4.6449205976034955,11.828947345924337,10.667717196523464
15,15,11:30,11:45,0.0,0.0,0.0,239.26642105263159,239.26642105263159,4.843708894799383,10.667717196523464,9.456789972823618
16,16,11:45,12:00,0.0,0.0,0.0,239.26642105263159,239.26642105263159,4.662620523285375,9.456789972823618,8.291134842002274
17,17,12:00,12:15,0.0,7.999999999999986,2.6645352591003757e-14,239.26642105263159,237.16115789473685,0.0,8.291134842002274,10.29113484200227
18,18,12:15,12:30,0.0,8.0,0.0,237.16115789473685,235.0558947368421,0.0,10.29113484200227,12.29113484200227
19,19,12:30,12:45,0.0,8.0,1.2434497875801753e-14,235.0558947368421,232.95063157894737,0.0,12.29113484200227,14.29113484200227
