Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.4919,Digging,Traveling,0.0,0.0,4.7653,Digging,Traveling,0.0
2,08:15,0.0,0.0,5.2098,Digging,Idle,0.0,0.0,5.4411,Digging,Idle,0.0
3,08:30,7.257052631579406,1.8142631578948516,0.7188,Charging,Serving CEV,7.999999999985233,1.9999999999963083,0.0,Charging,Serving CEV,0.1857368421014567
4,08:45,0.0,1.8142631578948516,4.5629,Digging,Idle,0.0,1.9999999999963083,4.5629,Digging,Idle,0.1857368421014567
5,09:00,7.999999999999999,3.8142631578948514,0.0,Charging,Serving CEV,0.0,1.9999999999963083,4.6773,Digging,Idle,-1.814263157898543
6,09:15,0.0,3.8142631578948514,3.7658,Loading/Swinging,Idle,8.0,3.9999999999963083,0.0,Charging,Serving CEV,0.1857368421014569
7,09:30,0.0,3.8142631578948514,4.7305,Traveling,Idle,0.0,3.9999999999963083,4.6066,Traveling,Idle,0.1857368421014569
8,09:45,1.2434497875801753e-13,3.8142631578948825,4.4919,Digging,Idle,8.0,5.999999999996309,0.0,Charging,Serving CEV,2.1857368421014263
9,10:00,5.527894736842145,5.196236842105419,0.0262,Charging,Serving CEV,0.0,5.999999999996309,4.8544,Digging,Idle,0.8037631578908897
10,10:15,0.0,5.196236842105419,3.4832,Digging,Idle,0.0,5.999999999996309,3.4832,Digging,Idle,0.8037631578908897
11,10:30,0.0,5.196236842105419,4.2026,Digging,Idle,0.0,5.999999999996309,5.1226,Digging,Idle,0.8037631578908897
12,10:45,8.000000000000032,7.196236842105427,0.2629,Charging,Serving CEV,8.0,7.999999999996309,0.2629,Charging,Serving CEV,0.8037631578908817
13,11:00,0.0,7.196236842105427,4.8277,Digging,Idle,0.0,7.999999999996309,2.4555,Loading/Swinging,Traveling,0.8037631578908817
14,11:15,0.0,7.196236842105427,4.4502,Traveling,Idle,0.0,7.999999999996309,4.6559,Traveling,Charging (grid),0.8037631578908817
15,11:30,0.0,7.196236842105427,4.2907,Digging,Idle,0.0,7.999999999996309,4.4919,Digging,Charging (grid),0.8037631578908817
16,11:45,0.0,7.196236842105427,5.3659,Digging,Idle,0.0,7.999999999996309,5.3659,Digging,Charging (grid),0.8037631578908817
17,12:00,5.432005540166006,8.554238227146929,0.0,Charging,Serving CEV,0.0,7.999999999996309,0.0,,Charging (grid),-0.5542382271506199
18,12:15,8.000000000000021,10.554238227146934,0.0,Charging,Serving CEV,0.0,7.999999999996309,0.0,,Charging (grid),-2.554238227150625
19,12:30,0.0,10.554238227146934,0.0,,Traveling,0.0,7.999999999996309,0.0,,Charging (grid),-2.554238227150625
20,12:45,0.0,10.554238227146934,0.0,,Charging (grid),0.0,7.999999999996309,0.0,,Charging (grid),-2.554238227150625
21,13:00,0.0,10.554238227146934,0.0,,Charging (grid),0.0,7.999999999996309,0.0,,Charging (grid),-2.554238227150625
22,13:15,0.0,10.554238227146934,0.0,,Charging (grid),0.0,7.999999999996309,0.0,,Charging (grid),-2.554238227150625
23,13:30,0.0,10.554238227146934,0.0,,Charging (grid),0.0,7.999999999996309,0.0,,Traveling,-2.554238227150625
24,13:45,0.0,10.554238227146934,0.0,,Charging (grid),8.0,9.999999999996309,0.0,Charging,Serving CEV,-0.5542382271506252
