Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.2907,Digging,Traveling,0.0,0.0,4.2026,Digging,Idle,0.0
2,08:15,4.516526315789478,1.1291315789473695,0.2481,Charging,Serving CEV,0.0,0.0,4.7425,Digging,Idle,-1.1291315789473695
3,08:30,0.0,1.1291315789473695,4.9634,Digging,Idle,0.0,0.0,4.7809,Digging,Traveling,-1.1291315789473695
4,08:45,0.0,1.1291315789473695,4.8544,Digging,Idle,0.0,0.0,4.9351,Digging,Idle,-1.1291315789473695
5,09:00,8.00000000000006,3.1291315789473844,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-1.1291315789473844
6,09:15,0.0,3.1291315789473844,4.7843,Digging,Idle,0.0,2.0,4.5726,Traveling,Idle,-1.1291315789473844
7,09:30,-1.5607775443611483e-14,3.1291315789473804,4.6483,Traveling,Idle,8.000000000000002,4.0,0.0,Charging,Serving CEV,0.8708684210526196
8,09:45,8.0,5.12913157894738,0.0,Charging,Serving CEV,0.0,4.0,4.7843,Digging,Idle,-1.12913157894738
9,10:00,0.0,5.12913157894738,4.8544,Digging,Traveling,8.0,6.0,0.4879,Charging,Serving CEV,0.8708684210526201
10,10:15,0.0,5.12913157894738,5.3659,Digging,Charging (grid),0.0,6.0,4.6773,Digging,Idle,0.8708684210526201
11,10:30,0.0,5.12913157894738,4.7809,Digging,Charging (grid),0.0,6.0,4.7425,Digging,Idle,0.8708684210526201
12,10:45,0.0,5.12913157894738,5.3659,Digging,Charging (grid),8.0,8.0,0.0,Charging,Serving CEV,2.87086842105262
13,11:00,0.0,5.12913157894738,0.1325,Idle,Charging (grid),0.0,8.0,4.7843,Digging,Traveling,2.87086842105262
14,11:15,0.0,5.12913157894738,4.4502,Traveling,Charging (grid),0.0,8.0,4.5726,Traveling,Charging (grid),2.87086842105262
15,11:30,0.0,5.12913157894738,4.9351,Digging,Charging (grid),0.0,8.0,4.9351,Digging,Charging (grid),2.87086842105262
16,11:45,0.0,5.12913157894738,3.2655,Loading/Swinging,Charging (grid),0.0,8.0,4.8905,Digging,Charging (grid),2.87086842105262
17,12:00,0.0,5.12913157894738,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),2.87086842105262
18,12:15,0.0,5.12913157894738,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),2.87086842105262
19,12:30,0.0,5.12913157894738,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),2.87086842105262
20,12:45,0.0,5.12913157894738,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),2.87086842105262
21,13:00,0.0,5.12913157894738,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),2.87086842105262
22,13:15,0.0,5.12913157894738,0.0,,Traveling,0.0,8.0,0.0,,Charging (grid),2.87086842105262
23,13:30,8.0,7.12913157894738,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Traveling,0.8708684210526201
24,13:45,7.5934459833794605,9.027493074792245,0.0,Charging,Serving CEV,4.9564258179089835,9.239106454477247,0.0,Charging,Serving CEV,0.2116133796850015
25,14:00,0.0,9.027493074792245,4.2907,Digging,Idle,0.0,9.239106454477247,4.9351,Digging,Idle,0.2116133796850015
26,14:15,0.0,9.027493074792245,4.7653,Digging,Idle,0.0,9.239106454477247,2.8,Loading/Swinging,Idle,0.2116133796850015
27,14:30,7.04350284298003,10.788368785537253,0.0,Charging,Serving CEV,0.0,9.239106454477247,4.6483,Traveling,Idle,-1.5492623310600067
28,14:45,0.0,10.788368785537253,5.1579,Traveling,Idle,0.0,9.239106454477247,4.8277,Digging,Idle,-1.5492623310600067
29,15:00,0.0,10.788368785537253,3.4034,Loading/Swinging,Idle,8.0,11.239106454477247,0.0,Charging,Serving CEV,0.45073766893999334
30,15:15,0.0,10.788368785537253,3.4369,Loading/Swinging,Idle,0.0,11.239106454477247,4.3319,Loading/Swinging,Idle,0.45073766893999334
31,15:30,0.0,10.788368785537253,2.8,Loading/Swinging,Idle,0.0,11.239106454477247,2.5796,Loading/Swinging,Idle,0.45073766893999334
32,15:45,8.0,12.788368785537253,0.1325,Charging,Serving CEV,6.432120871416698,12.847136672331422,0.0,Charging,Serving CEV,0.058767886794168334
33,16:00,0.0,12.788368785537253,3.2655,Loading/Swinging,Idle,0.0,12.847136672331422,3.2655,Loading/Swinging,Idle,0.058767886794168334
34,16:15,0.0,12.788368785537253,4.5117,Traveling,Idle,0.0,12.847136672331422,4.1464,Traveling,Idle,0.058767886794168334
35,16:30,0.0,12.788368785537253,4.2907,Digging,Idle,0.0,12.847136672331422,3.0868,Loading/Swinging,Idle,0.058767886794168334
36,16:45,0.0,12.788368785537253,2.9903,Loading/Swinging,Idle,0.0,12.847136672331422,3.7658,Loading/Swinging,Idle,0.058767886794168334
37,17:00,8.0,14.788368785537253,0.0,Charging,Serving CEV,8.0,14.847136672331422,0.0,Charging,Serving CEV,0.058767886794168334
38,17:15,6.769499850369474,16.480743748129623,0.0,Charging,Serving CEV,8.0,16.847136672331423,0.0,Charging,Serving CEV,0.3663929242018007
39,17:30,8.0,18.480743748129623,0.0,Charging,Serving CEV,8.0,18.847136672331423,0.0,Charging,Serving CEV,0.3663929242018007
40,17:45,8.0,20.480743748129623,0.0,Charging,Serving CEV,8.0,20.847136672331423,0.0,Charging,Serving CEV,0.3663929242018007
41,18:00,8.0,22.480743748129623,0.0,Charging,Serving CEV,8.00000000000008,22.847136672331445,0.0,Charging,Serving CEV,0.366392924201822
42,18:15,6.3805526394542325,24.075881907993182,0.0,Charging,Serving CEV,4.322898221762369,23.927861227772038,0.0,Charging,Serving CEV,-0.14802068022114412
43,18:30,0.0,24.075881907993182,0.0,,Traveling,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
44,18:45,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Traveling,-0.14802068022114412
45,19:00,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
46,19:15,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
47,19:30,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
48,19:45,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
49,20:00,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
50,20:15,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
51,20:30,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
52,20:45,0.0,24.075881907993182,0.0,,Idle,0.0,23.927861227772038,0.0,,Idle,-0.14802068022114412
53,21:00,0.0,24.075881907993182,0.0,,Charging (grid),0.0,23.927861227772038,0.0,,Charging (grid),-0.14802068022114412
54,21:15,0.0,24.075881907993182,0.0,,Charging (grid),0.0,23.927861227772038,0.0,,Charging (grid),-0.14802068022114412
55,21:30,0.0,24.075881907993182,0.0,,Charging (grid),0.0,23.927861227772038,0.0,,Charging (grid),-0.14802068022114412
