Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,5.3659,Digging,Traveling,0.0,0.0,4.6773,Digging,Idle,0.0
2,08:15,5.648315789473679,1.4120789473684197,0.0,Charging,Serving CEV,0.0,0.0,4.8277,Digging,Traveling,-1.4120789473684197
3,08:30,0.0,1.4120789473684197,4.9351,Digging,Idle,8.0,2.0,1.3131,Charging,Serving CEV,0.5879210526315803
4,08:45,0.0,1.4120789473684197,5.2098,Digging,Idle,0.0,2.0,5.4411,Digging,Idle,0.5879210526315803
5,09:00,7.999999999999741,3.4120789473683546,0.0,Charging,Serving CEV,8.00000000000414,4.000000000001036,0.2629,Charging,Serving CEV,0.587921052632681
6,09:15,0.0,3.4120789473683546,4.2582,Digging,Idle,0.0,4.000000000001036,4.2582,Digging,Idle,0.587921052632681
7,09:30,1.0297093208980284e-12,3.412078947368612,4.6066,Traveling,Idle,5.031894736837749,5.257973684210473,0.0264,Charging,Serving CEV,1.8458947368418608
8,09:45,7.999999999999901,5.412078947368587,0.0,Charging,Serving CEV,0.0,5.257973684210473,4.6176,Traveling,Idle,-0.15410526315811435
9,10:00,0.0,5.412078947368587,4.6773,Digging,Traveling,0.0,5.257973684210473,2.2701,Loading/Swinging,Traveling,-0.15410526315811435
10,10:15,0.0,5.412078947368587,5.3389,Digging,Charging (grid),0.0,5.257973684210473,5.3389,Digging,Charging (grid),-0.15410526315811435
11,10:30,0.0,5.412078947368587,4.2907,Digging,Charging (grid),0.0,5.257973684210473,4.7809,Digging,Charging (grid),-0.15410526315811435
12,10:45,0.0,5.412078947368587,4.4919,Digging,Charging (grid),0.0,5.257973684210473,0.4879,Idle,Charging (grid),-0.15410526315811435
13,11:00,0.0,5.412078947368587,0.0262,Idle,Charging (grid),0.0,5.257973684210473,4.78,Digging,Charging (grid),-0.15410526315811435
14,11:15,0.0,5.412078947368587,3.7534,Traveling,Charging (grid),0.0,5.257973684210473,4.6483,Traveling,Charging (grid),-0.15410526315811435
15,11:30,0.0,5.412078947368587,5.1226,Digging,Charging (grid),0.0,5.257973684210473,4.4919,Digging,Charging (grid),-0.15410526315811435
16,11:45,0.0,5.412078947368587,4.7843,Digging,Charging (grid),0.0,5.257973684210473,5.4411,Digging,Charging (grid),-0.15410526315811435
17,12:00,0.0,5.412078947368587,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Charging (grid),-0.15410526315811435
18,12:15,0.0,5.412078947368587,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Charging (grid),-0.15410526315811435
19,12:30,0.0,5.412078947368587,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Charging (grid),-0.15410526315811435
20,12:45,0.0,5.412078947368587,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Charging (grid),-0.15410526315811435
21,13:00,0.0,5.412078947368587,0.0,,Charging (grid),0.0,5.257973684210473,0.0,,Traveling,-0.15410526315811435
22,13:15,0.0,5.412078947368587,0.0,,Traveling,8.0,7.257973684210473,0.0,Charging,Serving CEV,1.8458947368418857
23,13:30,8.000000000000004,7.412078947368588,0.0,Charging,Serving CEV,8.0,9.257973684210473,0.0,Charging,Serving CEV,1.8458947368418848
24,13:45,4.896631578946675,8.636236842105257,0.0,Charging,Serving CEV,7.661119310629399,11.173253511867824,0.0,Charging,Serving CEV,2.5370166697625667
25,14:00,0.0,8.636236842105257,4.5629,Digging,Idle,0.0,11.173253511867824,4.4919,Digging,Idle,2.5370166697625667
26,14:15,0.0,8.636236842105257,2.5796,Loading/Swinging,Idle,0.0,11.173253511867824,5.4411,Digging,Idle,2.5370166697625667
