Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,08:00,08:15,0.0,0.0,0.0,250.0,250.0,4.764999583012702,14.8,13.608750104246825
2,2,08:15,08:30,0.0,0.0,0.0,250.0,250.0,4.991744724744072,13.608750104246825,12.360813923060807
3,3,08:30,08:45,0.0,0.0,0.0,250.0,250.0,4.6364001162954205,12.360813923060807,11.201713893986952
4,4,08:45,09:00,0.0,0.0,0.0,250.0,250.0,4.516573636054121,11.201713893986952,10.072570484973422
5,5,09:00,09:15,0.0,0.0,0.0,250.0,250.0,0.0,10.072570484973422,10.072570484973422
6,6,09:15,09:30,0.0,0.0,0.0,250.0,250.0,5.164278756560587,10.072570484973422,8.781500795833276
7,7,09:30,09:45,0.0,0.0,0.0,250.0,250.0,4.335222352565781,8.781500795833276,7.697695207691831
8,8,09:45,10:00,0.0,0.0,10.0,250.0,247.5,5.009922215342027,7.697695207691831,6.445214653856325
9,9,10:00,10:15,0.0,0.0,0.0,247.5,247.5,4.966057974710888,6.445214653856325,5.203700160178602
10,10,10:15,10:30,0.0,6.773900000000012,2.7533531010703882e-14,247.5,245.7173947368421,0.0,5.203700160178602,6.897175160178605
11,11,10:30,10:45,0.0,0.0,0.0,245.7173947368421,245.7173947368421,4.779636466622879,6.897175160178605,5.702266043522886
12,12,10:45,11:00,0.0,0.0,0.0,245.7173947368421,245.7173947368421,4.6379532239314925,5.702266043522886,4.542777737540012
13,13,11:00,11:15,0.0,0.0,0.0,245.7173947368421,245.7173947368421,4.8463298700493,4.542777737540012,3.3311952700276874
14,14,11:15,11:30,0.0,8.0,1.2434497875801753e-14,245.7173947368421,243.61213157894736,0.0,3.3311952700276874,5.3311952700276874
15,15,11:30,11:45,0.0,0.0,0.0,243.61213157894736,243.61213157894736,4.662393917263326,5.3311952700276874,4.165596790711856
16,16,11:45,12:00,0.0,0.0,0.0,243.61213157894736,243.61213157894736,4.8737144522844975,4.165596790711856,2.96
17,17,12:00,12:15,0.0,0.0,-1.1368683772161603e-13,243.61213157894736,243.61213157894738,0.0,2.96,2.96
18,18,12:15,12:30,0.0,0.0,0.0,243.61213157894738,243.61213157894738,0.0,2.96,2.96
19,19,12:30,12:45,0.0,8.0,1.2434497875801753e-14,243.61213157894738,241.50686842105264,0.0,2.96,4.96
20,20,12:45,13:00,0.0,7.359999999999999,3.907985046680551e-14,241.50686842105264,239.57002631578948,0.0,4.96,6.8
21,21,13:00,13:15,0.0,8.0,1.2434497875801753e-14,239.57002631578948,237.46476315789474,0.0,6.8,8.8
22,22,13:15,13:30,0.0,8.0,1.2434497875801753e-14,237.46476315789474,235.3595,0.0,8.8,10.8
23,23,13:30,13:45,0.0,8.0,1.2434497875801753e-14,235.3595,233.25423684210526,0.0,10.8,12.8
24,24,13:45,14:00,0.0,8.0,-1.0125233984581428e-13,233.25423684210526,231.14897368421055,0.0,12.8,14.8
25,25,14:00,14:15,0.0,0.0,1.1368683772161603e-13,231.14897368421055,231.14897368421052,2.781549274808416,14.8,14.104612681297898
26,26,14:15,14:30,0.0,0.0,-1.1368683772161603e-13,231.14897368421052,231.14897368421055,0.0,14.104612681297898,14.104612681297898
27,27,14:30,14:45,0.0,0.0,0.0,231.14897368421055,231.14897368421055,4.340050569604629,14.104612681297898,13.01960003889674
28,28,14:45,15:00,0.0,0.0,0.0,231.14897368421055,231.14897368421055,3.331501314052757,13.01960003889674,12.186724710383551
29,29,15:00,15:15,0.0,0.0,0.0,231.14897368421055,231.14897368421055,2.8306711350312015,12.186724710383551,11.47905692662575
30,30,15:15,15:30,0.0,0.0,0.0,231.14897368421055,231.14897368421055,0.0,11.47905692662575,11.47905692662575
31,31,15:30,15:45,0.0,0.0,0.0,231.14897368421055,231.14897368421055,5.228398319241957,11.47905692662575,10.171957346815262
32,32,15:45,16:00,0.0,0.0,0.0,231.14897368421055,231.14897368421055,2.799143315887777,10.171957346815262,9.472171517843318
33,33,16:00,16:15,0.0,1.1543000000000134,9.43689570931383e-14,231.14897368421055,230.84521052631578,0.0,9.472171517843318,9.760746517843321
34,34,16:15,16:30,0.0,0.0,0.0,230.84521052631578,230.84521052631578,5.0784254180993695,9.760746517843321,8.491140163318478
35,35,16:30,16:45,0.0,0.0,0.0,230.84521052631578,230.84521052631578,3.5854425790993454,8.491140163318478,7.594779518543642
36,36,16:45,17:00,0.0,0.0,0.0,230.84521052631578,230.84521052631578,3.0645527136328274,7.594779518543642,6.828641340135435
37,37,17:00,17:15,0.0,8.0,1.2434497875801753e-14,230.84521052631578,228.73994736842104,0.0,6.828641340135435,8.828641340135434
38,38,17:15,17:30,0.0,8.0,1.2434497875801753e-14,228.73994736842104,226.6346842105263,0.0,8.828641340135434,10.828641340135434
39,39,17:30,17:45,0.0,8.0,1.2434497875801753e-14,226.6346842105263,224.52942105263156,0.0,10.828641340135434,12.828641340135434
40,40,17:45,18:00,0.0,8.0,-1.0125233984581428e-13,224.52942105263156,222.42415789473685,0.0,12.828641340135434,14.8
41,41,18:00,18:15,0.0,0.0,9.999999999999318,222.42415789473685,219.92415789473702,0.0,14.8,14.8
42,42,18:15,18:30,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
43,43,18:30,18:45,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
44,44,18:45,19:00,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
45,45,19:00,19:15,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
46,46,19:15,19:30,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
47,47,19:30,19:45,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
48,48,19:45,20:00,0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
49,49,20:00,20:15,-0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
50,50,20:15,20:30,-0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
51,51,20:30,20:45,-0.0,0.0,0.0,219.92415789473702,219.92415789473702,0.0,14.8,14.8
52,52,20:45,21:00,-0.0,0.0,-1.1368683772161603e-13,219.92415789473702,219.92415789473705,0.0,14.8,14.8
53,53,21:00,21:15,2.8780710148440503,0.0,4.574118861455645e-14,219.92415789473705,220.6076997607625,0.0,14.8,14.8
54,54,21:15,21:30,2.8780710148440503,0.0,0.0,220.6076997607625,221.29124162678795,0.0,14.8,14.8
55,55,21:30,21:45,2.8780710148440503,0.0,-6.794564910705958e-14,221.29124162678795,221.97478349281343,0.0,14.8,14.8
56,56,21:45,22:00,2.8780710148440503,0.0,-6.794564910705958e-14,221.97478349281343,222.6583253588389,0.0,14.8,14.8
57,57,22:00,22:15,2.8780710148440503,0.0,-6.794564910705958e-14,222.6583253588389,223.3418672248644,0.0,14.8,14.8
58,58,22:15,22:30,2.8780710148440503,0.0,4.574118861455645e-14,223.3418672248644,224.02540909088984,0.0,14.8,14.8
59,59,22:30,22:45,2.8780710148440503,0.0,-6.794564910705958e-14,224.02540909088984,224.70895095691532,0.0,14.8,14.8
60,60,22:45,23:00,2.8780710148440503,0.0,4.574118861455645e-14,224.70895095691532,225.39249282294077,0.0,14.8,14.8
61,61,23:00,23:15,2.8780710148440503,0.0,4.574118861455645e-14,225.39249282294077,226.07603468896622,0.0,14.8,14.8
62,62,23:15,23:30,2.8780710148440503,0.0,4.574118861455645e-14,226.07603468896622,226.75957655499167,0.0,14.8,14.8
63,63,23:30,23:45,2.8780710148440503,0.0,0.0,226.75957655499167,227.44311842101712,0.0,14.8,14.8
64,64,23:45,00:00,2.878071015444655,0.0,2.6201263381153694e-14,227.44311842101712,228.12666028718522,0.0,14.8,14.8
65,65,00:00,00:15,2.8780710148440503,0.0,-6.794564910705958e-14,228.12666028718522,228.8102021532107,0.0,14.8,14.8
66,66,00:15,00:30,2.8780710148440503,0.0,4.574118861455645e-14,228.8102021532107,229.49374401923615,0.0,14.8,14.8
67,67,00:30,00:45,2.8780710148440503,0.0,4.574118861455645e-14,229.49374401923615,230.1772858852616,0.0,14.8,14.8
68,68,00:45,01:00,2.8780710148440503,0.0,4.574118861455645e-14,230.1772858852616,230.86082775128705,0.0,14.8,14.8
69,69,01:00,01:15,2.8780710148440503,0.0,-6.794564910705958e-14,230.86082775128705,231.54436961731253,0.0,14.8,14.8
70,70,01:15,01:30,2.8780710148440503,0.0,4.574118861455645e-14,231.54436961731253,232.22791148333798,0.0,14.8,14.8
71,71,01:30,01:45,2.8780710148440503,0.0,-6.794564910705958e-14,232.22791148333798,232.91145334936346,0.0,14.8,14.8
72,72,01:45,02:00,2.8780710148440503,0.0,0.0,232.91145334936346,233.5949952153889,0.0,14.8,14.8
73,73,02:00,02:15,2.8780710148440503,0.0,-6.794564910705958e-14,233.5949952153889,234.27853708141438,0.0,14.8,14.8
74,74,02:15,02:30,2.8780710148440503,0.0,4.574118861455645e-14,234.27853708141438,234.96207894743984,0.0,14.8,14.8
75,75,02:30,02:45,2.8780710148440503,0.0,1.594280263361725e-13,234.96207894743984,235.64562081346526,0.0,14.8,14.8
76,76,02:45,03:00,2.8780710148440503,0.0,-6.794564910705958e-14,235.64562081346526,236.32916267949074,0.0,14.8,14.8
77,77,03:00,03:15,2.8780710148440503,0.0,-6.794564910705958e-14,236.32916267949074,237.01270454551621,0.0,14.8,14.8
78,78,03:15,03:30,2.8780710148440503,0.0,4.574118861455645e-14,237.01270454551621,237.69624641154167,0.0,14.8,14.8
79,79,03:30,03:45,2.8780710148440503,0.0,4.574118861455645e-14,237.69624641154167,238.37978827756712,0.0,14.8,14.8
80,80,03:45,04:00,2.8780710148440503,0.0,4.574118861455645e-14,238.37978827756712,239.06333014359257,0.0,14.8,14.8
81,81,04:00,04:15,2.8780710148440503,0.0,0.0,239.06333014359257,239.74687200961804,0.0,14.8,14.8
82,82,04:15,04:30,2.8780710148440503,0.0,4.574118861455645e-14,239.74687200961804,240.4304138756435,0.0,14.8,14.8
83,83,04:30,04:45,2.8780710148440503,0.0,4.574118861455645e-14,240.4304138756435,241.11395574166895,0.0,14.8,14.8
84,84,04:45,05:00,2.8780710148440503,0.0,-6.794564910705958e-14,241.11395574166895,241.79749760769442,0.0,14.8,14.8
85,85,05:00,05:15,2.8780710148440503,0.0,4.574118861455645e-14,241.79749760769442,242.48103947371987,0.0,14.8,14.8
86,86,05:15,05:30,2.8780710148440503,0.0,-6.794564910705958e-14,242.48103947371987,243.16458133974535,0.0,14.8,14.8
87,87,05:30,05:45,2.8780710148440503,0.0,-6.794564910705958e-14,243.16458133974535,243.84812320577083,0.0,14.8,14.8
88,88,05:45,06:00,2.8780710148440503,0.0,-6.794564910705958e-14,243.84812320577083,244.5316650717963,0.0,14.8,14.8
89,89,06:00,06:15,2.8780710148440503,0.0,4.574118861455645e-14,244.5316650717963,245.21520693782176,0.0,14.8,14.8
90,90,06:15,06:30,2.8780710148440503,0.0,0.0,245.21520693782176,245.8987488038472,0.0,14.8,14.8
91,91,06:30,06:45,2.8780710148440503,0.0,-6.794564910705958e-14,245.8987488038472,246.5822906698727,0.0,14.8,14.8
92,92,06:45,07:00,2.8780710148440503,0.0,4.574118861455645e-14,246.5822906698727,247.26583253589814,0.0,14.8,14.8
93,93,07:00,07:15,2.8780710148440503,0.0,4.574118861455645e-14,247.26583253589814,247.9493744019236,0.0,14.8,14.8
94,94,07:15,07:30,2.8780710148440503,0.0,-6.794564910705958e-14,247.9493744019236,248.63291626794907,0.0,14.8,14.8
95,95,07:30,07:45,2.8780710148440503,0.0,4.574118861455645e-14,248.63291626794907,249.31645813397452,0.0,14.8,14.8
96,96,07:45,08:00,2.8780710148440503,0.0,-6.794564910705958e-14,249.31645813397452,250.0,0.0,14.8,14.8
