Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A0_cum_kWh
1,08:00,0.0,0.0,4.2582,Digging,Traveling,0.0,0.0,4.5629,Digging,Idle,0.0
2,08:15,0.0,0.0,4.5629,Digging,Idle,0.0,0.0,4.2026,Digging,Idle,0.0
3,08:30,8.0,2.0,1.3131,Charging,Serving CEV,0.0,0.0,4.7809,Digging,Idle,-2.0
4,08:45,0.0,2.0,4.8905,Digging,Idle,0.0,0.0,3.8487,Loading/Swinging,Idle,-2.0
5,09:00,0.0,2.0,4.7425,Digging,Idle,0.0,0.0,0.5059,Idle,Traveling,-2.0
6,09:15,0.0,2.0,4.6559,Traveling,Idle,8.0,2.0,0.0,Charging,Serving CEV,0.0
7,09:30,8.0,4.0,0.0,Charging,Serving CEV,0.0,2.0,4.617,Traveling,Idle,-2.0
8,09:45,7.999999999999972,5.999999999999993,0.0,Charging,Serving CEV,0.0,2.0,4.8277,Digging,Idle,-3.999999999999993
9,10:00,0.0,5.999999999999993,4.7653,Digging,Idle,0.0,2.0,4.2582,Digging,Idle,-3.999999999999993
10,10:15,0.0,5.999999999999993,4.78,Digging,Idle,7.998257600113334,3.9995644000283335,0.4689,Charging,Serving CEV,-2.0004355999716594
11,10:30,0.0,5.999999999999993,4.7843,Digging,Idle,0.0,3.9995644000283335,4.7809,Digging,Idle,-2.0004355999716594
12,10:45,8.0,7.999999999999993,0.4689,Charging,Serving CEV,7.999999999999643,5.999564400028245,0.0,Charging,Serving CEV,-2.0004355999717482
13,11:00,0.0,7.999999999999993,5.3389,Digging,Idle,0.0,5.999564400028245,5.3389,Digging,Idle,-2.0004355999717482
14,11:15,0.0,7.999999999999993,4.6483,Traveling,Idle,0.0,5.999564400028245,4.5721,Traveling,Idle,-2.0004355999717482
15,11:30,0.0,7.999999999999993,5.3659,Digging,Idle,0.0,5.999564400028245,4.5629,Digging,Idle,-2.0004355999717482
16,11:45,0.0,7.999999999999993,4.8277,Digging,Idle,0.0,5.999564400028245,4.78,Digging,Idle,-2.0004355999717482
17,12:00,8.0,9.999999999999993,0.0,Charging,Serving CEV,8.0,7.999564400028245,0.0,Charging,Serving CEV,-2.0004355999717482
18,12:15,8.0,11.999999999999993,0.0,Charging,Serving CEV,7.428727496612321,9.856746274181326,0.0,Charging,Serving CEV,-2.143253725818667
19,12:30,0.0,11.999999999999993,0.0,,Traveling,8.0,11.856746274181326,0.0,Charging,Serving CEV,-0.14325372581866702
20,12:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.856746274181326,0.0,,Traveling,-0.14325372581866702
21,13:00,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.856746274181326,0.0,,Charging (grid),-0.14325372581866702
22,13:15,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.856746274181326,0.0,,Charging (grid),-0.14325372581866702
23,13:30,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.856746274181326,0.0,,Charging (grid),-0.14325372581866702
24,13:45,0.0,11.999999999999993,0.0,,Charging (grid),0.0,11.856746274181326,0.0,,Charging (grid),-0.14325372581866702
25,14:00,0.0,11.999999999999993,4.7653,Digging,Charging (grid),0.0,11.856746274181326,5.2098,Digging,Charging (grid),-0.14325372581866702
26,14:15,0.0,11.999999999999993,5.3659,Digging,Charging (grid),0.0,11.856746274181326,2.9903,Loading/Swinging,Charging (grid),-0.14325372581866702
27,14:30,0.0,11.999999999999993,4.5721,Traveling,Charging (grid),0.0,11.856746274181326,4.6066,Traveling,Charging (grid),-0.14325372581866702
28,14:45,0.0,11.999999999999993,2.9596,Loading/Swinging,Charging (grid),0.0,11.856746274181326,3.0868,Loading/Swinging,Charging (grid),-0.14325372581866702
29,15:00,0.0,11.999999999999993,0.0,Idle,Charging (grid),0.0,11.856746274181326,0.4879,Idle,Charging (grid),-0.14325372581866702
30,15:15,0.0,11.999999999999993,2.9903,Loading/Swinging,Charging (grid),0.0,11.856746274181326,4.9351,Digging,Charging (grid),-0.14325372581866702
31,15:30,0.0,11.999999999999993,2.9366,Loading/Swinging,Charging (grid),0.0,11.856746274181326,5.3659,Digging,Charging (grid),-0.14325372581866702
32,15:45,0.0,11.999999999999993,3.7658,Loading/Swinging,Charging (grid),0.0,11.856746274181326,3.0868,Loading/Swinging,Charging (grid),-0.14325372581866702
33,16:00,0.0,11.999999999999993,4.7746,Traveling,Traveling,0.0,11.856746274181326,4.1464,Traveling,Traveling,-0.14325372581866702
34,16:15,8.0,13.999999999999993,0.061,Charging,Serving CEV,8.0,13.856746274181326,0.0,Charging,Serving CEV,-0.14325372581866702
35,16:30,0.0,13.999999999999993,5.8726,Loading/Swinging,Idle,0.0,13.856746274181326,3.9497,Loading/Swinging,Idle,-0.14325372581866702
36,16:45,0.0,13.999999999999993,3.0004,Loading/Swinging,Idle,0.0,13.856746274181326,3.203,Loading/Swinging,Idle,-0.14325372581866702
37,17:00,5.799411961722543,15.449852990430628,0.0,Charging,Serving CEV,8.0,15.856746274181326,0.0,Charging,Serving CEV,0.4068932837506978
38,17:15,0.0,15.449852990430628,0.0,,Idle,8.0,17.856746274181326,0.0,Charging,Serving CEV,2.4068932837506978
39,17:30,0.0,15.449852990430628,0.0,,Idle,8.0,19.856746274181326,0.0,Charging,Serving CEV,4.406893283750698
40,17:45,8.0,17.449852990430628,0.0,Charging,Serving CEV,8.0,21.856746274181326,0.0,Charging,Serving CEV,4.406893283750698
41,18:00,8.0,19.449852990430628,0.0,Charging,Serving CEV,2.2620156876575894,22.422250196095725,0.0,Charging,Serving CEV,2.9723972056650965
42,18:15,8.0,21.449852990430628,0.0,Charging,Serving CEV,7.880946542754866,24.392486831784442,0.0,Charging,Serving CEV,2.942633841353814
43,18:30,8.0,23.449852990430628,0.0,Charging,Serving CEV,0.0,24.392486831784442,0.0,,Idle,0.942633841353814
44,18:45,8.0,25.449852990430628,0.0,Charging,Serving CEV,0.0,24.392486831784442,0.0,,Traveling,-1.057366158646186
45,19:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
46,19:15,0.0,25.449852990430628,0.0,,Traveling,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
47,19:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
48,19:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
49,20:00,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
50,20:15,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
51,20:30,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
52,20:45,0.0,25.449852990430628,0.0,,Idle,0.0,24.392486831784442,0.0,,Idle,-1.057366158646186
53,21:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
54,21:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
55,21:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
56,21:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
57,22:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
58,22:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
59,22:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
60,22:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
61,23:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
62,23:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
63,23:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
64,23:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
65,00:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
66,00:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
67,00:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
68,00:45,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
69,01:00,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
70,01:15,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
71,01:30,0.0,25.449852990430628,0.0,,Charging (grid),0.0,24.392486831784442,0.0,,Charging (grid),-1.057366158646186
