Time_Period,MCS_1_A1S_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.00000000000003,250.0
4,250.00000000000048,250.0
5,247.89473684210574,250.0
6,247.89473684210574,247.89473684210526
7,247.89473684210563,245.78947368421052
8,247.89473684210552,245.78947368421052
9,247.89473684210552,243.68421052631578
10,246.58742382271467,243.68421052631578
11,244.48216066481993,243.68421052631578
12,244.48216066481993,243.68421052631578
13,242.3768975069252,241.57894736842104
14,242.3768975069252,241.57894736842104
15,242.3768975069252,242.00761458810834
16,242.3768975069252,242.4389275665582
17,242.3768975069252,242.87384397465092
18,240.27163434903045,243.3106913929497
19,238.1663711911357,243.7475388112485
20,238.1663711911357,244.18438622954727
21,238.6252019756345,244.62123364784605
22,239.08403276013328,245.05808106614484
23,239.54286354463207,245.49492848444362
24,240.00169432913086,245.49492848444362
25,240.46052511362964,243.38966532654888
26,240.91935589812843,243.38966532654888
27,241.37818668262722,243.38966532654888
28,241.837017467126,243.38966532654888
29,242.2958482516248,243.38966532654888
30,242.75467903612358,241.28440216865414
31,243.21350982062236,241.28440216865414
32,243.69622043972896,241.28440216865414
33,243.69622043972896,239.1791390107594
34,241.59095728183422,239.1791390107594
35,241.59095728183422,239.1791390107594
36,241.59095728183422,239.1791390107594
37,241.59095728183422,239.1791390107594
38,239.48569412393945,237.07387585286466
39,237.47602361803484,234.96861269496992
40,235.3707604601401,232.86334953707518
41,233.26549730224536,230.75808637918044
42,231.16023414435062,229.08229690549624
43,229.49315309064477,229.08229690549624
44,229.49315309064477,229.08229690549624
45,229.49315309064477,229.08229690549624
46,229.49315309064477,229.08229690549624
47,229.49315309064477,229.08229690549624
48,229.49315309064477,229.08229690549624
49,229.49315309064477,229.08229690549624
50,229.49315309064477,229.08229690549624
51,229.49315309064477,229.08229690549624
52,229.49315309064477,229.08229690549624
53,229.49315309064477,229.08229690549624
54,229.97586370975137,229.55769924855315
55,230.45857432885796,230.03310159161006
56,230.94128494796456,230.50850393466698
57,231.42399556707116,230.9839062777239
58,231.90670618617776,231.4593086207808
59,232.38941680528436,231.93471096383772
60,232.87212742439095,232.41011330689463
61,233.35483804349755,232.88551564995154
62,233.58783895037524,233.36091799300846
63,234.07054956948184,233.83632033606537
64,234.55326018858847,234.31172267912228
65,234.55326018858847,234.7871250221791
66,235.0359708076951,235.26252736523602
67,235.51868142680172,235.73792970829294
68,236.00139204590835,236.21333205134985
69,236.48410266501497,236.68873439440677
70,236.9668132841216,237.16413673746368
71,237.44952390322823,237.6395390805206
72,237.93223452233485,238.1149414235775
73,238.41494514144148,238.59034376663442
74,238.8976557605481,239.06574610969133
75,239.38036637965473,239.54114845274825
76,239.86307699876136,240.01655079580516
77,240.34578761786798,240.49195313886207
78,240.8284982369746,240.967355481919
79,241.31120885608124,241.4427578249759
80,241.79391947518786,241.9181601680328
81,242.2766300942945,242.39356251108973
82,242.75934071340112,242.86896485414664
83,243.24205133250774,243.34436719720355
84,243.72476195161437,243.81976954026047
85,244.207472570721,244.29517188331738
86,244.69018318982762,244.7705742263743
87,245.17289380893425,245.2459765694312
88,245.65560442804087,245.72137891248812
89,246.1383150471475,246.19678125554503
90,246.6210256662537,246.67218359860166
91,247.10373628536033,247.14758594165858
92,247.58644690446687,247.62298828471543
93,248.0691575235735,248.09839062777235
94,248.5518681426801,248.57379297082926
95,249.03457876178672,249.04919531388617
96,249.51728938089337,249.5245976569431
97,250.0,250.0
