Time_Period,Clock,A1S_Discharge_kW,A1S_Discharge_cum_kWh,A1S_Work_kW,A1S_CEV1_Activity,A1S_MCS_Status,A2S_Discharge_kW,A2S_Discharge_cum_kWh,A2S_Work_kW,A2S_CEV1_Activity,A2S_MCS_Status,A2S_minus_A1S_cum_kWh
1,08:00,0.0,0.0,4.603763601245482,Digging,Traveling,0.0,0.0,4.603763601245482,Digging,Traveling,0.0
2,08:15,0.0,0.0,4.7066237002528535,Digging,Idle,0.0,0.0,4.7066237002528535,Digging,Idle,0.0
3,08:30,2.0968362777958184e-13,5.242090694489546e-14,5.044335580496177,Digging,Idle,0.0,0.0,5.044335580496177,Digging,Idle,-5.242090694489546e-14
4,08:45,0.0,5.242090694489546e-14,4.752279410180398,Digging,Idle,0.0,0.0,4.752279410180398,Digging,Idle,-5.242090694489546e-14
5,09:00,7.999999999999996,2.0000000000000515,0.0,Charging,Serving CEV,8.0,2.0,0.0,Charging,Serving CEV,-5.1514348342607263e-14
6,09:15,8.0,4.0000000000000515,0.0,Charging,Serving CEV,8.0,4.0,0.0,Charging,Serving CEV,-5.1514348342607263e-14
7,09:30,0.0,4.0000000000000515,4.629810673738044,Traveling,Idle,0.0,4.0,4.629810673738044,Traveling,Idle,-5.1514348342607263e-14
8,09:45,0.0,4.0000000000000515,4.7804282268653635,Digging,Idle,7.999999999999998,6.0,0.0,Charging,Serving CEV,1.9999999999999485
9,10:00,-5.570982194079158e-12,3.999999999998659,4.658068504549374,Digging,Idle,0.0,6.0,4.7804282268653635,Digging,Idle,2.000000000001341
10,10:15,8.000000000000002,5.999999999998659,0.0,Charging,Serving CEV,0.0,6.0,4.658068504549374,Digging,Idle,1.341149413747189e-12
11,10:30,0.0,5.999999999998659,4.796417449870341,Digging,Idle,0.0,6.0,4.796417449870341,Digging,Idle,1.341149413747189e-12
12,10:45,0.0,5.999999999998659,4.843384665939441,Digging,Idle,8.0,8.0,0.0,Charging,Serving CEV,2.000000000001341
13,11:00,8.0,7.999999999998659,0.0,Charging,Serving CEV,0.0,8.0,4.843384665939441,Digging,Traveling,1.341149413747189e-12
14,11:15,0.0,7.999999999998659,4.61617155164726,Traveling,Idle,0.0,8.0,4.61617155164726,Traveling,Charging (grid),1.341149413747189e-12
15,11:30,0.0,7.999999999998659,4.85551798439319,Digging,Idle,0.0,8.0,4.85551798439319,Digging,Charging (grid),1.341149413747189e-12
16,11:45,0.0,7.999999999998659,4.742094928160141,Digging,Idle,0.0,8.0,4.742094928160141,Digging,Charging (grid),1.341149413747189e-12
17,12:00,8.0,9.999999999998659,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-1.9999999999986589
18,12:15,8.0,11.999999999998659,0.0,Charging,Serving CEV,0.0,8.0,0.0,,Charging (grid),-3.999999999998659
19,12:30,0.0,11.999999999998659,0.0,,Traveling,0.0,8.0,0.0,,Charging (grid),-3.999999999998659
20,12:45,0.0,11.999999999998659,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-3.999999999998659
21,13:00,0.0,11.999999999998659,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-3.999999999998659
22,13:15,0.0,11.999999999998659,0.0,,Charging (grid),0.0,8.0,0.0,,Charging (grid),-3.999999999998659
23,13:30,0.0,11.999999999998659,0.0,,Charging (grid),0.0,8.0,0.0,,Traveling,-3.999999999998659
