Time_Period,MCS_1_A0_kWh,MCS_1_A2S_kWh
1,250.0,250.0
2,250.0,250.0
3,250.0,250.0
4,247.89473684210526,250.0
5,247.89473684210526,247.89473684210526
6,247.89473684210526,247.89473684210526
7,247.89473684210526,245.7894736842104
8,245.78947368421052,245.7894736842104
9,243.68421052631578,243.68421052631567
10,243.68421052631578,243.68421052631567
11,243.68421052631578,243.68421052631567
12,243.68421052631578,243.68421052631567
13,241.57894736842104,241.57894736842093
14,241.57894736842104,241.57894736842093
15,241.57894736842104,242.0016354566439
16,241.57894736842104,242.43171760652857
17,241.57894736842104,242.86238555997497
18,239.4736842105263,243.29560257453662
19,237.36842105263156,243.72985359753886
20,237.36842105263156,244.1641046205411
21,237.83840910416308,244.59835564354336
22,238.30839715569456,245.0326066665456
23,238.77838520722608,245.46714504166027
24,239.24837325875757,245.46714504166027
25,239.71836131028908,243.36188188376553
26,240.18834936182057,243.36188188376553
27,240.6583374133521,243.36188188376553
28,241.12832546488357,243.36188188376553
29,241.59831351641506,243.36188188376553
30,242.06830156794658,241.2566187258708
31,242.53828961947806,241.2566187258708
32,243.00827767100958,241.2566187258708
33,243.47826572254107,240.64071901814233
34,243.47826572254107,240.64071901814233
35,241.37300256464633,240.64071901814233
36,241.37300256464633,240.64071901814233
37,241.37300256464633,240.64071901814233
38,239.84684152208777,238.5354558602476
39,239.84684152208777,236.43019270235285
40,239.84684152208777,234.32492954445812
41,237.74157836419303,232.21966638656338
42,235.6363152062983,230.11440322866864
43,233.53105204840355,228.59623671602836
44,231.4257888905088,228.59623671602836
45,229.32052573261407,228.59623671602836
46,229.32052573261407,228.59623671602836
47,229.32052573261407,228.59623671602836
48,229.32052573261407,228.59623671602836
49,229.32052573261407,228.59623671602836
50,229.32052573261407,228.59623671602836
51,229.32052573261407,228.59623671602836
52,229.32052573261407,228.59623671602836
53,229.32052573261407,228.59623671602836
54,229.7905137841456,229.08268588157316
55,230.26050183567708,229.56913504711795
56,230.73048988720856,230.05558421266275
57,231.20047793874008,230.54203337820755
58,231.67046599027157,231.02848254375235
59,232.14045404180308,231.51493170929714
60,232.61044209333457,232.00138087484194
61,233.08043014486609,232.48783004038674
62,233.55041819639757,232.97427920593154
63,234.02040624792906,233.46072837147634
64,234.49039429946058,233.94717753702113
65,234.96038235099206,234.43362670256607
66,235.43037040252358,234.920075868111
67,235.90035845405507,235.40652503365595
68,236.37034650558655,235.8929741992009
69,236.84033455711807,236.37942336474583
70,237.31032260864956,236.86587253029077
71,237.78031066018104,237.3523216958357
72,238.25029871171256,237.83877086138065
73,238.72028676324405,238.3252200269256
74,239.19027481477553,238.81166919247053
75,239.66026286630705,239.29811835801547
76,240.13025091783854,239.7845675235604
77,240.60023896937005,240.27101668910535
78,241.07022702090154,240.7574658546503
79,241.54021507243303,241.24391502019523
80,242.01020312396454,241.73036418574017
81,242.48019117549603,242.2168133512851
82,242.95017922702752,242.70326251683005
83,243.42016727855903,243.189711682375
84,243.89015533009052,243.67616084791993
85,244.360143381622,244.16261001346487
86,244.83013143315353,244.6490591790098
87,245.300119484685,245.13550834455475
88,245.77010753621653,245.6219575100997
89,246.24009558774802,246.10840667564463
90,246.7100836392795,246.5948558411854
91,247.18007169081102,247.08130500673033
92,247.6500597423425,247.56775417227524
93,248.120047793874,248.05420333782018
94,248.5900358454055,248.54065250336515
95,249.060023896937,249.0271016689101
96,249.53001194846848,249.51355083445503
97,250.0,250.0
