Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
1,1,08:00,08:15,-0.0,0.0,10.0,250.0,247.5,4.767092478519011,14.8,13.608226880370248
2,2,08:15,08:30,-0.0,1.756724765655803e-13,4.2455279058410695e-14,247.5,247.49999999999994,4.989888503122985,13.608226880370248,12.360754754589546
3,3,08:30,08:45,-0.0,3.632649736573512e-13,-9.50818371405292e-13,247.49999999999994,247.50000000000009,4.640732770293178,12.360754754589546,11.200571562016343
4,4,08:45,09:00,-0.0,7.999999999997743,0.0,247.50000000000009,245.39473684210594,0.0,11.200571562016343,13.200571562015778
5,5,09:00,09:15,9.112710586123285e-13,3.410605131648481e-13,-6.173774941568193e-14,245.39473684210594,245.39473684210608,4.522993253423279,13.200571562015778,12.069823248660043
6,6,09:15,09:30,9.121592370320286e-13,8.0,-3.050892871669932e-14,245.39473684210608,243.28947368421157,0.0,12.069823248660043,14.069823248660043
7,7,09:30,09:45,9.457249798098628e-13,0.0,1.0263086676805741e-13,243.28947368421157,243.28947368421177,5.172178857568042,14.069823248660043,12.776778534268033
8,8,09:45,10:00,8.055778266680136e-13,3.0464519795714295e-13,1.013053968198332e-12,243.28947368421177,243.28947368421163,4.344800482854911,12.776778534268033,11.69057841355438
9,9,10:00,10:15,1.3163739104608172e-12,0.0,0.0,243.28947368421163,243.28947368421194,5.007749404624895,11.69057841355438,10.438641062398156
10,10,10:15,10:30,9.112710586123285e-13,0.0,-4.3787196091216235e-14,243.28947368421194,243.28947368421217,4.964649127546112,10.438641062398156,9.197478780511629
11,11,10:30,10:45,7.47939721852737e-13,8.0,-7.283063041541037e-14,243.28947368421217,241.18421052631763,0.0,9.197478780511629,11.197478780511629
12,12,10:45,11:00,8.042455590384634e-13,8.0,-1.9340085088970308e-14,241.18421052631763,239.0789473684231,0.0,11.197478780511629,13.197478780511629
13,13,11:00,11:15,9.072742557236779e-13,0.0,6.610267888618178e-14,239.0789473684231,239.0789473684233,4.781474438176617,13.197478780511629,12.002110170967475
14,14,11:15,11:30,-0.0,-1.6277629772368655e-10,-9.627999610586922e-14,239.0789473684233,239.07894736846615,4.644481613881795,12.002110170967475,10.840989767456332
15,15,11:30,11:45,-0.0,0.0,0.0,239.07894736846615,239.07894736846615,4.847006272893144,10.840989767456332,9.629238199233045
16,16,11:45,12:00,-0.0,0.0,0.0,239.07894736846615,239.07894736846615,4.666273849038131,9.629238199233045,8.462669736973513
17,17,12:00,12:15,-0.0,8.0,1.2434497875801753e-14,239.07894736846615,236.9736842105714,0.0,8.462669736973513,10.462669736973513
18,18,12:15,12:30,-0.0,8.0,0.0,236.9736842105714,234.8684210526766,0.0,10.462669736973513,12.462669736973513
19,19,12:30,12:45,-0.0,7.333600000003479,7.37188088351104e-14,234.8684210526766,232.93852631583357,0.0,12.462669736973513,14.296069736974383
20,20,12:45,13:00,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,0.0,14.296069736974383,14.296069736974383
21,21,13:00,13:15,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,0.0,14.296069736974383,14.296069736974383
22,22,13:15,13:30,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,0.0,14.296069736974383,14.296069736974383
23,23,13:30,13:45,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,0.0,14.296069736974383,14.296069736974383
24,24,13:45,14:00,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,0.0,14.296069736974383,14.296069736974383
25,25,14:00,14:15,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,4.873913910299862,14.296069736974383,13.077591259399417
26,26,14:15,14:30,-0.0,0.0,0.0,232.93852631583357,232.93852631583357,5.222420409472866,13.077591259399417,11.7719861570312
27,27,14:30,14:45,-0.0,8.000000000000025,0.0,232.93852631583357,230.83326315793903,0.0,11.7719861570312,13.771986157031208
28,28,14:45,15:00,-0.0,0.0,0.0,230.83326315793903,230.83326315793903,4.345802564834247,13.771986157031208,12.685535515822647
29,29,15:00,15:15,-0.0,0.0,0.0,230.83326315793903,230.83326315793903,2.77665155967331,12.685535515822647,11.991372625904319
30,30,15:15,15:30,-0.0,0.0,0.0,230.83326315793903,230.83326315793903,3.3335958028439197,11.991372625904319,11.15797367519334
31,31,15:30,15:45,-0.0,0.0,0.0,230.83326315793903,230.83326315793903,2.8263979653826206,11.15797367519334,10.451374183847685
32,32,15:45,16:00,-0.0,8.0,-1.0125233984581428e-13,230.83326315793903,228.72800000004432,0.0,10.451374183847685,12.451374183847685
33,33,16:00,16:15,-0.0,0.0,0.0,228.72800000004432,228.72800000004432,2.794469295028418,12.451374183847685,11.75275686009058
34,34,16:15,16:30,-0.0,0.0,0.0,228.72800000004432,228.72800000004432,5.08610176789895,11.75275686009058,10.481231418115842
35,35,16:30,16:45,-0.0,0.0,0.0,228.72800000004432,228.72800000004432,3.590765729635158,10.481231418115842,9.583539985707052
36,36,16:45,17:00,-0.0,0.0,0.0,228.72800000004432,228.72800000004432,3.0632531627282145,9.583539985707052,8.817726695024998
37,37,17:00,17:15,-0.0,8.0,1.2434497875801753e-14,228.72800000004432,226.62273684214958,0.0,8.817726695024998,10.817726695024998
38,38,17:15,17:30,-0.0,7.999999999999334,6.004086117172847e-13,226.62273684214958,224.51747368425487,0.0,10.817726695024998,12.817726695024831
39,39,17:30,17:45,-0.0,8.000000000000057,-4.796163466380676e-14,224.51747368425487,222.41221052636013,0.0,12.817726695024831,14.8
40,40,17:45,18:00,-0.0,0.0,0.0,222.41221052636013,222.41221052636013,0.0,14.8,14.8
41,41,18:00,18:15,-0.0,0.0,0.0,222.41221052636013,222.41221052636013,0.0,14.8,14.8
42,42,18:15,18:30,-0.0,0.0,0.0,222.41221052636013,222.41221052636013,0.0,14.8,14.8
43,43,18:30,18:45,-0.0,0.0,10.0,222.41221052636013,219.91221052636013,0.0,14.8,14.8
44,44,18:45,19:00,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
45,45,19:00,19:15,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
46,46,19:15,19:30,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
47,47,19:30,19:45,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
48,48,19:45,20:00,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
49,49,20:00,20:15,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
50,50,20:15,20:30,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
51,51,20:30,20:45,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
52,52,20:45,21:00,-0.0,0.0,0.0,219.91221052636013,219.91221052636013,0.0,14.8,14.8
53,53,21:00,21:15,2.879214303701655,0.0,1.3322676295501878e-15,219.91221052636013,220.59602392348927,0.0,14.8,14.8
54,54,21:15,21:30,2.879214303701655,0.0,0.0,220.59602392348927,221.2798373206184,0.0,14.8,14.8
55,55,21:30,21:45,2.879214303701655,0.0,1.3322676295501878e-15,221.2798373206184,221.96365071774756,0.0,14.8,14.8
56,56,21:45,22:00,2.879214303701655,0.0,1.3322676295501878e-15,221.96365071774756,222.6474641148767,0.0,14.8,14.8
57,57,22:00,22:15,2.879214303701655,0.0,1.3322676295501878e-15,222.6474641148767,223.33127751200584,0.0,14.8,14.8
58,58,22:15,22:30,2.879214303701655,0.0,1.3322676295501878e-15,223.33127751200584,224.01509090913498,0.0,14.8,14.8
59,59,22:30,22:45,2.879214303701655,0.0,1.3322676295501878e-15,224.01509090913498,224.69890430626413,0.0,14.8,14.8
60,60,22:45,23:00,2.879214303701655,0.0,1.3322676295501878e-15,224.69890430626413,225.38271770339327,0.0,14.8,14.8
61,61,23:00,23:15,2.879214303701655,0.0,1.3322676295501878e-15,225.38271770339327,226.0665311005224,0.0,14.8,14.8
62,62,23:15,23:30,2.879214303701655,0.0,1.3322676295501878e-15,226.0665311005224,226.75034449765155,0.0,14.8,14.8
63,63,23:30,23:45,2.879214303701655,0.0,0.0,226.75034449765155,227.4341578947807,0.0,14.8,14.8
64,64,23:45,00:00,2.879214303701655,0.0,1.3322676295501878e-15,227.4341578947807,228.11797129190984,0.0,14.8,14.8
65,65,00:00,00:15,2.879214303701655,0.0,1.3322676295501878e-15,228.11797129190984,228.80178468903898,0.0,14.8,14.8
66,66,00:15,00:30,2.879214303701655,0.0,1.3322676295501878e-15,228.80178468903898,229.48559808616812,0.0,14.8,14.8
67,67,00:30,00:45,2.879214303701655,0.0,1.3322676295501878e-15,229.48559808616812,230.16941148329727,0.0,14.8,14.8
