day,step,clock,status,objective,gap_percent,solve_time_s
1,1,08:00,TIME_LIMIT,100.34541077960932,40.61599518846658,1200.2026715278625
1,2,08:15,TIME_LIMIT,69.34604678757279,6.628346421648768,1200.1424236297607
1,3,08:30,TIME_LIMIT,65.21841832956297,10.374830441711943,1200.1438505649567
1,4,08:45,TIME_LIMIT,65.04632972623412,7.691480480484462,1200.0900616645813
1,5,09:00,OPTIMAL,64.89710216400864,0.0,1078.5853340625763
1,6,09:15,TIME_LIMIT,64.58389066044506,5.144249762054103,1200.106158733368
1,7,09:30,TIME_LIMIT,64.17736390827463,3.679476838093925,1200.0869524478912
1,8,09:45,OPTIMAL,64.41777490599618,0.9999150691868294,633.801967382431
1,9,10:00,OPTIMAL,64.91888370566062,0.99865532879719,29.114192485809326
1,10,10:15,OPTIMAL,59.42601090871128,0.9989929537507917,49.30196809768677
1,11,10:30,OPTIMAL,59.04423902121441,0.9910873652657639,20.00595450401306
1,12,10:45,OPTIMAL,59.660255058488374,0.9940385299090679,13.055950164794922
1,13,11:00,OPTIMAL,59.35528580002933,0.9898984536781724,9.992051362991333
1,14,11:15,OPTIMAL,59.23670379990839,0.965014361583459,15.37368369102478
1,15,11:30,OPTIMAL,59.554638522312324,0.9655428376156022,10.353305101394653
1,16,11:45,OPTIMAL,59.36475713378516,0.9568553170503431,7.717345237731934
1,17,12:00,OPTIMAL,58.96199057385399,0.9976663718712435,26.035959005355835
1,18,12:15,OPTIMAL,59.410423612110336,0.9961398977455342,12.98785662651062
1,19,12:30,OPTIMAL,60.97908733148734,0.8798787131874274,8.172771215438843
1,20,12:45,OPTIMAL,56.05558342530787,0.9596896399272701,9.12094521522522
1,21,13:00,OPTIMAL,55.6714239211599,0.9326384991200728,5.525511741638184
1,22,13:15,OPTIMAL,55.53693310061695,0.9772357725378812,10.071485042572021
1,23,13:30,OPTIMAL,55.26203644282351,0.8462703264585185,6.2060630321502686
1,24,13:45,OPTIMAL,55.215653532833414,0.9282297808398627,5.955728054046631
1,25,14:00,OPTIMAL,54.975316738117655,0.18883005646917655,3.3777012825012207
1,26,14:15,OPTIMAL,55.20394728095288,0.4882880923047814,1.3985517024993896
1,27,14:30,OPTIMAL,55.40824485502117,0.9192919462881134,3.5292201042175293
1,28,14:45,OPTIMAL,55.155114926336104,0.9828777234849562,1.1215541362762451
1,29,15:00,OPTIMAL,54.924290339238226,0.9180602211972146,1.217531681060791
1,30,15:15,OPTIMAL,54.49898466194094,0.0,0.9539356231689453
1,31,15:30,OPTIMAL,54.26141240387112,1.0475845788480192e-13,0.6487202644348145
1,32,15:45,OPTIMAL,54.19629788434668,0.0,0.32738614082336426
1,33,16:00,OPTIMAL,54.31592272671523,0.0,0.3276047706604004
1,34,16:15,OPTIMAL,54.098951907265466,0.0,0.27135157585144043
1,35,16:30,OPTIMAL,54.01936381619726,0.0,0.2481400966644287
1,36,16:45,OPTIMAL,53.52730055250476,0.0,0.2820308208465576
1,37,17:00,OPTIMAL,53.367534738967535,0.0,0.33089613914489746
1,38,17:15,OPTIMAL,53.11549227570888,0.0,0.25760650634765625
1,39,17:30,OPTIMAL,52.86344981245026,0.0,0.26044702529907227
1,40,17:45,OPTIMAL,52.863449812450284,0.8877364981779674,0.14224529266357422
1,41,18:00,OPTIMAL,52.863449812450284,0.0,0.05380129814147949
1,42,18:15,OPTIMAL,47.863449812450284,0.0,0.056307077407836914
1,43,18:30,OPTIMAL,47.863449812450284,0.0,0.05516362190246582
1,44,18:45,OPTIMAL,47.863449812450284,0.0,0.053557395935058594
1,45,19:00,OPTIMAL,47.863449812450284,0.0,0.05205392837524414
1,46,19:15,OPTIMAL,47.863449812450284,0.0,0.05020403861999512
1,47,19:30,OPTIMAL,47.863449812450284,0.0,0.04919123649597168
